"","county","GEOID","yearG","CAUSE","Ndeaths","YLL","m.YLL","Level","popTot","YLLper","cDeathRate"
"241","Alameda","06001407800","2001-2005",69,3,86.12,28.7066666666667,"gbd3",2763,623.38038364097,21.7155266015201
"242","Alameda","06001407800","2011-2015",69,4,46.07,11.5175,"gbd3",2763,333.478103510677,28.9540354686934
"243","Alameda","06001407900","2001-2005",69,5,55.85,11.17,"gbd3",2908,384.112792297111,34.3878954607978
"244","Alameda","06001407900","2006-2010",69,10,182.31,18.231,"gbd3",2908,1253.85144429161,68.7757909215956
"245","Alameda","06001407900","2011-2015",69,7,118.55,16.9357142857143,"gbd3",2908,815.337001375516,48.1430536451169
"246","Alameda","06001408000","2011-2015",69,15,301.01,20.0673333333333,"gbd3",2807,2144.70965443534,106.875667972925
"247","Alameda","06001408000","2006-2010",69,10,263.9,26.39,"gbd3",2807,1880.29925187032,71.2504453152832
"248","Alameda","06001408000","2001-2005",69,2,15.76,7.88,"gbd3",2807,112.290701816886,14.2500890630566
"249","Alameda","06001408100","2011-2015",69,20,308.03,15.4015,"gbd3",6023,1022.84575792794,66.412086999834
"250","Alameda","06001408100","2001-2005",69,6,88.99,14.8316666666667,"gbd3",6023,295.500581105761,19.9236260999502
"251","Alameda","06001408100","2006-2010",69,24,541.11,22.54625,"gbd3",6023,1796.81221982401,79.6945043998008
"252","Alameda","06001408200","2001-2005",69,4,153.01,38.2525,"gbd3",4132,740.609874152953,19.3610842207164
"253","Alameda","06001408200","2006-2010",69,16,336.09,21.005625,"gbd3",4132,1626.76669893514,77.4443368828654
"254","Alameda","06001408200","2011-2015",69,13,261.68,21.8066666666667,"gbd3",4132,1266.60212971926,62.9235237173282
"255","Alameda","06001408300","2011-2015",69,12,256.52,21.3766666666667,"gbd3",4557,1125.82839587448,52.6662277814352
"256","Alameda","06001408300","2001-2005",69,3,96.38,32.1266666666667,"gbd3",4557,422.997586131227,13.1665569453588
"257","Alameda","06001408300","2006-2010",69,15,317.58,21.172,"gbd3",4557,1393.81171823568,65.8327847267939
"258","Alameda","06001408400","2011-2015",69,16,336.09,21.005625,"gbd3",3517,1911.23116292295,90.9866363377879
"259","Alameda","06001408400","2006-2010",69,16,304.8,19.05,"gbd3",3517,1733.29542223486,90.9866363377879
"260","Alameda","06001408400","2001-2005",69,7,178.56,25.5085714285714,"gbd3",3517,1015.41086152971,39.8066533977822
"261","Alameda","06001408500","2011-2015",69,32,669.86,20.933125,"gbd3",5660,2366.9964664311,113.074204946996
"262","Alameda","06001408500","2006-2010",69,19,374.28,19.6989473684211,"gbd3",5660,1322.54416961131,67.1378091872791
"263","Alameda","06001408500","2001-2005",69,5,136.38,27.276,"gbd3",5660,481.908127208481,17.6678445229682
"264","Alameda","06001408600","2011-2015",69,32,694.67,21.7084375,"gbd3",6225,2231.87148594378,102.81124497992
"265","Alameda","06001408600","2001-2005",69,4,104.94,26.235,"gbd3",6225,337.156626506024,12.85140562249
"266","Alameda","06001408600","2006-2010",69,20,462.96,23.148,"gbd3",6225,1487.42168674699,64.2570281124498
"267","Alameda","06001408700","2011-2015",69,36,719.6,19.9888888888889,"gbd3",7527,1912.04995350073,95.6556396970905
"268","Alameda","06001408700","2006-2010",69,28,543.02,19.3935714285714,"gbd3",7527,1442.8590407865,74.3988308755148
"269","Alameda","06001408700","2001-2005",69,3,115.66,38.5533333333333,"gbd3",7527,307.32031353793,7.97130330809087
"270","Alameda","06001408800","2001-2005",69,5,112.67,22.534,"gbd3",6370,353.751962323391,15.6985871271586
"271","Alameda","06001408800","2011-2015",69,27,633.81,23.4744444444444,"gbd3",6370,1989.98430141287,84.7723704866562
"272","Alameda","06001408800","2006-2010",69,15,353.96,23.5973333333333,"gbd3",6370,1111.33437990581,47.0957613814757
"273","Alameda","06001408900","2001-2005",69,4,117.91,29.4775,"gbd3",3228,730.545229244114,24.7831474597274
"274","Alameda","06001408900","2006-2010",69,15,290.31,19.354,"gbd3",3228,1798.69888475836,92.9368029739777
"275","Alameda","06001408900","2011-2015",69,15,292.83,19.522,"gbd3",3228,1814.31226765799,92.9368029739777
"276","Alameda","06001409000","2011-2015",69,20,329.37,16.4685,"gbd3",3928,1677.0366598778,101.83299389002
"277","Alameda","06001409000","2006-2010",69,36,591.3,16.425,"gbd3",3928,3010.69246435845,183.299389002037
"278","Alameda","06001409000","2001-2005",69,6,131.75,21.9583333333333,"gbd3",3928,670.824847250509,30.5498981670061
"279","Alameda","06001409100","2011-2015",69,8,176.79,22.09875,"gbd3",2217,1594.85791610284,72.169598556608
"280","Alameda","06001409100","2001-2005",69,2,21.42,10.71,"gbd3",2217,193.234100135318,18.042399639152
"281","Alameda","06001409100","2006-2010",69,10,198.94,19.894,"gbd3",2217,1794.67749210645,90.21199819576
"282","Alameda","06001409200","2006-2010",69,11,282.67,25.6972727272727,"gbd3",3358,1683.56164383562,65.5151876116736
"283","Alameda","06001409200","2001-2005",69,4,76.16,19.04,"gbd3",3358,453.603335318642,23.8237045860631
"284","Alameda","06001409200","2011-2015",69,16,367.14,22.94625,"gbd3",3358,2186.6587254318,95.2948183442525
"285","Alameda","06001409300","2006-2010",69,19,476.53,25.0805263157895,"gbd3",5191,1835.98535927567,73.2036216528607
"286","Alameda","06001409300","2011-2015",69,19,382.91,20.1531578947368,"gbd3",5191,1475.28414563668,73.2036216528607
"287","Alameda","06001409300","2001-2005",69,2,101.59,50.795,"gbd3",5191,391.408206511269,7.70564438451165
"288","Alameda","06001409400","2001-2005",69,5,59.02,11.804,"gbd3",4581,257.672997162192,21.8292949137743
"289","Alameda","06001409400","2006-2010",69,17,345.1,20.3,"gbd3",4581,1506.6579349487,74.2196027068326
"290","Alameda","06001409400","2011-2015",69,12,352.41,29.3675,"gbd3",4581,1538.57236411264,52.3903077930583
"291","Alameda","06001409500","2001-2005",69,4,81.66,20.415,"gbd3",4198,389.042401143402,19.0566936636494
"292","Alameda","06001409500","2011-2015",69,16,372.91,23.306875,"gbd3",4198,1776.60790852787,76.2267746545974
"293","Alameda","06001409500","2006-2010",69,8,159.43,19.92875,"gbd3",4198,759.552167698904,38.1133873272987
"294","Alameda","06001409600","2011-2015",69,22,507.98,23.09,"gbd3",5190,1957.53371868979,84.7784200385356
"295","Alameda","06001409600","2006-2010",69,11,376.87,34.2609090909091,"gbd3",5190,1452.29287090559,42.3892100192678
"296","Alameda","06001409600","2001-2005",69,7,217.26,31.0371428571429,"gbd3",5190,837.225433526012,26.9749518304432
"297","Alameda","06001409700","2001-2005",69,1,10.03,10.03,"gbd3",5431,36.9361075308415,3.68256306389247
"298","Alameda","06001409700","2006-2010",69,13,243.83,18.7561538461538,"gbd3",5431,897.919351868901,47.8733198306021
"299","Alameda","06001409700","2011-2015",69,20,453.47,22.6735,"gbd3",5431,1669.93187258332,73.6512612778494
"300","Alameda","06001409800","2011-2015",69,14,229.05,16.3607142857143,"gbd3",3123,1466.85878962536,89.6573807236631
"301","Alameda","06001409800","2001-2005",69,4,75.62,18.905,"gbd3",3123,484.277937880243,25.6163944924752
"302","Alameda","06001409800","2006-2010",69,13,324.27,24.9438461538462,"gbd3",3123,2076.65706051873,83.2532821005444
"303","Alameda","06001409900","2011-2015",69,9,180.57,20.0633333333333,"gbd3",3410,1059.06158357771,52.7859237536657
"304","Alameda","06001409900","2001-2005",69,3,54.29,18.0966666666667,"gbd3",3410,318.41642228739,17.5953079178886
"305","Alameda","06001409900","2006-2010",69,25,637.64,25.5056,"gbd3",3410,3739.82404692082,146.627565982405
"306","Alameda","06001410000","2011-2015",69,17,392.93,23.1135294117647,"gbd3",3187,2465.82993410731,106.683401317854
"307","Alameda","06001410000","2001-2005",69,2,28.56,14.28,"gbd3",3187,179.228114213994,12.5509883903357
"308","Alameda","06001410000","2006-2010",69,20,346.67,17.3335,"gbd3",3187,2175.52557263885,125.509883903357
"309","Alameda","06001410100","2006-2010",69,8,159.54,19.9425,"gbd3",2916,1094.23868312757,54.8696844993141
"310","Alameda","06001410100","2011-2015",69,10,227.58,22.758,"gbd3",2916,1560.90534979424,68.5871056241427
"311","Alameda","06001410100","2001-2005",69,2,49.42,24.71,"gbd3",2916,338.957475994513,13.7174211248285
"312","Alameda","06001410200","2011-2015",69,17,446.33,26.2547058823529,"gbd3",3265,2734.02756508423,104.134762633997
"313","Alameda","06001410200","2001-2005",69,1,27.86,27.86,"gbd3",3265,170.658499234303,6.12557427258806
"314","Alameda","06001410200","2006-2010",69,15,413.36,27.5573333333333,"gbd3",3265,2532.067381317,91.8836140888208
"315","Alameda","06001410300","2001-2005",69,2,55.71,27.855,"gbd3",3381,329.547471162378,11.8308192842354
"316","Alameda","06001410300","2006-2010",69,10,216.74,21.674,"gbd3",3381,1282.10588583259,59.1540964211772
"317","Alameda","06001410300","2011-2015",69,12,303.88,25.3233333333333,"gbd3",3381,1797.57468204673,70.9849157054126
"318","Alameda","06001410400","2011-2015",69,16,307.32,19.2075,"gbd3",4344,1414.91712707182,73.6648250460405
"319","Alameda","06001410400","2001-2005",69,5,109.27,21.854,"gbd3",4344,503.084714548803,23.0202578268877
"320","Alameda","06001410400","2006-2010",69,9,225.37,25.0411111111111,"gbd3",4344,1037.61510128913,41.4364640883978
"321","Alameda","06001410500","2006-2010",69,15,429,28.6,"gbd3",2321,3696.68246445498,129.2546316243
"322","Alameda","06001410500","2001-2005",69,2,11.71,5.855,"gbd3",2321,100.90478242137,17.23395088324
"323","Alameda","06001410500","2011-2015",69,5,205.85,41.17,"gbd3",2321,1773.80439465748,43.0848772081
"324","Alameda","06001420100","2006-2010",69,9,226.55,25.1722222222222,"gbd3",2487,1821.87374346602,72.3763570566948
"325","Alameda","06001420100","2011-2015",69,7,101.51,14.5014285714286,"gbd3",2487,816.32488942501,56.2927221552071
"326","Alameda","06001420100","2001-2005",69,2,32.26,16.13,"gbd3",2487,259.429030960997,16.0836349014877
"327","Alameda","06001420200","2006-2010",69,16,285.67,17.854375,"gbd3",3278,1742.95302013423,97.6205003050641
"328","Alameda","06001420200","2011-2015",69,2,50.98,25.49,"gbd3",3278,311.04331909701,12.202562538133
"329","Alameda","06001420200","2001-2005",69,3,37.59,12.53,"gbd3",3278,229.34716290421,18.3038438071995
"330","Alameda","06001420300","2011-2015",69,15,234.43,15.6286666666667,"gbd3",4564,1027.30061349693,65.7318141980719
"331","Alameda","06001420300","2006-2010",69,11,231.96,21.0872727272727,"gbd3",4564,1016.47677475898,48.2033304119194
"332","Alameda","06001420300","2001-2005",69,5,99.2,19.84,"gbd3",4564,434.706397896582,21.9106047326906
"333","Alameda","06001420400","2011-2015",69,1,6.07,6.07,"gbd3",3630,33.4435261707989,5.50964187327824
"334","Alameda","06001420500","2011-2015",69,7,114.49,16.3557142857143,"gbd3",2364,968.612521150592,59.2216582064298
"335","Alameda","06001420500","2001-2005",69,1,4.18,4.18,"gbd3",2364,35.3637901861252,8.46023688663283
"336","Alameda","06001420500","2006-2010",69,7,107.43,15.3471428571429,"gbd3",2364,908.883248730965,59.2216582064298
"337","Alameda","06001420600","2001-2005",69,3,57.49,19.1633333333333,"gbd3",2926,392.95967190704,20.5058099794942
"338","Alameda","06001420600","2011-2015",69,8,164.03,20.50375,"gbd3",2926,1121.18933697881,54.6821599453178
"339","Alameda","06001420600","2006-2010",69,13,224.33,17.2561538461538,"gbd3",2926,1533.35611756664,88.8585099111415
"340","Alameda","06001421100","2006-2010",69,4,41.53,10.3825,"gbd3",2101,395.335554497858,38.0771061399334
"341","Alameda","06001421100","2011-2015",69,3,123.93,41.31,"gbd3",2101,1179.72394098049,28.55782960495
"342","Alameda","06001421200","2011-2015",69,17,361.29,21.2523529411765,"gbd3",3668,1969.95637949836,92.6935659760087
"343","Alameda","06001421200","2006-2010",69,23,657.35,28.5804347826087,"gbd3",3668,3584.24209378408,125.408942202835
"344","Alameda","06001421200","2001-2005",69,4,69.98,17.495,"gbd3",3668,381.570338058888,21.8102508178844
"345","Alameda","06001421300","2011-2015",69,15,277.8,18.52,"gbd3",4038,1375.92867756315,74.2942050520059
"346","Alameda","06001421300","2006-2010",69,12,280.29,23.3575,"gbd3",4038,1388.26151560178,59.4353640416048
"347","Alameda","06001421300","2001-2005",69,2,35.37,17.685,"gbd3",4038,175.18573551263,9.90589400693413
"348","Alameda","06001421400","2001-2005",69,1,9.38,9.38,"gbd3",1743,107.630522088353,11.4744693057946
"349","Alameda","06001421400","2011-2015",69,16,358.07,22.379375,"gbd3",1743,4108.66322432587,183.591508892714
"350","Alameda","06001421400","2006-2010",69,9,179.01,19.89,"gbd3",1743,2054.04475043029,103.270223752151
"351","Alameda","06001421500","2006-2010",69,17,426.63,25.0958823529412,"gbd3",3736,2283.88650963597,91.0064239828694
"352","Alameda","06001421500","2011-2015",69,16,212.21,13.263125,"gbd3",3736,1136.0278372591,85.6531049250535
"353","Alameda","06001421500","2001-2005",69,2,13.49,6.745,"gbd3",3736,72.2162740899358,10.7066381156317
"354","Alameda","06001421600","2006-2010",69,14,334.92,23.9228571428571,"gbd3",3516,1905.11945392491,79.6359499431172
"355","Alameda","06001421600","2001-2005",69,4,56.91,14.2275,"gbd3",3516,323.720136518771,22.7531285551763
"356","Alameda","06001421600","2011-2015",69,13,212.54,16.3492307692308,"gbd3",3516,1208.98748577929,73.9476678043231
"357","Alameda","06001421700","2011-2015",69,8,121.59,15.19875,"gbd3",3580,679.27374301676,44.6927374301676
"358","Alameda","06001421700","2006-2010",69,9,149.04,16.56,"gbd3",3580,832.625698324022,50.2793296089385
"359","Alameda","06001421800","2011-2015",69,5,50.34,10.068,"gbd3",2143,469.808679421372,46.6635557629491
"360","Alameda","06001421800","2006-2010",69,4,78.28,19.57,"gbd3",2143,730.564629024732,37.3308446103593
"361","Alameda","06001421900","2001-2005",69,2,28,14,"gbd3",3793,147.64039019246,10.5457421566043
"362","Alameda","06001421900","2011-2015",69,11,286.29,26.0263636363636,"gbd3",3793,1509.57026100712,58.0015818613235
"363","Alameda","06001421900","2006-2010",69,13,179.23,13.7869230769231,"gbd3",3793,945.056683364092,68.5473240179278
"364","Alameda","06001422000","2006-2010",69,2,43.8,21.9,"gbd3",1952,448.770491803279,20.4918032786885
"365","Alameda","06001422000","2011-2015",69,5,135.58,27.116,"gbd3",1952,1389.1393442623,51.2295081967213
"366","Alameda","06001422100","2001-2005",69,2,34.03,17.015,"gbd3",2420,281.239669421488,16.5289256198347
"367","Alameda","06001422100","2011-2015",69,10,233.47,23.347,"gbd3",2420,1929.50413223141,82.6446280991736
"368","Alameda","06001422100","2006-2010",69,7,133.98,19.14,"gbd3",2420,1107.27272727273,57.8512396694215
"369","Alameda","06001422200","2006-2010",69,6,80.13,13.355,"gbd3",3477,460.914581535807,34.5125107851596
"370","Alameda","06001422200","2001-2005",69,4,94.74,23.685,"gbd3",3477,544.95254529767,23.0083405234397
"371","Alameda","06001422200","2011-2015",69,11,151.31,13.7554545454545,"gbd3",3477,870.348001150417,63.2729364394593
"372","Alameda","06001422300","2006-2010",69,5,88.82,17.764,"gbd3",4022,441.670810542019,24.8632521133764
"373","Alameda","06001422300","2011-2015",69,10,175.67,17.567,"gbd3",4022,873.545499751368,49.7265042267529
"374","Alameda","06001422300","2001-2005",69,2,102,51,"gbd3",4022,507.210343112879,9.94530084535057
"375","Alameda","06001422400","2006-2010",69,6,122.74,20.4566666666667,"gbd3",4169,588.822259534661,28.7838810266251
"376","Alameda","06001422400","2001-2005",69,1,36.52,36.52,"gbd3",4169,175.197889182058,4.79731350443751
"377","Alameda","06001422400","2011-2015",69,4,75.16,18.79,"gbd3",4169,360.566082993524,19.1892540177501
"378","Alameda","06001422500","2011-2015",69,1,18.62,18.62,"gbd3",4234,87.954652810581,4.72366556447803
"379","Alameda","06001422500","2006-2010",69,10,199.74,19.974,"gbd3",4234,943.504959848843,47.2366556447803
"380","Alameda","06001422700","2001-2005",69,1,20.4,20.4,"gbd3",4769,85.5525267351646,4.19375131054728
"381","Alameda","06001422700","2011-2015",69,2,56.77,28.385,"gbd3",4769,238.079261899769,8.38750262109457
"382","Alameda","06001422700","2006-2010",69,1,9.38,9.38,"gbd3",4769,39.3373872929335,4.19375131054728
"383","Alameda","06001422800","2001-2005",69,3,99.86,33.2866666666667,"gbd3",8448,236.410984848485,7.10227272727273
"384","Alameda","06001422800","2011-2015",69,1,49.24,49.24,"gbd3",8448,116.57196969697,2.36742424242424
"385","Alameda","06001422800","2006-2010",69,4,146.91,36.7275,"gbd3",8448,347.798295454545,9.46969696969697
"386","Alameda","06001422900","2001-2005",69,1,22.23,22.23,"gbd3",4525,98.2541436464088,4.41988950276243
"387","Alameda","06001422900","2006-2010",69,11,257.19,23.3809090909091,"gbd3",4525,1136.75138121547,48.6187845303867
"388","Alameda","06001422900","2011-2015",69,8,100.31,12.53875,"gbd3",4525,443.359116022099,35.3591160220994
"389","Alameda","06001423000","2001-2005",69,8,135.24,16.905,"gbd3",4730,571.83932346723,33.8266384778013
"390","Alameda","06001423000","2006-2010",69,10,263.66,26.366,"gbd3",4730,1114.84143763214,42.2832980972516
"391","Alameda","06001423000","2011-2015",69,11,215.45,19.5863636363636,"gbd3",4730,910.993657505285,46.5116279069767
"392","Alameda","06001423100","2011-2015",69,18,300.71,16.7061111111111,"gbd3",4084,1472.62487757101,88.1488736532811
"393","Alameda","06001423100","2006-2010",69,25,435.92,17.4368,"gbd3",4084,2134.76983349657,122.428991185113
"394","Alameda","06001423100","2001-2005",69,6,100.34,16.7233333333333,"gbd3",4084,491.380999020568,29.382957884427
"395","Alameda","06001423200","2011-2015",69,5,113.91,22.782,"gbd3",2808,811.324786324786,35.6125356125356
"396","Alameda","06001423200","2006-2010",69,6,173.68,28.9466666666667,"gbd3",2808,1237.03703703704,42.7350427350427
"397","Alameda","06001423200","2001-2005",69,4,105.72,26.43,"gbd3",2808,752.991452991453,28.4900284900285
"398","Alameda","06001423300","2001-2005",69,4,79.6,19.9,"gbd3",4063,391.828698006399,19.6898843219296
"399","Alameda","06001423300","2006-2010",69,18,431.75,23.9861111111111,"gbd3",4063,2125.27688899828,88.6044794486832
"400","Alameda","06001423300","2011-2015",69,14,341.8,24.4142857142857,"gbd3",4063,1682.50061530889,68.9145951267536
"401","Alameda","06001423400","2011-2015",69,11,265.75,24.1590909090909,"gbd3",5218,1018.58949789191,42.1617477960905
"402","Alameda","06001423400","2001-2005",69,1,12.11,12.11,"gbd3",5218,46.4162514373323,3.83288616328095
"403","Alameda","06001423400","2006-2010",69,19,355.99,18.7363157894737,"gbd3",5218,1364.46914526639,72.8248371023381
"404","Alameda","06001423500","2011-2015",69,21,460.54,21.9304761904762,"gbd3",3195,2882.87949921753,131.455399061033
"405","Alameda","06001423500","2001-2005",69,3,59.16,19.72,"gbd3",3195,370.328638497653,18.7793427230047
"406","Alameda","06001423500","2006-2010",69,19,301.07,15.8457894736842,"gbd3",3195,1884.63223787167,118.935837245696
"407","Alameda","06001423601","2006-2010",69,8,244.7,30.5875,"gbd3",2744,1783.527696793,58.3090379008746
"408","Alameda","06001423601","2011-2015",69,9,201.46,22.3844444444444,"gbd3",2744,1468.36734693878,65.597667638484
