"","comID","county","yearG","CAUSE","Ndeaths","YLL","m.YLL","Level","popTot","YLLper","cDeathRate","rateLCI","rateUCI","comName"
"81","116k","Orange","2006-2010",69,395,8802.3,22.2843037974684,"gbd3",112605,1563.39416544558,70.1567425957995,63.2381308540437,77.0753543375552,"Brea West/Fullerton North/La Habra"
"82","116l","Orange","2006-2010",69,240,5061.11,21.1761924686192,"gbd3",100132,1010.8876283306,47.9367235249471,41.8720026594576,54.0014443904366,"Anaheim Central"
"83","116l","Orange","2011-2015",69,279,6101.19,21.868064516129,"gbd3",100132,1218.62940917988,55.726441097751,49.1875019221313,62.2653802733706,"Anaheim Central"
"84","116l","Orange","2001-2005",69,54,1114.46,20.6381481481481,"gbd3",100132,222.598170415052,10.7857627931131,7.90901309689891,13.6625124893273,"Anaheim Central"
"85","116m","Orange","2011-2015",69,495,10271.88,20.7512727272727,"gbd3",144139,1425.27421447353,68.6837011495848,62.6330908621922,74.7343114369773,"Brea East/Placentia Central and North/Yorba Linda"
"86","116m","Orange","2001-2005",69,75,1735.14,23.1352,"gbd3",144139,240.759267096345,10.4066213863007,8.05142452616675,12.7618182464347,"Brea East/Placentia Central and North/Yorba Linda"
"87","116m","Orange","2006-2010",69,419,8668.71,20.6890453460621,"gbd3",144139,1202.82643836852,58.1383248114667,52.5715507692963,63.7050988536371,"Brea East/Placentia Central and North/Yorba Linda"
"88","116n","Orange","2006-2010",69,364,7868.46,21.6166483516484,"gbd3",125963,1249.32877114708,57.7947492517644,51.857493142532,63.7320053609968,"Anaheim Hills/City of Orange East/Villa Park"
"89","116n","Orange","2011-2015",69,406,7977.42,19.6488177339901,"gbd3",125963,1266.62908949453,64.4633741654295,58.19293284526,70.733815485599,"Anaheim Hills/City of Orange East/Villa Park"
"90","116n","Orange","2001-2005",69,75,1392,18.8108108108108,"gbd3",125963,221.017282852901,11.908258774402,9.21321562504187,14.6033019237621,"Anaheim Hills/City of Orange East/Villa Park"
"91","116o","Orange","2006-2010",69,186,3752.81,20.1763978494624,"gbd3",98680,760.601945683016,37.6976084312931,32.2800273731849,43.1151894894012,"Irvine Central/Tustin East"
"92","116o","Orange","2001-2005",69,29,694.45,23.9465517241379,"gbd3",98680,140.747871909201,5.87758411025537,3.7384010796927,8.01676714081804,"Irvine Central/Tustin East"
"93","116o","Orange","2011-2015",69,203,4614.48,22.7314285714286,"gbd3",98680,935.241183623834,41.1430887717876,35.4833424640693,46.8028350795059,"Irvine Central/Tustin East"
"94","116p","Orange","2011-2015",69,359,7424.36,20.6806685236769,"gbd3",114187,1300.38620858767,62.879312005745,56.374890935995,69.383733075495,"Costa Mesa"
"95","116p","Orange","2001-2005",69,67,1441.66,21.5173134328358,"gbd3",114187,252.50860430697,11.7351362239134,8.92518471741528,14.5450877304115,"Costa Mesa"
"96","116p","Orange","2006-2010",69,326,6588.34,20.2096319018405,"gbd3",114187,1153.9562296934,57.0993195372503,50.9010533438894,63.2975857306112,"Costa Mesa"
"97","116q","Orange","2006-2010",69,355,7133.06,20.0931267605634,"gbd3",127645,1117.64033060441,55.6230169611031,49.8368833824566,61.4091505397496,"Anaheim East/City of Orange North/Placentia Southwest"
"98","116q","Orange","2001-2005",69,56,1266.03,22.6076785714286,"gbd3",127645,198.367346938776,8.77433506992048,6.47623840477412,11.0724317350668,"Anaheim East/City of Orange North/Placentia Southwest"
"99","116q","Orange","2011-2015",69,373,7980.94,21.4541397849462,"gbd3",127645,1250.4900309452,58.4433389478632,52.5123284200781,64.3743494756483,"Anaheim East/City of Orange North/Placentia Southwest"
"100","116r","Orange","2001-2005",69,76,1673.57,22.0206578947368,"gbd3",130499,256.487789178461,11.647598832175,9.02894736615931,14.2662502981906,"Garden Grove North/Stanton"
"101","116r","Orange","2006-2010",69,427,9900.93,23.1871896955504,"gbd3",130499,1517.39553559797,65.4411144912988,59.2340702558534,71.6481587267442,"Garden Grove North/Stanton"
"102","116r","Orange","2011-2015",69,429,9435.87,21.995034965035,"gbd3",130499,1446.12142621783,65.7476302500402,59.526066593036,71.9691939070445,"Garden Grove North/Stanton"
"103","116s","Orange","2011-2015",69,442,9689.53,21.9220135746606,"gbd3",129769,1493.35049202814,68.1210458584099,61.7703946150609,74.4716971017589,"Huntington Beach North/Seal Beach East/Westminster"
"104","116s","Orange","2001-2005",69,78,1693.33,21.709358974359,"gbd3",129769,260.97604204394,12.021361033837,9.35355389683625,14.6891681708378,"Huntington Beach North/Seal Beach East/Westminster"
"105","116s","Orange","2006-2010",69,416,8341.61,20.0519471153846,"gbd3",129769,1285.60904376238,64.1139255137976,57.9528888390239,70.2749621885713,"Huntington Beach North/Seal Beach East/Westminster"
"106","116t","Orange","2006-2010",69,315,6931.08,22.0034285714286,"gbd3",84070,1648.88307362912,74.9375520399667,66.6620887561265,83.2130153238069,"Huntington Beach South"
"107","116t","Orange","2001-2005",69,55,1209.54,21.9916363636364,"gbd3",84070,287.745926014036,13.0843344831688,9.62638707341312,16.5422818929244,"Huntington Beach South"
"108","116t","Orange","2011-2015",69,346,7431.56,21.4784971098266,"gbd3",84070,1767.94575948614,82.3123587486618,73.639244072871,90.9854734244527,"Huntington Beach South"
"109","116u","Orange","2011-2015",69,552,10637.76,19.2713043478261,"gbd3",88197,2412.2725262764,125.174325657335,114.73208224402,135.616569070651,"Huntington Beach West/Seal Beach West"
"110","116u","Orange","2006-2010",69,471,9306.97,19.7600212314225,"gbd3",88197,2110.49582185335,106.806353957618,97.1606322607132,116.452075654522,"Huntington Beach West/Seal Beach West"
"111","116u","Orange","2001-2005",69,104,2221.97,21.3650961538462,"gbd3",88197,503.865210834836,23.5835686021066,19.0510359295174,28.1161012746959,"Huntington Beach West/Seal Beach West"
"112","116v","Orange","2001-2005",69,37,749.77,20.2640540540541,"gbd3",123045,121.869234832785,6.01405989678573,4.07623300647824,7.95188678709322,"Foothill Ranch/IrvineNortheast/Lake Forest West/Portola Hills/Tustin East"
"113","116v","Orange","2006-2010",69,164,3622.01,22.0854268292683,"gbd3",123045,588.729326669105,26.6569141371043,22.5771407553647,30.736687518844,"Foothill Ranch/IrvineNortheast/Lake Forest West/Portola Hills/Tustin East"
"114","116v","Orange","2011-2015",69,215,4371.33,20.3317674418605,"gbd3",123045,710.525417530172,34.9465642651063,30.2753117355472,39.6178167946653,"Foothill Ranch/IrvineNortheast/Lake Forest West/Portola Hills/Tustin East"
"115","118plus","Placer","2006-2010",69,175,3648.21,20.8469142857143,"gbd3",46686,1562.87109626012,74.9689414385469,63.8615917368457,86.0762911402481,"Dollar Point/Kings Beach/Sunnyside/Tahoe City/Tahoe Vista/Colfax/Meadow Vista/Foresthill"
"116","118plus","Placer","2011-2015",69,226,5177.88,22.9109734513274,"gbd3",46686,2218.1724714047,96.8170329434948,84.1945253521281,109.439540534862,"Dollar Point/Kings Beach/Sunnyside/Tahoe City/Tahoe Vista/Colfax/Meadow Vista/Foresthill"
"117","118plus","Placer","2001-2005",69,27,575.76,21.3244444444444,"gbd3",46686,246.65210127233,11.5666366790901,7.20375632665658,15.9295170315236,"Dollar Point/Kings Beach/Sunnyside/Tahoe City/Tahoe Vista/Colfax/Meadow Vista/Foresthill"
"118","119","Placer","2001-2005",69,79,1690.38,21.3972151898734,"gbd3",97519,346.67705780412,16.2019708979789,12.629222829289,19.7747189666688,"Auburn/Newcastle/Lincoln/Sheridan"
"119","119","Placer","2011-2015",69,496,9474.06,19.1009274193548,"gbd3",97519,1943.01828361653,101.723766650601,92.7715685144003,110.675964786803,"Auburn/Newcastle/Lincoln/Sheridan"
"120","119","Placer","2006-2010",69,413,8224.02,19.9128813559322,"gbd3",97519,1686.6497810683,84.7014427957629,76.5325372721516,92.8703483193741,"Auburn/Newcastle/Lincoln/Sheridan"
"121","12","Calaveras","2011-2015",69,245,5375.55,21.9410204081633,"gbd3",44767,2401.56811937365,109.455625795787,95.7498653382267,123.161386253347,"Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point"
"122","12","Calaveras","2006-2010",69,219,4648.37,21.3227981651376,"gbd3",44767,2076.69488685862,97.8399267317444,84.8818021085692,110.79805135492,"Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point"
"123","12","Calaveras","2001-2005",69,32,776.59,24.2684375,"gbd3",44767,346.947528313266,14.2962450018987,9.34293984640587,19.2495501573916,"Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point"
"124","121.1","Placer","2011-2015",69,507,9896.83,19.5203747534517,"gbd3",108970,1816.43204551711,93.0531338900615,84.9533185961328,101.15294918399,"Roseville"
"125","121.1","Placer","2001-2005",69,61,1243.87,20.3913114754098,"gbd3",108970,228.295861246215,11.195741947325,8.38619655408963,14.0052873405603,"Roseville"
"126","121.1","Placer","2006-2010",69,481,10309.85,21.4341995841996,"gbd3",108970,1892.23639533817,88.2811783059558,80.3917837881542,96.1705728237573,"Roseville"
"127","121.2","Placer","2006-2010",69,339,6961.23,20.5346017699115,"gbd3",113105,1230.9323195261,59.9442995446709,53.5631910068485,66.3254080824933,"Rocklin/Granite Bay"
"128","121.2","Placer","2001-2005",69,61,1376.03,22.557868852459,"gbd3",113105,243.319039830246,10.7864373811945,8.07960601652576,13.4932687458632,"Rocklin/Granite Bay"
"129","121.2","Placer","2011-2015",69,427,8929.72,20.9126932084309,"gbd3",113105,1579.0141903541,75.5050616683613,68.3434590364583,82.6666643002642,"Rocklin/Granite Bay"
"130","124plus","Plumas","2011-2015",69,97,2063.57,21.2739175257732,"gbd3",18966,2176.07297268797,102.28830538859,81.9325038696861,122.644106907494,"Belden/Caribou/Crescent Mills/Genessee/Greenville/Indian Falls/North Arm/Storrie/Taylorsville/Tobin/Twain/Bucks Lake/Cromberg/East Quincy/Greenhorn/Keddie/Laporte/Little Grass Valley/Meadow Valley/Quincy/Sloat/Spring Garden/Blairsden/Clio/C-Road/Gold Mountain/Greagle/Johnsville/Mohawk Meadows/Mohawk Vista/Plumas Eureka/Plumas Pines/Sierra Springs/Valley Ranch/White Hawk/Beckwourth/Chilcoot/Crocker Mountain/Delleker/Iron Horse/Lake Davis/Maybe/Portola/Valley View/Vinton/Bailey Creek/Canyondam/Chester/Eastshore/Foxwood/Hamilton Branch/Lake Almanor Peninsula/Lake Almanor Peninsula/Lake Almanor West/Prattville/Warner Valley"
"131","124plus","Plumas","2001-2005",69,19,384.07,20.2142105263158,"gbd3",18966,405.008963408204,20.0358536328166,11.0268006521255,29.0449066135078,"Belden/Caribou/Crescent Mills/Genessee/Greenville/Indian Falls/North Arm/Storrie/Taylorsville/Tobin/Twain/Bucks Lake/Cromberg/East Quincy/Greenhorn/Keddie/Laporte/Little Grass Valley/Meadow Valley/Quincy/Sloat/Spring Garden/Blairsden/Clio/C-Road/Gold Mountain/Greagle/Johnsville/Mohawk Meadows/Mohawk Vista/Plumas Eureka/Plumas Pines/Sierra Springs/Valley Ranch/White Hawk/Beckwourth/Chilcoot/Crocker Mountain/Delleker/Iron Horse/Lake Davis/Maybe/Portola/Valley View/Vinton/Bailey Creek/Canyondam/Chester/Eastshore/Foxwood/Hamilton Branch/Lake Almanor Peninsula/Lake Almanor Peninsula/Lake Almanor West/Prattville/Warner Valley"
"132","124plus","Plumas","2006-2010",69,82,1704.28,20.7839024390244,"gbd3",18966,1797.19498049141,86.4705262047875,67.754688667206,105.186363742369,"Belden/Caribou/Crescent Mills/Genessee/Greenville/Indian Falls/North Arm/Storrie/Taylorsville/Tobin/Twain/Bucks Lake/Cromberg/East Quincy/Greenhorn/Keddie/Laporte/Little Grass Valley/Meadow Valley/Quincy/Sloat/Spring Garden/Blairsden/Clio/C-Road/Gold Mountain/Greagle/Johnsville/Mohawk Meadows/Mohawk Vista/Plumas Eureka/Plumas Pines/Sierra Springs/Valley Ranch/White Hawk/Beckwourth/Chilcoot/Crocker Mountain/Delleker/Iron Horse/Lake Davis/Maybe/Portola/Valley View/Vinton/Bailey Creek/Canyondam/Chester/Eastshore/Foxwood/Hamilton Branch/Lake Almanor Peninsula/Lake Almanor Peninsula/Lake Almanor West/Prattville/Warner Valley"
"133","126plus","Riverside","2011-2015",69,133,2882.43,21.8365909090909,"gbd3",35163,1639.46762221653,75.6476978642323,62.791339001218,88.5040567272466,"Blythe/Chiriaco Summit/Desert Center/Eagle Mountain/Idyllwild/Pine Cove"
"134","126plus","Riverside","2006-2010",69,140,3367.88,24.0562857142857,"gbd3",35163,1915.58171942098,79.6291556465603,66.4388097664695,92.8195015266511,"Blythe/Chiriaco Summit/Desert Center/Eagle Mountain/Idyllwild/Pine Cove"
"135","126plus","Riverside","2001-2005",69,23,493.1,21.4391304347826,"gbd3",35163,280.465261780849,13.0819327133635,7.73559874776623,18.4282666789607,"Blythe/Chiriaco Summit/Desert Center/Eagle Mountain/Idyllwild/Pine Cove"
"136","128","Riverside","2011-2015",69,238,5300.31,22.2702100840336,"gbd3",108143,980.240977224601,44.015793902518,38.42378116442,49.607806640616,"Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal"
"137","128","Riverside","2001-2005",69,34,875.41,25.7473529411765,"gbd3",108143,161.898597227745,6.28797055750257,4.17438840988647,8.40155270511866,"Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal"
"138","128","Riverside","2006-2010",69,197,4860.65,24.6733502538071,"gbd3",108143,898.930120303672,36.4332411714119,31.3456431872128,41.5208391556111,"Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal"
"139","129.1","Riverside","2011-2015",69,648,11969.09,18.4708179012346,"gbd3",103544,2311.884802596,125.164181410801,115.527208205866,134.801154615736,"Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South"
"140","129.1","Riverside","2006-2010",69,601,11841.66,19.7032612312812,"gbd3",103544,2287.27111179788,116.085915166499,106.805008942111,125.366821390887,"Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South"
"141","129.1","Riverside","2001-2005",69,100,2141.8,21.418,"gbd3",103544,413.698524298849,19.3154600942594,15.5296994813025,23.1012207072164,"Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South"
"142","129.2","Riverside","2006-2010",69,180,4037.82,22.4323333333333,"gbd3",58258,1386.18558824539,61.7940883655464,52.7667698110826,70.8214069200101,"Bermuda Dunes North/Indio North"
"143","129.2","Riverside","2011-2015",69,241,4741.3,19.6734439834025,"gbd3",58258,1627.69061759758,82.7354183116482,72.2898749375613,93.1809616857351,"Bermuda Dunes North/Indio North"
"144","129.2","Riverside","2001-2005",69,30,741.25,24.7083333333333,"gbd3",58258,254.471488894229,10.2990147275911,6.61362736025853,13.9844020949236,"Bermuda Dunes North/Indio North"
"145","129.3","Riverside","2001-2005",69,46,1018.61,22.1436956521739,"gbd3",29390,693.167744130657,31.3031643416128,22.2571469900023,40.3491816932233,"Agua Caliente/Palm Springs Central"
"146","129.3","Riverside","2006-2010",69,199,3789.99,19.045175879397,"gbd3",29390,2579.10173528411,135.420210956108,116.605175597441,154.235246314774,"Agua Caliente/Palm Springs Central"
"147","129.3","Riverside","2011-2015",69,231,4566.5,19.7683982683983,"gbd3",29390,3107.51956447771,157.196325280708,136.924890402587,177.467760158828,"Agua Caliente/Palm Springs Central"
"148","129.4","Riverside","2001-2005",69,143,2852.45,19.9472027972028,"gbd3",141224,403.961083102022,20.2515153231745,16.9322834115706,23.5707472347785,"Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North"
"149","129.4","Riverside","2006-2010",69,711,14840.83,20.8731786216596,"gbd3",141224,2101.74332974565,100.691100662777,93.289862511105,108.092338814449,"Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North"
"150","129.4","Riverside","2011-2015",69,699,14505.25,20.7514306151645,"gbd3",141224,2054.21882966068,98.9916728034895,91.6531581400237,106.330187466955,"Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North"
"151","131a","Riverside","2011-2015",69,505,10538.62,20.8685544554455,"gbd3",151065,1395.2431072717,66.8586370105584,61.0274103783778,72.6898636427389,"Lake Elsinore/Murrieta West/Sedco Hills/Wildomar"
"152","131a","Riverside","2001-2005",69,68,1734.84,25.5123529411765,"gbd3",151065,229.681263032469,9.00274716181776,6.8629693097236,11.1425250139119,"Lake Elsinore/Murrieta West/Sedco Hills/Wildomar"
"153","131a","Riverside","2006-2010",69,391,8412.44,21.5151918158568,"gbd3",151065,1113.75103432297,51.7657961804521,46.6347891424723,56.8968032184319,"Lake Elsinore/Murrieta West/Sedco Hills/Wildomar"
"154","131b","Riverside","2001-2005",69,50,1111.99,22.2398,"gbd3",152495,145.839535722483,6.55759205219843,4.73995367146506,8.3752304329318,"French Valley/Murrieta East/Temecula/Winchester"
"155","131b","Riverside","2006-2010",69,330,7416.56,22.4744242424242,"gbd3",152495,972.695498213056,43.2801075445097,38.610509995624,47.9497050933953,"French Valley/Murrieta East/Temecula/Winchester"
"156","131b","Riverside","2011-2015",69,382,7774.4,20.351832460733,"gbd3",152495,1019.62687301223,50.100003278796,45.0759508384846,55.1240557191074,"French Valley/Murrieta East/Temecula/Winchester"
"157","131c","Riverside","2011-2015",69,216,4515.57,20.9054166666667,"gbd3",86628,1042.51973957612,49.8684028258762,43.2180195645445,56.5187860872078,"Temecula South"
"158","131c","Riverside","2006-2010",69,156,3357.11,21.5199358974359,"gbd3",86628,775.063489864709,36.0160687075772,30.3643297038438,41.6678077113107,"Temecula South"
"159","131c","Riverside","2001-2005",69,37,827.71,22.3705405405405,"gbd3",86628,191.095257884287,8.54227270628434,5.78981495916003,11.2947304534087,"Temecula South"
"160","132","Riverside","2006-2010",69,1064,21470.4,20.2169491525424,"gbd3",146904,2923.05178892338,144.856504928389,136.152577136358,153.560432720419,"East Hemet/Hemet/Valle Vista"
"161","132","Riverside","2001-2005",69,191,3625.26,18.9804188481675,"gbd3",146904,493.55497467734,26.0033763546262,22.3156290938071,29.6911236154452,"East Hemet/Hemet/Valle Vista"
"162","132","Riverside","2011-2015",69,991,21083.83,21.2753077699294,"gbd3",146904,2870.42286118826,134.918041714317,126.518002902096,143.318080526537,"East Hemet/Hemet/Valle Vista"
"163","133.1","Riverside","2011-2015",69,754,16589.22,22.0308366533865,"gbd3",184638,1796.94537419166,81.6733283506104,75.8436757869049,87.5029809143159,"Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester"
"164","133.1","Riverside","2006-2010",69,632,12773.64,20.275619047619,"gbd3",184638,1383.64150391577,68.4582805273021,63.1210551957794,73.7955058588248,"Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester"
