"","county","year","sex","CAUSE","Level","Ndeaths","YLL","m.YLL","mean.age","pop","YLLper","YLLrateLCI","YLLrateUCI","cDeathRate","rateLCI","rateUCI","SMR","aRate","aLCI","aUCI","YLL.adj.rate"
"100","Alameda",2002,"Total",155,"gbd36",792,14060,17.76,76.76,1468000,957.7,941.9,973.6,53.93,50.18,57.69,0.781,65.16,60.69,69.88,1140
"101","Alameda",2002,"Total",156,"gbd36",36,940.2,26.12,68.06,1468000,64.02,59.93,68.12,2.452,1.651,3.252,0.8634,2.727,1.905,3.8,67.26
"102","Alameda",2002,"Total",157,"gbd36",382,6433,16.84,78.43,1468000,438.1,427.4,448.8,26.01,23.4,28.62,1.58,31.11,28.06,34.41,510.6
"103","Alameda",2002,"Total",160,"gbd36",270,9646,35.73,57.13,1468000,656.9,643.8,670,18.39,16.19,20.58,0.8778,19.48,17.21,21.98,668.4
"104","Alameda",2002,"Total",167,"gbd36",274,6441,23.51,71.01,1468000,438.6,427.9,449.3,18.66,16.45,20.87,1.054,21.71,19.2,24.46,484.3
"105","Alameda",2002,"Total",168,"gbd36",388,6921,17.84,77.57,1468000,471.3,460.2,482.4,26.42,23.79,29.05,1.109,31.07,28.04,34.34,525.4
"106","Alameda",2002,"Total",178,"gbd36",36,768,21.33,73.11,1468000,52.3,48.6,56,2.452,1.651,3.252,1.679,2.852,1.994,3.966,58.4
"107","Alameda",2002,"Total",179,"gbd36",126,3408,27.05,66.95,1468000,232.1,224.3,239.9,8.58,7.082,10.08,1.142,9.632,8.013,11.5,244.3
"108","Alameda",2002,"Total",185,"gbd36",82,5824,71.02,21.37,1468000,396.6,386.4,406.8,5.584,4.375,6.793,0.7492,5.817,4.619,7.252,400.8
"109","Alameda",2002,"Total",198,"gbd36",542,23010,42.45,50.85,1468000,1567,1547,1587,36.91,33.8,40.02,0.8283,39.23,35.96,42.73,1567
"110","Alameda",2002,"Total",208,"gbd36",270,11770,43.59,49.06,1468000,801.6,787.1,816,18.39,16.19,20.58,1.001,18.94,16.72,21.38,791.3
"111","Alameda",2002,"Total",209,"gbd36",298,17730,59.5,32.83,1468000,1207,1190,1225,20.29,17.99,22.6,1.442,19.36,17.22,21.73,1142
"112","Alameda",2003,"Total",0,"gbd36",19520,445800,22.84,71.82,1467000,30380,30290,30470,1330,1312,1349,0.9836,1523,1501,1544,32920
"113","Alameda",2003,"Total",3,"gbd36",6,158.1,26.35,66.67,1467000,10.78,9.097,12.46,0.4089,0.08173,0.7362,0.5931,0.4493,0.163,1.01,11.55
"114","Alameda",2003,"Total",4,"gbd36",2,46.3,23.15,70,1467000,3.156,2.247,4.065,0.1363,-0.0526,0.3252,0,0.1784,0.02161,0.6445,4.13
"115","Alameda",2003,"Total",10,"gbd36",136,6332,46.56,45.81,1467000,431.6,420.9,442.2,9.269,7.712,10.83,1.202,8.974,7.526,10.65,415
"116","Alameda",2003,"Total",13,"gbd36",26,545.1,20.97,73.15,1467000,37.15,34.04,40.27,1.772,1.091,2.453,1.144,2.069,1.349,3.05,41.69
"117","Alameda",2003,"Total",19,"gbd36",6,249.4,41.57,51.67,1467000,17,14.89,19.11,0.4089,0.08173,0.7362,0.7164,0.4341,0.1582,0.9801,17.08
"118","Alameda",2003,"Total",20,"gbd36",2,136.2,68.08,24,1467000,9.28,7.722,10.84,0.1363,-0.0526,0.3252,0,0.1375,0.01665,0.5489,9.359
"119","Alameda",2003,"Total",21,"gbd36",62,2189,35.3,57.61,1467000,149.2,142.9,155.4,4.226,3.174,5.278,1.136,4.335,3.318,5.589,147.9
"120","Alameda",2003,"Total",46,"gbd36",206,5564,27.01,66.74,1467000,379.3,369.3,389.2,14.04,12.12,15.96,1.216,15.51,13.45,17.82,398.2
"121","Alameda",2003,"Total",48,"gbd36",592,9012,15.22,80.88,1467000,614.2,601.5,626.9,40.35,37.1,43.6,0.8686,47.2,43.47,51.18,694.8
"122","Alameda",2003,"Total",49,"gbd36",2,80.82,40.41,52,1467000,5.509,4.308,6.709,0.1363,-0.0526,0.3252,0,0.1294,0.01567,0.531,5.23
"123","Alameda",2003,"Total",51,"gbd36",2,148.1,74.05,18,1467000,10.09,8.468,11.72,0.1363,-0.0526,0.3252,0,0.1375,0.01665,0.5489,10.18
"124","Alameda",2003,"Total",58,"gbd36",106,9740,91.88,0.0566,1467000,663.8,650.7,677,7.225,5.849,8.6,0.899,7.294,5.971,8.846,670.2
"125","Alameda",2003,"Total",63,"gbd36",14,223.6,15.97,79.14,1467000,15.24,13.24,17.24,0.9542,0.4544,1.454,0.6253,1.178,0.6432,1.985,19.31
"126","Alameda",2003,"Total",70,"gbd36",4614,109700,23.77,70.16,1467000,7476,7432,7520,314.5,305.4,323.6,1.025,361.9,351.5,372.6,8240
"127","Alameda",2003,"Total",103,"gbd36",124,2697,21.75,72.89,1467000,183.8,176.9,190.7,8.452,6.964,9.939,1.161,9.722,8.077,11.62,199.5
"128","Alameda",2003,"Total",104,"gbd36",612,12810,20.93,73.46,1467000,872.8,857.7,888,41.71,38.41,45.02,1.072,48.4,44.62,52.42,976.1
"129","Alameda",2003,"Total",105,"gbd36",216,5784,26.78,67.44,1467000,394.2,384.1,404.4,14.72,12.76,16.69,1.14,16.5,14.36,18.88,418.8
"130","Alameda",2003,"Total",110,"gbd36",190,8179,43.05,49.51,1467000,557.5,545.4,569.6,12.95,11.11,14.79,0.7373,13.08,11.27,15.11,548
"131","Alameda",2003,"Total",132,"gbd36",852,9365,10.99,85.75,1467000,638.3,625.4,651.3,58.07,54.17,61.97,1.048,68.98,64.42,73.78,761.6
"132","Alameda",2003,"Total",133,"gbd36",122,1581,12.96,82.51,1467000,107.7,102.4,113.1,8.315,6.84,9.791,0.816,9.988,8.293,11.94,130.5
"133","Alameda",2003,"Total",135,"gbd36",12,420.1,35.01,58,1467000,28.63,25.89,31.37,0.8179,0.3551,1.281,0.499,0.8179,0.4217,1.466,27.87
"134","Alameda",2003,"Total",138,"gbd36",144,5243,36.41,56.79,1467000,357.4,347.7,367,9.815,8.212,11.42,1.083,10.91,9.185,12.87,375.6
"135","Alameda",2003,"Total",147,"gbd36",7310,131200,17.95,77.35,1467000,8941,8893,8990,498.2,486.8,509.7,0.9428,579,565.7,592.5,9973
"136","Alameda",2003,"Total",155,"gbd36",848,14690,17.32,77.45,1467000,1001,984.7,1017,57.8,53.91,61.69,0.8002,68.92,64.34,73.74,1175
"137","Alameda",2003,"Total",156,"gbd36",50,1630,32.61,60.72,1467000,111.1,105.7,116.5,3.408,2.463,4.352,1.213,3.654,2.705,4.848,113.2
"138","Alameda",2003,"Total",157,"gbd36",412,7203,17.48,78.01,1467000,490.9,479.6,502.3,28.08,25.37,30.79,1.678,32.96,29.85,36.32,557.5
"139","Alameda",2003,"Total",160,"gbd36",260,9129,35.11,57.75,1467000,622.2,609.5,635,17.72,15.57,19.88,0.8206,18.71,16.49,21.17,632.8
"140","Alameda",2003,"Total",167,"gbd36",310,6911,22.29,72.38,1467000,471,459.9,482.1,21.13,18.78,23.48,1.149,24.31,21.67,27.2,514.7
"141","Alameda",2003,"Total",168,"gbd36",492,8204,16.68,78.61,1467000,559.2,547.1,571.3,33.53,30.57,36.5,1.311,39.48,36.06,43.15,641.5
"142","Alameda",2003,"Total",178,"gbd36",42,1150,27.37,66.76,1467000,78.36,73.83,82.89,2.863,1.997,3.728,1.911,3.17,2.279,4.31,82.39
"143","Alameda",2003,"Total",179,"gbd36",98,2459,25.09,69.31,1467000,167.6,161,174.2,6.679,5.357,8.002,0.8253,7.582,6.146,9.266,179.8
"144","Alameda",2003,"Total",185,"gbd36",98,6633,67.68,24.92,1467000,452.1,441.2,463,6.679,5.357,8.002,0.9524,7.053,5.72,8.625,463
"145","Alameda",2003,"Total",192,"gbd36",2,74.98,37.49,55,1467000,5.11,3.954,6.267,0.1363,-0.0526,0.3252,0,0.1354,0.0164,0.5443,5.077
"146","Alameda",2003,"Total",198,"gbd36",608,23600,38.82,54.59,1467000,1608,1588,1629,41.44,38.15,44.73,0.8827,43.87,40.42,47.55,1608
"147","Alameda",2003,"Total",208,"gbd36",238,10040,42.2,50.71,1467000,684.6,671.2,698,16.22,14.16,18.28,0.8452,16.61,14.55,18.91,665.1
"148","Alameda",2003,"Total",209,"gbd36",280,16820,60.05,32.26,1467000,1146,1129,1163,19.08,16.85,21.32,1.361,18.33,16.24,20.65,1095
"149","Alameda",2003,"Total",210,"gbd36",6,370.9,61.81,30.33,1467000,25.28,22.71,27.85,0.4089,0.08173,0.7362,0.8223,0.4044,0.1483,0.9238,25.13
"150","Alameda",2004,"Total",0,"gbd36",18540,426300,23,71.65,1466000,29090,29000,29180,1265,1247,1283,0.9727,1431,1410,1452,31200
"151","Alameda",2004,"Total",3,"gbd36",4,94.62,23.66,69.5,1466000,6.456,5.155,7.757,0.2729,0.005464,0.5404,0,0.354,0.09646,0.9064,8.374
"152","Alameda",2004,"Total",10,"gbd36",134,5858,43.72,48.7,1466000,399.7,389.5,410,9.143,7.595,10.69,1.187,9.097,7.615,10.81,392.5
"153","Alameda",2004,"Total",13,"gbd36",34,527.5,15.52,79.71,1466000,36,32.92,39.07,2.32,1.54,3.1,1.121,2.721,1.881,3.817,41.48
"154","Alameda",2004,"Total",19,"gbd36",8,408.2,51.03,41.5,1466000,27.85,25.15,30.56,0.5459,0.1676,0.9241,1.027,0.5565,0.2383,1.135,27.25
"155","Alameda",2004,"Total",21,"gbd36",56,1872,33.42,59.5,1466000,127.7,121.9,133.5,3.821,2.82,4.822,0.9396,4.015,3.024,5.247,129.5
"156","Alameda",2004,"Total",46,"gbd36",200,5419,27.09,67.01,1466000,369.7,359.9,379.6,13.65,11.76,15.54,1.141,15.17,13.13,17.46,390.4
"157","Alameda",2004,"Total",48,"gbd36",546,8404,15.39,80.5,1466000,573.5,561.2,585.7,37.26,34.13,40.38,0.9046,43.22,39.65,47.02,648.9
"158","Alameda",2004,"Total",49,"gbd36",6,273.9,45.66,49.33,1466000,18.69,16.48,20.91,0.4094,0.08182,0.737,2.524,0.4298,0.1571,0.9697,19.26
"159","Alameda",2004,"Total",51,"gbd36",4,138.2,34.54,58.5,1466000,9.429,7.857,11,0.2729,0.005464,0.5404,0,0.3025,0.08169,0.8038,9.904
"160","Alameda",2004,"Total",58,"gbd36",106,9714,91.64,0.3019,1466000,662.8,649.6,676,7.233,5.856,8.61,0.9105,7.316,5.99,8.872,670.4
"161","Alameda",2004,"Total",63,"gbd36",30,344.2,11.47,85.8,1466000,23.48,21,25.96,2.047,1.315,2.78,1.307,2.354,1.587,3.376,26.27
"162","Alameda",2004,"Total",70,"gbd36",4412,105500,23.9,70,1466000,7196,7153,7240,301,292.2,309.9,1.002,343.3,333.2,353.7,7857
"163","Alameda",2004,"Total",103,"gbd36",126,2439,19.36,75.52,1466000,166.4,159.8,173,8.598,7.096,10.1,1.27,9.746,8.111,11.63,178.8
"164","Alameda",2004,"Total",104,"gbd36",538,12150,22.59,71.59,1466000,829.3,814.5,844,36.71,33.61,39.81,0.9476,41.76,38.29,45.49,904.2
"165","Alameda",2004,"Total",105,"gbd36",246,7585,30.83,63.23,1466000,517.5,505.9,529.2,16.79,14.69,18.88,1.331,18.38,16.14,20.86,536
"166","Alameda",2004,"Total",110,"gbd36",202,8642,42.78,49.79,1466000,589.7,577.2,602.1,13.78,11.88,15.68,0.7717,13.6,11.78,15.64,570.4
"167","Alameda",2004,"Total",132,"gbd36",822,8228,10.01,87.1,1466000,561.5,549.3,573.6,56.09,52.25,59.92,1.023,65.43,61.03,70.08,663.3
"168","Alameda",2004,"Total",133,"gbd36",118,1638,13.88,81.44,1466000,111.7,106.3,117.2,8.052,6.599,9.504,0.7865,9.696,8.023,11.62,136
"169","Alameda",2004,"Total",135,"gbd36",32,1257,39.29,53.25,1466000,85.79,81.04,90.53,2.183,1.427,2.94,1.251,2.212,1.507,3.158,84.71
"170","Alameda",2004,"Total",138,"gbd36",118,4506,38.19,55.08,1466000,307.5,298.5,316.5,8.052,6.599,9.504,0.9087,8.633,7.134,10.37,313.4
"171","Alameda",2004,"Total",147,"gbd36",6810,118700,17.43,77.92,1466000,8097,8051,8143,464.7,453.6,475.7,0.9364,534.4,521.7,547.3,8980
"172","Alameda",2004,"Total",155,"gbd36",778,13410,17.23,77.45,1466000,914.8,899.3,930.3,53.09,49.36,56.82,0.7925,63.22,58.84,67.85,1078
"173","Alameda",2004,"Total",156,"gbd36",50,1468,29.37,64.4,1466000,100.2,95.06,105.3,3.412,2.466,4.357,1.355,3.86,2.857,5.115,105.7
"174","Alameda",2004,"Total",157,"gbd36",390,6339,16.25,79.02,1466000,432.5,421.9,443.2,26.61,23.97,29.25,1.511,31.06,28.04,34.32,493.3
"175","Alameda",2004,"Total",160,"gbd36",274,9478,34.59,58.27,1466000,646.7,633.7,659.7,18.7,16.48,20.91,0.9099,19.36,17.12,21.83,646.1
"176","Alameda",2004,"Total",167,"gbd36",264,5556,21.05,73.74,1466000,379.1,369.2,389.1,18.01,15.84,20.19,1.043,20.44,18.04,23.09,411.3
"177","Alameda",2004,"Total",168,"gbd36",408,7153,17.53,77.78,1466000,488.1,476.8,499.4,27.84,25.14,30.54,1.09,32.19,29.13,35.49,543
"178","Alameda",2004,"Total",178,"gbd36",34,683.6,20.1,75.65,1466000,46.64,43.15,50.14,2.32,1.54,3.1,1.614,2.631,1.818,3.698,49.65
"179","Alameda",2004,"Total",179,"gbd36",108,2639,24.43,70.06,1466000,180.1,173.2,186.9,7.369,5.979,8.759,0.9905,8.113,6.646,9.822,186.8
"180","Alameda",2004,"Total",185,"gbd36",88,6356,72.23,19.95,1466000,433.7,423,444.4,6.005,4.75,7.259,0.8315,6.054,4.852,7.488,435.5
"181","Alameda",2004,"Total",192,"gbd36",6,238.6,39.77,54.33,1466000,16.28,14.22,18.35,0.4094,0.08182,0.737,2.614,0.4599,0.1682,1.025,17.16
"182","Alameda",2004,"Total",198,"gbd36",582,23280,40,53.52,1466000,1588,1568,1609,39.71,36.49,42.94,0.841,41.45,38.12,45,1569
"183","Alameda",2004,"Total",208,"gbd36",262,12500,47.7,44.81,1466000,852.8,837.9,867.8,17.88,15.71,20.04,0.95,17.64,15.55,19.95,819.5
"184","Alameda",2004,"Total",209,"gbd36",228,13580,59.57,32.74,1466000,926.8,911.2,942.3,15.56,13.54,17.58,1.117,14.94,13.06,17.05,885
"185","Alameda",2004,"Total",210,"gbd36",2,84.72,42.36,50,1466000,5.781,4.55,7.012,0.1365,-0.05266,0.3256,0,0.1286,0.01557,0.5272,5.446
"186","Alameda",2005,"Total",0,"gbd36",18450,413400,22.41,72.32,1460000,28320,28230,28410,1264,1245,1282,0.9715,1410,1390,1431,30100
"187","Alameda",2005,"Total",3,"gbd36",10,323.1,32.31,61,1460000,22.13,19.72,24.54,0.685,0.2604,1.11,1.036,0.6971,0.331,1.32,21.16
"188","Alameda",2005,"Total",4,"gbd36",2,67.24,33.62,59,1460000,4.606,3.505,5.707,0.137,-0.05287,0.3269,0,0.1248,0.01512,0.5169,4.196
"189","Alameda",2005,"Total",10,"gbd36",138,5809,42.1,50.36,1460000,397.9,387.7,408.2,9.453,7.876,11.03,1.35,9.271,7.781,10.99,386
"190","Alameda",2005,"Total",13,"gbd36",58,959.3,16.54,78.48,1460000,65.71,61.55,69.87,3.973,2.95,4.995,1.486,4.663,3.537,6.043,74.4
"191","Alameda",2005,"Total",19,"gbd36",4,255,63.74,28.5,1460000,17.47,15.32,19.61,0.274,0.005485,0.5425,0,0.2644,0.07185,0.725,17.27
"192","Alameda",2005,"Total",20,"gbd36",8,343.3,42.92,50,1460000,23.52,21.03,26,0.548,0.1683,0.9277,2.098,0.57,0.2442,1.157,24.12
"193","Alameda",2005,"Total",21,"gbd36",50,1706,34.12,58.6,1460000,116.9,111.3,122.4,3.425,2.476,4.374,0.8766,3.525,2.607,4.683,116.7
"194","Alameda",2005,"Total",46,"gbd36",218,5425,24.89,69.5,1460000,371.6,361.7,381.5,14.93,12.95,16.91,1.239,16.64,14.49,19.03,393.9
"195","Alameda",2005,"Total",48,"gbd36",514,8150,15.86,80.04,1460000,558.3,546.2,570.4,35.21,32.16,38.25,0.8432,39.91,36.52,43.54,615.1
"196","Alameda",2005,"Total",50,"gbd36",2,18.76,9.38,87,1460000,1.285,0.7035,1.867,0.137,-0.05287,0.3269,0,0.1514,0.01834,0.577,1.42
"197","Alameda",2005,"Total",51,"gbd36",16,812.1,50.75,41.5,1460000,55.63,51.8,59.45,1.096,0.559,1.633,1.896,1.035,0.5909,1.719,52.41
"198","Alameda",2005,"Total",58,"gbd36",104,9562,91.94,0,1460000,655,641.8,668.1,7.124,5.755,8.493,0.8603,7.258,5.931,8.817,667.3
"199","Alameda",2005,"Total",63,"gbd36",16,319.1,19.94,74.88,1460000,21.86,19.46,24.25,1.096,0.559,1.633,0.7441,1.239,0.7049,2.034,23.83
"200","Alameda",2005,"Total",70,"gbd36",4300,100200,23.3,70.69,1460000,6864,6822,6907,294.5,285.7,303.3,0.9765,332.1,322.2,342.3,7418
"201","Alameda",2005,"Total",103,"gbd36",92,1836,19.95,74.89,1460000,125.7,120,131.5,6.302,5.014,7.59,0.9449,7.075,5.695,8.7,134.7
"202","Alameda",2005,"Total",104,"gbd36",596,12460,20.9,73.52,1460000,853.4,838.5,868.4,40.83,37.55,44.1,0.9928,45.98,42.34,49.87,921.5
"203","Alameda",2005,"Total",105,"gbd36",242,6075,25.11,69.37,1460000,416.2,405.7,426.6,16.58,14.49,18.67,1.221,18.52,16.25,21.04,443.8
"204","Alameda",2005,"Total",110,"gbd36",182,7664,42.11,50.69,1460000,525,513.2,536.7,12.47,10.66,14.28,0.6839,12.3,10.56,14.25,504.3
"205","Alameda",2005,"Total",132,"gbd36",1050,10980,10.46,86.44,1460000,752.5,738.4,766.5,71.92,67.57,76.27,1.134,82.52,77.59,87.68,874.8
"206","Alameda",2005,"Total",133,"gbd36",116,1599,13.78,81.34,1460000,109.5,104.2,114.9,7.946,6.5,9.392,0.7548,9.309,7.688,11.18,128.2
"207","Alameda",2005,"Total",135,"gbd36",24,715.6,29.82,63.42,1460000,49.01,45.42,52.61,1.644,0.9863,2.302,0.8991,1.722,1.097,2.594,49.3
"208","Alameda",2005,"Total",138,"gbd36",122,4111,33.69,59.97,1460000,281.6,273,290.2,8.357,6.874,9.84,0.9157,9.264,7.681,11.09,295.3
"209","Alameda",2005,"Total",147,"gbd36",6528,113300,17.36,78.04,1460000,7761,7716,7806,447.2,436.3,458,0.9305,504.4,492.2,516.9,8457
"210","Alameda",2005,"Total",155,"gbd36",822,13350,16.24,78.73,1460000,914.3,898.8,929.8,56.31,52.46,60.16,0.8096,65.82,61.38,70.51,1058
"211","Alameda",2005,"Total",156,"gbd36",36,1038,28.83,66.28,1460000,71.1,66.78,75.43,2.466,1.66,3.271,0.9773,2.643,1.848,3.683,73.51
"212","Alameda",2005,"Total",157,"gbd36",394,7140,18.12,77.08,1460000,489,477.7,500.4,26.99,24.32,29.65,1.603,30.44,27.49,33.63,530.9
"213","Alameda",2005,"Total",160,"gbd36",286,9626,33.66,59.29,1460000,659.4,646.2,672.5,19.59,17.32,21.86,0.937,20.32,18.01,22.86,662.1
"214","Alameda",2005,"Total",167,"gbd36",276,6737,24.41,69.94,1460000,461.5,450.5,472.5,18.91,16.68,21.14,1.085,20.8,18.4,23.43,482.1
"215","Alameda",2005,"Total",168,"gbd36",478,8127,17,78.31,1460000,556.7,544.6,568.8,32.74,29.81,35.68,1.263,37.23,33.95,40.75,615.6
"216","Alameda",2005,"Total",178,"gbd36",46,1187,25.81,68.17,1460000,81.33,76.71,85.96,3.151,2.24,4.062,1.982,3.474,2.536,4.659,84.13
"217","Alameda",2005,"Total",179,"gbd36",126,3262,25.89,68.48,1460000,223.4,215.8,231.1,8.631,7.124,10.14,1.124,9.297,7.733,11.1,229.4
"218","Alameda",2005,"Total",185,"gbd36",64,4441,69.4,22.94,1460000,304.2,295.3,313.2,4.384,3.31,5.458,0.6275,4.42,3.401,5.673,305.6
"219","Alameda",2005,"Total",192,"gbd36",2,21.4,10.7,85,1460000,1.466,0.8448,2.087,0.137,-0.05287,0.3269,0,0.1514,0.01834,0.577,1.62
"220","Alameda",2005,"Total",198,"gbd36",566,21950,38.79,54.73,1460000,1504,1484,1524,38.77,35.58,41.96,0.8378,40.46,37.16,43.98,1487
"221","Alameda",2005,"Total",208,"gbd36",198,8692,43.9,48.79,1460000,595.4,582.9,607.9,13.56,11.67,15.45,0.7819,13.53,11.7,15.58,580.5
"222","Alameda",2005,"Total",209,"gbd36",252,15770,62.59,29.56,1460000,1080,1064,1097,17.26,15.13,19.39,1.259,16.56,14.58,18.77,1036
"223","Alameda",2005,"Total",210,"gbd36",10,521.3,52.13,40.2,1460000,35.71,32.64,38.77,0.685,0.2604,1.11,1.297,0.6579,0.3153,1.25,34.73
"224","Alameda",2006,"Total",0,"gbd36",18400,415200,22.6,72.17,1465000,28340,28260,28430,1256,1238,1274,0.9729,1380,1360,1400,29800
"225","Alameda",2006,"Total",3,"gbd36",14,206.4,14.74,80.29,1465000,14.09,12.17,16.01,0.9557,0.4551,1.456,1.353,1.141,0.623,1.923,17.17
"226","Alameda",2006,"Total",10,"gbd36",132,6064,45.94,46.42,1465000,413.9,403.5,424.4,9.011,7.474,10.55,1.409,8.662,7.242,10.3,397.6
"227","Alameda",2006,"Total",13,"gbd36",58,883.2,15.23,79.86,1465000,60.29,56.32,64.27,3.959,2.94,4.978,1.096,4.492,3.405,5.825,67.49
"228","Alameda",2006,"Total",20,"gbd36",6,282.6,47.09,47,1465000,19.29,17.04,21.54,0.4096,0.08186,0.7373,1.811,0.4363,0.16,0.9759,20.67
"229","Alameda",2006,"Total",21,"gbd36",92,3252,35.35,57.46,1465000,222,214.4,229.6,6.281,4.997,7.564,1.142,6.245,5.022,7.696,214.2
"230","Alameda",2006,"Total",46,"gbd36",218,5583,25.61,68.68,1465000,381.1,371.1,391.1,14.88,12.91,16.86,1.423,16.2,14.1,18.53,396.9
"231","Alameda",2006,"Total",48,"gbd36",470,6720,14.36,81.79,1465000,458.8,447.8,469.7,32.09,29.18,34.99,0.7961,35.83,32.64,39.25,507.1
"232","Alameda",2006,"Total",51,"gbd36",12,696,58,34.17,1465000,47.51,43.98,51.04,0.8192,0.3557,1.283,1.388,0.7677,0.3961,1.38,44.36
"233","Alameda",2006,"Total",58,"gbd36",88,8091,91.94,0,1465000,552.3,540.3,564.4,6.007,4.752,7.263,0.7705,6.216,4.986,7.678,571.5
"234","Alameda",2006,"Total",63,"gbd36",14,165.4,11.81,84.71,1465000,11.29,9.568,13.01,0.9557,0.4551,1.456,0.9677,1.073,0.5857,1.817,13.16
"235","Alameda",2006,"Total",70,"gbd36",4274,99880,23.41,70.58,1465000,6818,6776,6861,291.8,283,300.5,0.985,323.8,314.1,333.8,7252
"236","Alameda",2006,"Total",103,"gbd36",104,1924,18.5,76.4,1465000,131.3,125.5,137.2,7.1,5.735,8.464,0.9898,8.009,6.533,9.729,142.3
"237","Alameda",2006,"Total",104,"gbd36",560,12050,21.53,72.64,1465000,822.9,808.3,837.6,38.23,35.06,41.4,0.9939,43.12,39.6,46.89,891.8
"238","Alameda",2006,"Total",105,"gbd36",234,5519,23.79,70.58,1465000,376.7,366.8,386.7,15.97,13.93,18.02,1.216,17.39,15.21,19.81,395.8
"239","Alameda",2006,"Total",110,"gbd36",220,9429,43.65,49.08,1465000,643.7,630.7,656.7,15.02,13.03,17,0.8375,14.4,12.54,16.49,621.1
"240","Alameda",2006,"Total",132,"gbd36",1170,11280,9.638,87.56,1465000,769.8,755.6,784,79.87,75.3,84.45,1.079,89.54,84.47,94.85,879.5
"241","Alameda",2006,"Total",133,"gbd36",114,1569,13.76,81.6,1465000,107.1,101.8,112.4,7.782,6.354,9.211,0.7297,8.998,7.417,10.82,123.8
"242","Alameda",2006,"Total",135,"gbd36",22,777.6,35.34,57.36,1465000,53.08,49.35,56.81,1.502,0.8743,2.129,0.9043,1.522,0.9481,2.338,52.56
"243","Alameda",2006,"Total",138,"gbd36",122,4455,36.51,56.8,1465000,304.1,295.2,313,8.329,6.851,9.806,0.9082,9.04,7.493,10.82,317.8
"244","Alameda",2006,"Total",147,"gbd36",6532,112500,17.26,78.21,1465000,7681,7636,7726,445.9,435.1,456.7,0.9465,495.6,483.6,507.9,8301
"245","Alameda",2006,"Total",155,"gbd36",776,13360,17.22,77.59,1465000,912.4,896.9,927.8,52.98,49.25,56.7,0.791,60.89,56.65,65.36,1031
"246","Alameda",2006,"Total",156,"gbd36",48,1365,28.44,65.5,1465000,93.2,88.26,98.14,3.277,2.35,4.204,1.277,3.457,2.541,4.612,95.69
"247","Alameda",2006,"Total",157,"gbd36",360,6653,18.48,76.89,1465000,454.2,443.3,465.1,24.58,22.04,27.11,1.406,27.63,24.83,30.67,495
"248","Alameda",2006,"Total",160,"gbd36",226,7749,34.29,58.72,1465000,529,517.2,540.8,15.43,13.42,17.44,0.744,15.62,13.63,17.84,518.8
"249","Alameda",2006,"Total",167,"gbd36",260,5529,21.26,73.71,1465000,377.4,367.5,387.4,17.75,15.59,19.91,1.006,19.24,16.96,21.76,390.7
"250","Alameda",2006,"Total",168,"gbd36",464,8005,17.25,78.13,1465000,546.5,534.5,558.5,31.68,28.79,34.56,1.15,35.67,32.48,39.1,602.1
"251","Alameda",2006,"Total",178,"gbd36",24,451.5,18.81,76.5,1465000,30.82,27.98,33.67,1.638,0.9829,2.294,1.291,1.758,1.122,2.64,32.01
"252","Alameda",2006,"Total",179,"gbd36",120,2849,23.74,70.58,1465000,194.5,187.3,201.6,8.192,6.726,9.658,1.155,9.179,7.599,11,208.1
"253","Alameda",2006,"Total",185,"gbd36",72,5158,71.63,20.97,1465000,352.1,342.5,361.7,4.915,3.78,6.051,0.6879,5.102,3.988,6.449,363.8
"254","Alameda",2006,"Total",192,"gbd36",2,98.48,49.24,43,1465000,6.723,5.395,8.051,0.1365,-0.05269,0.3258,0,0.1385,0.01677,0.5427,6.819
"255","Alameda",2006,"Total",198,"gbd36",566,23770,42,51.51,1465000,1623,1602,1643,38.64,35.46,41.82,0.8418,39.53,36.31,42.96,1594
"256","Alameda",2006,"Total",208,"gbd36",182,7461,41,52,1465000,509.4,497.8,520.9,12.42,10.62,14.23,0.6954,12.48,10.72,14.47,495.4
"257","Alameda",2006,"Total",209,"gbd36",344,21630,62.88,29.26,1465000,1477,1457,1496,23.48,21,25.97,1.68,22.38,20.07,24.9,1410
"258","Alameda",2006,"Total",210,"gbd36",10,635.1,63.51,28.6,1465000,43.36,39.99,46.73,0.6827,0.2596,1.106,1.33,0.6497,0.3112,1.233,41.33
"259","Alameda",2007,"Total",0,"gbd36",18470,417600,22.6,72.14,1476000,28280,28200,28370,1251,1233,1269,0.9902,1356,1337,1376,29390
"260","Alameda",2007,"Total",3,"gbd36",16,358.7,22.42,71.5,1476000,24.29,21.78,26.81,1.084,0.5527,1.615,1.904,1.173,0.6646,1.932,24.65
"261","Alameda",2007,"Total",4,"gbd36",4,129.3,32.33,60.5,1476000,8.758,7.248,10.27,0.2709,0.005423,0.5364,0,0.2922,0.07816,0.7771,8.972
"262","Alameda",2007,"Total",10,"gbd36",106,4433,41.82,50.62,1476000,300.3,291.4,309.1,7.18,5.813,8.546,1.202,6.648,5.437,8.074,279.3
"263","Alameda",2007,"Total",13,"gbd36",64,1011,15.79,79.19,1476000,68.45,64.23,72.67,4.335,3.273,5.397,1.221,4.913,3.777,6.294,77.64
"264","Alameda",2007,"Total",19,"gbd36",4,130.7,32.67,60,1476000,8.853,7.335,10.37,0.2709,0.005423,0.5364,0,0.2827,0.07476,0.7599,8.982
