year,agell,ageul,sex,geoName,nx,raceCode
2019,65,69,Female,Brentwood,1653,Total
2019,65,69,Female,Clayton,276,Total
2019,65,69,Female,Concord,3791,Total
2019,65,69,Female,Danville,1488,Total
2019,65,69,Female,El Cerrito,865,Total
2019,65,69,Female,Hercules,789,Total
2019,65,69,Female,Lafayette,740,Total
2019,65,69,Female,Martinez,1300,Total
2019,65,69,Female,Moraga,514,Total
2019,65,69,Female,Oakley,859,Total
2019,65,69,Female,Orinda,639,Total
2019,65,69,Female,Pinole,702,Total
2019,65,69,Female,Pittsburg,1602,Total
2019,65,69,Female,Pleasant Hill,1075,Total
2019,65,69,Female,Richmond,3138,Total
2019,65,69,Female,San Pablo,605,Total
2019,65,69,Female,San Ramon,1507,Total
2019,65,69,Female,Walnut Creek,2712,Total
2019,70,74,Female,Antioch,1700,Total
2019,70,74,Female,Brentwood,1167,Total
2019,70,74,Female,Clayton,361,Total
2019,70,74,Female,Concord,2785,Total
2019,70,74,Female,Danville,922,Total
2019,70,74,Female,El Cerrito,591,Total
2019,70,74,Female,Hercules,666,Total
2019,70,74,Female,Lafayette,831,Total
2019,70,74,Female,Martinez,751,Total
2019,70,74,Female,Moraga,377,Total
2019,70,74,Female,Oakley,630,Total
2019,70,74,Female,Orinda,631,Total
2019,70,74,Female,Pinole,456,Total
2019,70,74,Female,Pittsburg,1190,Total
2019,70,74,Female,Pleasant Hill,696,Total
2019,70,74,Female,Richmond,2003,Total
2019,70,74,Female,San Pablo,356,Total
2019,70,74,Female,San Ramon,1039,Total
2019,70,74,Female,Walnut Creek,2995,Total
2019,75,79,Female,Antioch,1096,Total
2019,75,79,Female,Brentwood,1004,Total
2019,75,79,Female,Clayton,247,Total
2019,75,79,Female,Concord,1786,Total
2019,75,79,Female,Danville,726,Total
2019,75,79,Female,El Cerrito,375,Total
2019,75,79,Female,Hercules,381,Total
2019,75,79,Female,Lafayette,451,Total
2019,75,79,Female,Martinez,540,Total
2019,75,79,Female,Moraga,434,Total
2019,75,79,Female,Oakley,365,Total
2019,75,79,Female,Orinda,319,Total
2019,75,79,Female,Pinole,341,Total
2019,75,79,Female,Pittsburg,716,Total
2019,75,79,Female,Pleasant Hill,376,Total
2019,75,79,Female,Richmond,1178,Total
2019,75,79,Female,San Pablo,267,Total
2019,75,79,Female,San Ramon,895,Total
2019,75,79,Female,Walnut Creek,1991,Total
2019,80,84,Female,Antioch,827,Total
2019,80,84,Female,Brentwood,658,Total
2019,80,84,Female,Clayton,201,Total
2019,80,84,Female,Concord,1528,Total
2019,80,84,Female,Danville,579,Total
2019,80,84,Female,El Cerrito,433,Total
2019,80,84,Female,Hercules,192,Total
2019,80,84,Female,Lafayette,234,Total
2019,80,84,Female,Martinez,418,Total
2019,80,84,Female,Moraga,281,Total
2019,80,84,Female,Oakley,81,Total
2019,80,84,Female,Orinda,257,Total
2019,80,84,Female,Pinole,219,Total
2019,80,84,Female,Pittsburg,642,Total
2019,80,84,Female,Pleasant Hill,382,Total
2019,80,84,Female,Richmond,1035,Total
2019,80,84,Female,San Pablo,270,Total
2019,80,84,Female,San Ramon,408,Total
2019,80,84,Female,Walnut Creek,2060,Total
2019,85,199,Female,Antioch,1198,Total
2019,85,199,Female,Brentwood,847,Total
2019,85,199,Female,Clayton,144,Total
2019,85,199,Female,Concord,1290,Total
2019,85,199,Female,Danville,727,Total
2019,85,199,Female,El Cerrito,511,Total
2019,85,199,Female,Hercules,127,Total
2019,85,199,Female,Lafayette,205,Total
2019,85,199,Female,Martinez,485,Total
2019,85,199,Female,Moraga,397,Total
2019,85,199,Female,Oakley,176,Total
2019,85,199,Female,Orinda,485,Total
2019,85,199,Female,Pinole,362,Total
2019,85,199,Female,Pittsburg,402,Total
2019,85,199,Female,Pleasant Hill,534,Total
2019,85,199,Female,Richmond,1089,Total
2019,85,199,Female,San Pablo,203,Total
2019,85,199,Female,San Ramon,493,Total
2019,85,199,Female,Walnut Creek,2637,Total
2020,0,4,Male,Antioch,3559,Total
2020,0,4,Male,Brentwood,1410,Total
2020,0,4,Male,Clayton,289,Total
2020,0,4,Male,Concord,4239,Total
2020,0,4,Male,Danville,1192,Total
2020,0,4,Male,El Cerrito,687,Total
2020,0,4,Male,Hercules,651,Total
2020,0,4,Male,Lafayette,430,Total
2020,0,4,Male,Martinez,1328,Total
2020,0,4,Male,Moraga,159,Total
2020,0,4,Male,Oakley,1703,Total
2020,0,4,Male,Orinda,366,Total
2020,0,4,Male,Pinole,393,Total
2020,0,4,Male,Pittsburg,2652,Total
2020,0,4,Male,Pleasant Hill,996,Total
2020,0,4,Male,Richmond,3466,Total
2020,0,4,Male,San Pablo,1054,Total
2020,0,4,Male,San Ramon,2125,Total
2020,0,4,Male,Walnut Creek,1817,Total
2020,5,9,Male,Antioch,3188,Total
2020,5,9,Male,Brentwood,1890,Total
2020,5,9,Male,Clayton,334,Total
2020,5,9,Male,Concord,3970,Total
2020,5,9,Male,Danville,1580,Total
2020,5,9,Male,El Cerrito,580,Total
2020,5,9,Male,Hercules,623,Total
2020,5,9,Male,Lafayette,986,Total
2020,5,9,Male,Martinez,927,Total
2020,5,9,Male,Moraga,474,Total
2020,5,9,Male,Oakley,1577,Total
2020,5,9,Male,Orinda,473,Total
2020,5,9,Male,Pinole,472,Total
2020,5,9,Male,Pittsburg,2637,Total
2020,5,9,Male,Pleasant Hill,897,Total
2020,5,9,Male,Richmond,3740,Total
2020,5,9,Male,San Pablo,1210,Total
2020,5,9,Male,San Ramon,3097,Total
2020,5,9,Male,Walnut Creek,1630,Total
2020,10,14,Male,Antioch,4011,Total
2020,10,14,Male,Brentwood,2631,Total
2020,10,14,Male,Clayton,491,Total
2020,10,14,Male,Concord,3392,Total
2020,10,14,Male,Danville,1858,Total
2020,10,14,Male,El Cerrito,619,Total
2020,10,14,Male,Hercules,868,Total
2020,10,14,Male,Lafayette,1183,Total
2020,10,14,Male,Martinez,1103,Total
2020,10,14,Male,Moraga,798,Total
2020,10,14,Male,Oakley,2308,Total
2020,10,14,Male,Orinda,798,Total
2020,10,14,Male,Pinole,389,Total
2020,10,14,Male,Pittsburg,2686,Total
2020,10,14,Male,Pleasant Hill,749,Total
2020,10,14,Male,Richmond,3093,Total
2020,10,14,Male,San Pablo,1171,Total
2020,10,14,Male,San Ramon,4106,Total
2020,10,14,Male,Walnut Creek,1572,Total
2020,15,19,Male,Antioch,4266,Total
2020,15,19,Male,Brentwood,2599,Total
2020,15,19,Male,Clayton,304,Total
2020,15,19,Male,Concord,3382,Total
2020,15,19,Male,Danville,1932,Total
2020,15,19,Male,El Cerrito,356,Total
2020,15,19,Male,Hercules,590,Total
2020,15,19,Male,Lafayette,692,Total
2020,15,19,Male,Martinez,1231,Total
2020,15,19,Male,Moraga,662,Total
2020,15,19,Male,Oakley,1794,Total
2020,15,19,Male,Orinda,679,Total
2020,15,19,Male,Pinole,290,Total
2020,15,19,Male,Pittsburg,2100,Total
2020,15,19,Male,Pleasant Hill,1146,Total
2020,15,19,Male,Richmond,3495,Total
2020,15,19,Male,San Pablo,1137,Total
2020,15,19,Male,San Ramon,3162,Total
2020,15,19,Male,Walnut Creek,1447,Total
2020,20,24,Male,Antioch,3947,Total
2020,20,24,Male,Brentwood,2335,Total
2020,20,24,Male,Clayton,327,Total
2020,20,24,Male,Concord,4248,Total
2020,20,24,Male,Danville,1011,Total
2020,20,24,Male,El Cerrito,528,Total
2020,20,24,Male,Hercules,1071,Total
2020,20,24,Male,Lafayette,331,Total
2020,20,24,Male,Martinez,1145,Total
2020,20,24,Male,Moraga,865,Total
2020,20,24,Male,Oakley,1263,Total
2020,20,24,Male,Orinda,226,Total
2020,20,24,Male,Pinole,386,Total
2020,20,24,Male,Pittsburg,2728,Total
2020,20,24,Male,Pleasant Hill,937,Total
2020,20,24,Male,Richmond,3571,Total
2020,20,24,Male,San Pablo,1504,Total
2020,20,24,Male,San Ramon,1566,Total
2020,20,24,Male,Walnut Creek,1171,Total
2020,25,29,Male,Antioch,3660,Total
2020,25,29,Male,Brentwood,1760,Total
2020,25,29,Male,Clayton,318,Total
2020,25,29,Male,Concord,5214,Total
2020,25,29,Male,Danville,337,Total
2020,25,29,Male,El Cerrito,644,Total
2020,25,29,Male,Hercules,782,Total
2020,25,29,Male,Lafayette,569,Total
2020,25,29,Male,Martinez,1217,Total
2020,25,29,Male,Moraga,267,Total
2020,25,29,Male,Oakley,1158,Total
2020,25,29,Male,Orinda,203,Total
2020,25,29,Male,Pinole,782,Total
2020,25,29,Male,Pittsburg,2799,Total
2020,25,29,Male,Pleasant Hill,1370,Total
2020,25,29,Male,Richmond,4657,Total
2020,25,29,Male,San Pablo,1316,Total
2020,25,29,Male,San Ramon,1447,Total
2020,25,29,Male,Walnut Creek,2145,Total
2020,30,34,Male,Antioch,4057,Total
2020,30,34,Male,Brentwood,1433,Total
2020,30,34,Male,Clayton,147,Total
2020,30,34,Male,Concord,5275,Total
2020,30,34,Male,Danville,515,Total
2020,30,34,Male,El Cerrito,968,Total
2020,30,34,Male,Hercules,815,Total
2020,30,34,Male,Lafayette,518,Total
2020,30,34,Male,Martinez,1074,Total
2020,30,34,Male,Moraga,243,Total
2020,30,34,Male,Oakley,1248,Total
2020,30,34,Male,Orinda,270,Total
2020,30,34,Male,Pinole,937,Total
2020,30,34,Male,Pittsburg,2901,Total
2020,30,34,Male,Pleasant Hill,1283,Total
2020,30,34,Male,Richmond,4765,Total
2020,30,34,Male,San Pablo,1311,Total
2020,30,34,Male,San Ramon,1638,Total
2020,30,34,Male,Walnut Creek,2228,Total
2020,35,39,Male,Antioch,3500,Total
2020,35,39,Male,Brentwood,1443,Total
2020,35,39,Male,Clayton,329,Total
2020,35,39,Male,Concord,4916,Total
2020,35,39,Male,Danville,1079,Total
2020,35,39,Male,El Cerrito,1130,Total
2020,35,39,Male,Hercules,803,Total
2020,35,39,Male,Lafayette,549,Total
2020,35,39,Male,Martinez,1141,Total
2020,35,39,Male,Moraga,361,Total
2020,35,39,Male,Oakley,1336,Total
2020,35,39,Male,Orinda,298,Total
2020,35,39,Male,Pinole,602,Total
2020,35,39,Male,Pittsburg,2759,Total
2020,35,39,Male,Pleasant Hill,1078,Total
2020,35,39,Male,Richmond,3924,Total
2020,35,39,Male,San Pablo,1243,Total
2020,35,39,Male,San Ramon,2337,Total
2020,35,39,Male,Walnut Creek,2213,Total
2020,40,44,Male,Antioch,3351,Total
2020,40,44,Male,Brentwood,2280,Total
2020,40,44,Male,Clayton,329,Total
2020,40,44,Male,Concord,4364,Total
2020,40,44,Male,Danville,1405,Total
2020,40,44,Male,El Cerrito,927,Total
2020,40,44,Male,Hercules,791,Total
2020,40,44,Male,Lafayette,760,Total
2020,40,44,Male,Martinez,1413,Total
2020,40,44,Male,Moraga,494,Total
2020,40,44,Male,Oakley,1315,Total
2020,40,44,Male,Orinda,723,Total
2020,40,44,Male,Pinole,410,Total
2020,40,44,Male,Pittsburg,2254,Total
2020,40,44,Male,Pleasant Hill,1239,Total
2020,40,44,Male,Richmond,3732,Total
2020,40,44,Male,San Pablo,994,Total
2020,40,44,Male,San Ramon,3548,Total
2020,40,44,Male,Walnut Creek,1841,Total
2020,45,49,Male,Antioch,3154,Total
2020,45,49,Male,Brentwood,2298,Total
2020,45,49,Male,Clayton,401,Total
2020,45,49,Male,Concord,4047,Total
2020,45,49,Male,Danville,1936,Total
2020,45,49,Male,El Cerrito,859,Total
2020,45,49,Male,Hercules,701,Total
2020,45,49,Male,Lafayette,978,Total
2020,45,49,Male,Martinez,1368,Total
2020,45,49,Male,Moraga,636,Total
2020,45,49,Male,Oakley,1595,Total
2020,45,49,Male,Orinda,691,Total
2020,45,49,Male,Pinole,397,Total
2020,45,49,Male,Pittsburg,2242,Total
2020,45,49,Male,Pleasant Hill,1275,Total
2020,45,49,Male,Richmond,3823,Total
2020,45,49,Male,San Pablo,1083,Total
2020,45,49,Male,San Ramon,3975,Total
2020,45,49,Male,Walnut Creek,1860,Total
2020,50,54,Male,Antioch,3923,Total
2020,50,54,Male,Brentwood,2138,Total
2020,50,54,Male,Clayton,477,Total
2020,50,54,Male,Concord,4382,Total
2020,50,54,Male,Danville,1723,Total
2020,50,54,Male,El Cerrito,774,Total
2020,50,54,Male,Hercules,1026,Total
2020,50,54,Male,Lafayette,1151,Total
2020,50,54,Male,Martinez,1312,Total
2020,50,54,Male,Moraga,512,Total
2020,50,54,Male,Oakley,1473,Total
2020,50,54,Male,Orinda,968,Total
2020,50,54,Male,Pinole,787,Total
2020,50,54,Male,Pittsburg,2225,Total
2020,50,54,Male,Pleasant Hill,978,Total
2020,50,54,Male,Richmond,3499,Total
2020,50,54,Male,San Pablo,933,Total
2020,50,54,Male,San Ramon,3374,Total
2020,50,54,Male,Walnut Creek,1995,Total
2020,55,59,Male,Antioch,3695,Total
2020,55,59,Male,Brentwood,2196,Total
2020,55,59,Male,Clayton,605,Total
2020,55,59,Male,Concord,4768,Total
2020,55,59,Male,Danville,1904,Total
2020,55,59,Male,El Cerrito,873,Total
2020,55,59,Male,Hercules,1060,Total
2020,55,59,Male,Lafayette,1102,Total
2020,55,59,Male,Martinez,1372,Total
2020,55,59,Male,Moraga,546,Total
2020,55,59,Male,Oakley,1019,Total
2020,55,59,Male,Orinda,743,Total
2020,55,59,Male,Pinole,682,Total
2020,55,59,Male,Pittsburg,2034,Total
2020,55,59,Male,Pleasant Hill,1402,Total
2020,55,59,Male,Richmond,3105,Total
2020,55,59,Male,San Pablo,778,Total
2020,55,59,Male,San Ramon,2571,Total
2020,55,59,Male,Walnut Creek,2043,Total
2020,60,64,Male,Antioch,3066,Total
2020,60,64,Male,Brentwood,1711,Total
2020,60,64,Male,Clayton,551,Total
2020,60,64,Male,Concord,3728,Total
2020,60,64,Male,Danville,1472,Total
2020,60,64,Male,El Cerrito,783,Total
2020,60,64,Male,Hercules,879,Total
2020,60,64,Male,Lafayette,904,Total
2020,60,64,Male,Martinez,1331,Total
2020,60,64,Male,Moraga,502,Total
2020,60,64,Male,Oakley,1075,Total
2020,60,64,Male,Orinda,741,Total
2020,60,64,Male,Pinole,659,Total
2020,60,64,Male,Pittsburg,1790,Total
2020,60,64,Male,Pleasant Hill,1093,Total
2020,60,64,Male,Richmond,2938,Total
2020,60,64,Male,San Pablo,700,Total
2020,60,64,Male,San Ramon,1516,Total
2020,60,64,Male,Walnut Creek,2071,Total
2020,65,69,Male,Antioch,2464,Total
2020,65,69,Male,Brentwood,1198,Total
2020,65,69,Male,Clayton,298,Total
2020,65,69,Male,Concord,2558,Total
2020,65,69,Male,Danville,1384,Total
2020,65,69,Male,El Cerrito,789,Total
2020,65,69,Male,Hercules,671,Total
2020,65,69,Male,Lafayette,775,Total
2020,65,69,Male,Martinez,1226,Total
2020,65,69,Male,Moraga,462,Total
2020,65,69,Male,Oakley,776,Total
2020,65,69,Male,Orinda,729,Total
2020,65,69,Male,Pinole,658,Total
2020,65,69,Male,Pittsburg,1465,Total
2020,65,69,Male,Pleasant Hill,894,Total
2020,65,69,Male,Richmond,2534,Total
2020,65,69,Male,San Pablo,567,Total
2020,65,69,Male,San Ramon,1236,Total
2020,65,69,Male,Walnut Creek,1888,Total
2020,70,74,Male,Antioch,1482,Total
2020,70,74,Male,Brentwood,981,Total
2020,70,74,Male,Clayton,203,Total
2020,70,74,Male,Concord,2350,Total
2020,70,74,Male,Danville,754,Total
2020,70,74,Male,El Cerrito,548,Total
2020,70,74,Male,Hercules,570,Total
2020,70,74,Male,Lafayette,649,Total
2020,70,74,Male,Martinez,619,Total
2020,70,74,Male,Moraga,508,Total
2020,70,74,Male,Oakley,517,Total
2020,70,74,Male,Orinda,488,Total
2020,70,74,Male,Pinole,464,Total
2020,70,74,Male,Pittsburg,833,Total
2020,70,74,Male,Pleasant Hill,738,Total
2020,70,74,Male,Richmond,1572,Total
2020,70,74,Male,San Pablo,364,Total
2020,70,74,Male,San Ramon,980,Total
2020,70,74,Male,Walnut Creek,2054,Total
2020,75,79,Male,Antioch,1005,Total
2020,75,79,Male,Brentwood,799,Total
2020,75,79,Male,Clayton,220,Total
2020,75,79,Male,Concord,1399,Total
2020,75,79,Male,Danville,681,Total
2020,75,79,Male,El Cerrito,380,Total
2020,75,79,Male,Hercules,256,Total
2020,75,79,Male,Lafayette,365,Total
2020,75,79,Male,Martinez,454,Total
2020,75,79,Male,Moraga,357,Total
2020,75,79,Male,Oakley,219,Total
2020,75,79,Male,Orinda,453,Total
2020,75,79,Male,Pinole,351,Total
2020,75,79,Male,Pittsburg,409,Total
2020,75,79,Male,Pleasant Hill,371,Total
2020,75,79,Male,Richmond,957,Total
2020,75,79,Male,San Pablo,199,Total
2020,75,79,Male,San Ramon,721,Total
2020,75,79,Male,Walnut Creek,1467,Total
2020,80,84,Male,Antioch,607,Total
2020,80,84,Male,Brentwood,440,Total
2020,80,84,Male,Clayton,63,Total
2020,80,84,Male,Concord,1023,Total
2020,80,84,Male,Danville,445,Total
2020,80,84,Male,El Cerrito,340,Total
2020,80,84,Male,Hercules,114,Total
2020,80,84,Male,Lafayette,253,Total
2020,80,84,Male,Martinez,210,Total
2020,80,84,Male,Moraga,185,Total
2020,80,84,Male,Oakley,128,Total
2020,80,84,Male,Orinda,183,Total
2020,80,84,Male,Pinole,123,Total
2020,80,84,Male,Pittsburg,410,Total
2020,80,84,Male,Pleasant Hill,229,Total
2020,80,84,Male,Richmond,605,Total
2020,80,84,Male,San Pablo,165,Total
2020,80,84,Male,San Ramon,373,Total
2020,80,84,Male,Walnut Creek,1322,Total
2020,85,199,Male,Antioch,559,Total
2020,85,199,Male,Brentwood,532,Total
2020,85,199,Male,Clayton,95,Total
2020,85,199,Male,Concord,892,Total
2020,85,199,Male,Danville,516,Total
2020,85,199,Male,El Cerrito,196,Total
2020,85,199,Male,Hercules,114,Total
2020,85,199,Male,Lafayette,216,Total
2020,85,199,Male,Martinez,207,Total
2020,85,199,Male,Moraga,219,Total
2020,85,199,Male,Oakley,86,Total
2020,85,199,Male,Orinda,265,Total
2020,85,199,Male,Pinole,169,Total
2020,85,199,Male,Pittsburg,165,Total
2020,85,199,Male,Pleasant Hill,303,Total
2020,85,199,Male,Richmond,579,Total
2020,85,199,Male,San Pablo,144,Total
2020,85,199,Male,San Ramon,291,Total
2020,85,199,Male,Walnut Creek,1446,Total
2020,0,4,Female,Antioch,3280,Total
2020,0,4,Female,Brentwood,1547,Total
2020,0,4,Female,Clayton,297,Total
2020,0,4,Female,Concord,4036,Total
2020,0,4,Female,Danville,1289,Total
2020,0,4,Female,El Cerrito,832,Total
2020,0,4,Female,Hercules,438,Total
2020,0,4,Female,Lafayette,741,Total
2020,0,4,Female,Martinez,1007,Total
2020,0,4,Female,Moraga,288,Total
2020,0,4,Female,Oakley,1446,Total
2020,0,4,Female,Orinda,382,Total
2020,0,4,Female,Pinole,486,Total
2020,0,4,Female,Pittsburg,2712,Total
2020,0,4,Female,Pleasant Hill,1147,Total
2020,0,4,Female,Richmond,3318,Total
2020,0,4,Female,San Pablo,807,Total
2020,0,4,Female,San Ramon,1946,Total
2020,0,4,Female,Walnut Creek,1579,Total
2020,5,9,Female,Antioch,3739,Total
2020,5,9,Female,Brentwood,2547,Total
2020,5,9,Female,Clayton,181,Total
2020,5,9,Female,Concord,3971,Total
2020,5,9,Female,Danville,1405,Total
2020,5,9,Female,El Cerrito,612,Total
2020,5,9,Female,Hercules,710,Total
2020,5,9,Female,Lafayette,828,Total
2020,5,9,Female,Martinez,733,Total
2020,5,9,Female,Moraga,464,Total
2020,5,9,Female,Oakley,1715,Total
2020,5,9,Female,Orinda,584,Total
2020,5,9,Female,Pinole,505,Total
2020,5,9,Female,Pittsburg,2525,Total
2020,5,9,Female,Pleasant Hill,960,Total
2020,5,9,Female,Richmond,3801,Total
2020,5,9,Female,San Pablo,937,Total
2020,5,9,Female,San Ramon,2904,Total
2020,5,9,Female,Walnut Creek,1739,Total
2020,10,14,Female,Antioch,4206,Total
2020,10,14,Female,Brentwood,2747,Total
2020,10,14,Female,Clayton,550,Total
2020,10,14,Female,Concord,3232,Total
2020,10,14,Female,Danville,1765,Total
2020,10,14,Female,El Cerrito,648,Total
2020,10,14,Female,Hercules,979,Total
2020,10,14,Female,Lafayette,1185,Total
2020,10,14,Female,Martinez,1020,Total
2020,10,14,Female,Moraga,894,Total
2020,10,14,Female,Oakley,1468,Total
2020,10,14,Female,Orinda,790,Total
2020,10,14,Female,Pinole,611,Total
2020,10,14,Female,Pittsburg,1995,Total
2020,10,14,Female,Pleasant Hill,822,Total
2020,10,14,Female,Richmond,2818,Total
2020,10,14,Female,San Pablo,987,Total
2020,10,14,Female,San Ramon,2938,Total
2020,10,14,Female,Walnut Creek,1431,Total
2020,15,19,Female,Antioch,4322,Total
2020,15,19,Female,Brentwood,2664,Total
2020,15,19,Female,Clayton,556,Total
2020,15,19,Female,Concord,3125,Total
2020,15,19,Female,Danville,1251,Total
2020,15,19,Female,El Cerrito,513,Total
2020,15,19,Female,Hercules,588,Total
2020,15,19,Female,Lafayette,909,Total
2020,15,19,Female,Martinez,1077,Total
2020,15,19,Female,Moraga,1228,Total
2020,15,19,Female,Oakley,1691,Total
2020,15,19,Female,Orinda,790,Total
2020,15,19,Female,Pinole,429,Total
2020,15,19,Female,Pittsburg,2088,Total
2020,15,19,Female,Pleasant Hill,734,Total
2020,15,19,Female,Richmond,2993,Total
2020,15,19,Female,San Pablo,1401,Total
2020,15,19,Female,San Ramon,2711,Total
2020,15,19,Female,Walnut Creek,1436,Total
2020,20,24,Female,Antioch,3950,Total
2020,20,24,Female,Brentwood,1317,Total
2020,20,24,Female,Clayton,447,Total
2020,20,24,Female,Concord,3502,Total
2020,20,24,Female,Danville,1068,Total
2020,20,24,Female,El Cerrito,547,Total
2020,20,24,Female,Hercules,672,Total
2020,20,24,Female,Lafayette,755,Total
2020,20,24,Female,Martinez,1251,Total
2020,20,24,Female,Moraga,728,Total
2020,20,24,Female,Oakley,1544,Total
2020,20,24,Female,Orinda,328,Total
2020,20,24,Female,Pinole,559,Total
2020,20,24,Female,Pittsburg,2839,Total
2020,20,24,Female,Pleasant Hill,1051,Total
2020,20,24,Female,Richmond,4119,Total
2020,20,24,Female,San Pablo,1075,Total
2020,20,24,Female,San Ramon,1282,Total
2020,20,24,Female,Walnut Creek,1303,Total
2020,25,29,Female,Antioch,4239,Total
2020,25,29,Female,Brentwood,1137,Total
2020,25,29,Female,Clayton,63,Total
2020,25,29,Female,Concord,4856,Total
2020,25,29,Female,Danville,572,Total
2020,25,29,Female,El Cerrito,922,Total
2020,25,29,Female,Hercules,706,Total
2020,25,29,Female,Lafayette,598,Total
2020,25,29,Female,Martinez,1020,Total
2020,25,29,Female,Moraga,209,Total
2020,25,29,Female,Oakley,1368,Total
2020,25,29,Female,Orinda,314,Total
2020,25,29,Female,Pinole,702,Total
2020,25,29,Female,Pittsburg,2837,Total
2020,25,29,Female,Pleasant Hill,1255,Total
2020,25,29,Female,Richmond,4415,Total
2020,25,29,Female,San Pablo,1089,Total
2020,25,29,Female,San Ramon,1316,Total
2020,25,29,Female,Walnut Creek,2474,Total
2020,30,34,Female,Antioch,3771,Total
2020,30,34,Female,Brentwood,1669,Total
2020,30,34,Female,Clayton,279,Total
2020,30,34,Female,Concord,4739,Total
2020,30,34,Female,Danville,680,Total
2020,30,34,Female,El Cerrito,983,Total
2020,30,34,Female,Hercules,1080,Total
2020,30,34,Female,Lafayette,533,Total
2020,30,34,Female,Martinez,1186,Total
2020,30,34,Female,Moraga,242,Total
2020,30,34,Female,Oakley,1253,Total
2020,30,34,Female,Orinda,308,Total
2020,30,34,Female,Pinole,811,Total
2020,30,34,Female,Pittsburg,2533,Total
2020,30,34,Female,Pleasant Hill,1426,Total
2020,30,34,Female,Richmond,5067,Total
2020,30,34,Female,San Pablo,1122,Total
2020,30,34,Female,San Ramon,1878,Total
2020,30,34,Female,Walnut Creek,2415,Total
2020,35,39,Female,Antioch,3292,Total
2020,35,39,Female,Brentwood,1859,Total
2020,35,39,Female,Clayton,294,Total
2020,35,39,Female,Concord,4495,Total
2020,35,39,Female,Danville,1036,Total
2020,35,39,Female,El Cerrito,1221,Total
2020,35,39,Female,Hercules,876,Total
2020,35,39,Female,Lafayette,574,Total
2020,35,39,Female,Martinez,1112,Total
2020,35,39,Female,Moraga,397,Total
2020,35,39,Female,Oakley,1600,Total
2020,35,39,Female,Orinda,491,Total
2020,35,39,Female,Pinole,657,Total
2020,35,39,Female,Pittsburg,2667,Total
2020,35,39,Female,Pleasant Hill,1113,Total
2020,35,39,Female,Richmond,3674,Total
2020,35,39,Female,San Pablo,1078,Total
2020,35,39,Female,San Ramon,3064,Total
2020,35,39,Female,Walnut Creek,2139,Total
2020,40,44,Female,Antioch,3935,Total
2020,40,44,Female,Brentwood,2277,Total
2020,40,44,Female,Clayton,312,Total
2020,40,44,Female,Concord,4002,Total
2020,40,44,Female,Danville,1864,Total
2020,40,44,Female,El Cerrito,727,Total
2020,40,44,Female,Hercules,1059,Total
2020,40,44,Female,Lafayette,897,Total
2020,40,44,Female,Martinez,1421,Total
2020,40,44,Female,Moraga,488,Total
2020,40,44,Female,Oakley,1607,Total
2020,40,44,Female,Orinda,551,Total
2020,40,44,Female,Pinole,510,Total
2020,40,44,Female,Pittsburg,2441,Total
2020,40,44,Female,Pleasant Hill,1060,Total
2020,40,44,Female,Richmond,3530,Total
2020,40,44,Female,San Pablo,1131,Total
2020,40,44,Female,San Ramon,4358,Total
2020,40,44,Female,Walnut Creek,2247,Total
2020,45,49,Female,Antioch,3993,Total
2020,45,49,Female,Brentwood,2405,Total
2020,45,49,Female,Clayton,542,Total
2020,45,49,Female,Concord,4034,Total
2020,45,49,Female,Danville,1804,Total
2020,45,49,Female,El Cerrito,929,Total
2020,45,49,Female,Hercules,704,Total
2020,45,49,Female,Lafayette,1094,Total
2020,45,49,Female,Martinez,1196,Total
2020,45,49,Female,Moraga,862,Total
2020,45,49,Female,Oakley,1453,Total
2020,45,49,Female,Orinda,1054,Total
2020,45,49,Female,Pinole,742,Total
2020,45,49,Female,Pittsburg,2178,Total
2020,45,49,Female,Pleasant Hill,1341,Total
2020,45,49,Female,Richmond,3846,Total
2020,45,49,Female,San Pablo,1107,Total
2020,45,49,Female,San Ramon,3645,Total
2020,45,49,Female,Walnut Creek,1771,Total
2020,50,54,Female,Antioch,4013,Total
2020,50,54,Female,Brentwood,2325,Total
2020,50,54,Female,Clayton,425,Total
2020,50,54,Female,Concord,4702,Total
2020,50,54,Female,Danville,2309,Total
2020,50,54,Female,El Cerrito,859,Total
2020,50,54,Female,Hercules,1181,Total
2020,50,54,Female,Lafayette,1396,Total
2020,50,54,Female,Martinez,1672,Total
2020,50,54,Female,Moraga,285,Total
2020,50,54,Female,Oakley,1127,Total
2020,50,54,Female,Orinda,770,Total
2020,50,54,Female,Pinole,608,Total
2020,50,54,Female,Pittsburg,2407,Total
2020,50,54,Female,Pleasant Hill,1153,Total
2020,50,54,Female,Richmond,3761,Total
2020,50,54,Female,San Pablo,955,Total
2020,50,54,Female,San Ramon,3422,Total
2020,50,54,Female,Walnut Creek,2110,Total
2020,55,59,Female,Antioch,3938,Total
2020,55,59,Female,Brentwood,2304,Total
2020,55,59,Female,Clayton,709,Total
2020,55,59,Female,Concord,4782,Total
2020,55,59,Female,Danville,1835,Total
2020,55,59,Female,El Cerrito,930,Total
2020,55,59,Female,Hercules,916,Total
2020,55,59,Female,Lafayette,1122,Total
2020,55,59,Female,Martinez,1754,Total
2020,55,59,Female,Moraga,646,Total
2020,55,59,Female,Oakley,1308,Total
2020,55,59,Female,Orinda,934,Total
2020,55,59,Female,Pinole,908,Total
2020,55,59,Female,Pittsburg,2417,Total
