"","causeName","CAUSE","sex","county","comName","comID","Ndeaths","cDeathRate","aRate","aLCI","aUCI","aSE","aRateState","aSEState","count","percentGeocoded","myZ","sig","pValue"
"128","ALL Firearm","S","Male","Napa","Napa Central","112.1",11,6.847,9.923,4.903,18.33,3.029,13.14,0.1168,6074,0.975963121501482,-1.06127796488667,2,0.855718201652874
"129","Firearm-Suicide","S2","Male","Napa","Napa Central","112.1",11,6.847,6.002,2.966,11.48,1.832,7.108,0.08629,6074,0.975963121501482,-0.603043219037294,2,0.726760030889145
"130","ALL Firearm","S","Total","Napa","Napa Central","112.1",13,4.016,4.625,2.427,8.226,1.309,7.303,0.06097,6074,0.975963121501482,-2.04362093309745,3,0.979504495169337
"131","Firearm-Suicide","S2","Total","Napa","Napa Central","112.1",11,3.398,2.826,1.384,5.312,0.8715,3.784,0.04336,6074,0.975963121501482,-1.09789613840982,2,0.863875077809825
"132","Firearm-Homicide","S3","Total","Napa","Napa Central","112.1",2,0.6179,0.599,0.07253,2.356,0.4236,3.405,0.04217,6074,0.975963121501482,-6.59159131399903,3,0.999999999978243
"133","ALL Firearm","S","Female","Napa","Napa Northeast/Rutherford/Yountville","112.2",2,2.506,12.31,1.261,50.56,9.153,1.683,0.04131,6074,0.975963121501482,1.16102827133656,2,0.122815201256902
"134","Firearm-Suicide","S2","Female","Napa","Napa Northeast/Rutherford/Yountville","112.2",1,1.253,0.7607,0.01926,12.05,0.7607,0.7903,0.02782,6074,0.975963121501482,-0.0388855332254476,2,0.515509174670184
"135","Firearm-Homicide","S3","Female","Napa","Napa Northeast/Rutherford/Yountville","112.2",1,1.253,1.497,0.03791,13.29,1.497,0.8687,0.03016,6074,0.975963121501482,0.419620925393184,2,0.337381199671871
"136","ALL Firearm","S","Male","Napa","Napa Northeast/Rutherford/Yountville","112.2",12,14.56,16.08,7.682,31.26,5.109,13.14,0.1168,6074,0.975963121501482,0.575304756382821,2,0.28254260264587
"137","Firearm-Suicide","S2","Male","Napa","Napa Northeast/Rutherford/Yountville","112.2",11,13.35,10.67,4.952,21.62,3.503,7.108,0.08629,6074,0.975963121501482,1.01653433999054,2,0.15468750171301
"138","Firearm-Homicide","S3","Male","Napa","Napa Northeast/Rutherford/Yountville","112.2",1,1.213,1.956,0.04951,10.9,1.956,5.834,0.07741,6074,0.975963121501482,-1.98106678758582,3,0.976208107870961
"139","ALL Firearm","S","Total","Napa","Napa Northeast/Rutherford/Yountville","112.2",14,8.63,9.092,4.588,16.85,2.705,7.303,0.06097,6074,0.975963121501482,0.661199900688145,2,0.254242062473729
"140","Firearm-Suicide","S2","Total","Napa","Napa Northeast/Rutherford/Yountville","112.2",12,7.397,5.514,2.6,11.32,1.777,3.784,0.04336,6074,0.975963121501482,0.973261235203812,2,0.165211741741473
"141","Firearm-Homicide","S3","Total","Napa","Napa Northeast/Rutherford/Yountville","112.2",2,1.233,1.626,0.1894,6.667,1.164,3.405,0.04217,6074,0.975963121501482,-1.52734851722105,2,0.936662814491336
"142","ALL Firearm","S","Male","Napa","American Canyon","112.3",6,11.36,22.52,8.107,50.34,9.334,13.14,0.1168,6074,0.975963121501482,1.00484955032059,2,0.157484650066134
"143","Firearm-Suicide","S2","Male","Napa","American Canyon","112.3",5,9.471,9.799,3.099,26.01,4.462,7.108,0.08629,6074,0.975963121501482,0.602980039321528,2,0.273260984043236
"144","Firearm-Homicide","S3","Male","Napa","American Canyon","112.3",1,1.894,1.917,0.04852,14.91,1.917,5.834,0.07741,6074,0.975963121501482,-2.0416329431409,3,0.979406022511899
"145","ALL Firearm","S","Total","Napa","American Canyon","112.3",6,5.607,10.76,3.878,24.1,4.457,7.303,0.06097,6074,0.975963121501482,0.775561271802961,2,0.219004037341731
"146","Firearm-Suicide","S2","Total","Napa","American Canyon","112.3",5,4.672,4.71,1.493,12.09,2.142,3.784,0.04336,6074,0.975963121501482,0.432217710091309,2,0.332791594410515
"147","Firearm-Homicide","S3","Total","Napa","American Canyon","112.3",1,0.9345,0.8891,0.02251,6.548,0.8891,3.405,0.04217,6074,0.975963121501482,-2.8265379337795,3,0.997647291474391
"148","ALL Firearm","S","Female","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",12,5.982,8.765,3.938,18.49,2.977,1.683,0.04131,4978,0.972478907191643,2.37867593700423,1,0.00868747162020567
"149","Firearm-Suicide","S2","Female","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",10,4.985,3.942,1.636,8.783,1.447,0.7903,0.02782,4978,0.972478907191643,2.17769016352316,1,0.0147145558641418
"150","Firearm-Homicide","S3","Female","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",2,0.997,0.4021,0.0487,3.811,0.2843,0.8687,0.03016,4978,0.972478907191643,-1.63206607409057,2,0.948667216158892
"151","ALL Firearm","S","Male","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",49,25.69,27.45,19.51,38.04,4.399,13.14,0.1168,4978,0.972478907191643,3.25186599735048,1,0.000573250303789519
"152","Firearm-Accident","S1","Male","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",1,0.5242,0.7457,0.01888,4.523,0.7457,0.1448,0.01212,4978,0.972478907191643,0.805713620813505,2,0.210203996961747
"153","Firearm-Suicide","S2","Male","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",44,23.07,18.66,13.02,26.43,3.142,7.108,0.08629,4978,0.972478907191643,3.67525333623607,1,0.000118806757850143
"154","Firearm-Homicide","S3","Male","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",3,1.573,1.314,0.1749,5.246,0.9009,5.834,0.07741,4978,0.972478907191643,-4.99878559209912,3,0.999999711537452
"155","Firearm-Undermined","S4","Male","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",1,0.5242,0.8339,0.02111,4.759,0.8339,0.057,0.007704,4978,0.972478907191643,0.931606724826201,2,0.175769903235186
"156","ALL Firearm","S","Total","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",61,15.59,16.17,11.83,21.87,2.39,7.303,0.06097,4978,0.972478907191643,3.70883521275291,1,0.000104107437755796
"157","Firearm-Accident","S1","Total","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",1,0.2555,0.3779,0.009566,2.316,0.3779,0.07932,0.006368,4978,0.972478907191643,0.789991048187862,2,0.214766498135858
"158","Firearm-Suicide","S2","Total","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",54,13.8,11.02,7.912,15.21,1.718,3.784,0.04336,4978,0.972478907191643,4.21053345323866,1,1.27384196541014e-05
"159","Firearm-Homicide","S3","Total","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",5,1.278,0.867,0.1902,2.901,0.4863,3.405,0.04217,4978,0.972478907191643,-5.19948801859568,3,0.999999900080896
"160","Firearm-Undermined","S4","Total","Nevada","Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood","113",1,0.2555,0.4357,0.01103,2.471,0.4357,0.03476,0.004209,4978,0.972478907191643,0.920177399826096,2,0.178740031252523
"161","ALL Firearm","S","Female","Nevada","North Bloomfield/North San Juan/Truckee","114",1,2.003,102,2.583,568.5,102,1.683,0.04131,4978,0.972478907191643,0.983499919340716,2,0.162680727490624
"162","Firearm-Suicide","S2","Female","Nevada","North Bloomfield/North San Juan/Truckee","114",1,2.003,4.576,0.1158,25.84,4.576,0.7903,0.02782,4978,0.972478907191643,0.827279292078449,2,0.204039389067245
"163","ALL Firearm","S","Male","Nevada","North Bloomfield/North San Juan/Truckee","114",7,13.23,37.36,9.156,118.8,19.82,13.14,0.1168,4978,0.972478907191643,1.22197676368401,2,0.110858207098244
"164","Firearm-Suicide","S2","Male","Nevada","North Bloomfield/North San Juan/Truckee","114",7,13.23,17.42,4.269,55.39,9.239,7.108,0.08629,4978,0.972478907191643,1.11608943243087,2,0.132191927560472
"165","ALL Firearm","S","Total","Nevada","North Bloomfield/North San Juan/Truckee","114",8,7.78,18.5,6.417,47.13,7.887,7.303,0.06097,4978,0.972478907191643,1.41963553316635,2,0.0778569075539868
"166","Firearm-Suicide","S2","Total","Nevada","North Bloomfield/North San Juan/Truckee","114",8,7.78,9.454,3.28,24.09,4.031,3.784,0.04336,4978,0.972478907191643,1.40651749049006,2,0.0797852573047955
"167","ALL Firearm","S","Female","Orange","Dana Point/San Clemente/San Juan Capistrano","115.1",8,2.704,5.754,2.316,12.28,2.173,1.683,0.04131,97201,0.970905649118836,1.87310840538916,2,0.0305267084525089
"168","Firearm-Suicide","S2","Female","Orange","Dana Point/San Clemente/San Juan Capistrano","115.1",6,2.028,1.825,0.604,4.474,0.8053,0.7903,0.02782,97201,0.970905649118836,1.28409676937459,2,0.0995540491541255
"169","Firearm-Homicide","S3","Female","Orange","Dana Point/San Clemente/San Juan Capistrano","115.1",2,0.6759,0.7684,0.08579,3.049,0.5573,0.8687,0.03016,97201,0.970905649118836,-0.179711904281793,2,0.571310626330686
"170","ALL Firearm","S","Male","Orange","Dana Point/San Clemente/San Juan Capistrano","115.1",38,13.31,14.04,9.686,20.1,2.428,13.14,0.1168,97201,0.970905649118836,0.370247299852958,2,0.355599118270713
"171","Firearm-Suicide","S2","Male","Orange","Dana Point/San Clemente/San Juan Capistrano","115.1",36,12.61,10.63,7.256,15.36,1.886,7.108,0.08629,97201,0.970905649118836,1.86549280196839,2,0.031056180103371
"172","Firearm-Homicide","S3","Male","Orange","Dana Point/San Clemente/San Juan Capistrano","115.1",2,0.7004,0.3954,0.04789,2.505,0.2796,5.834,0.07741,97201,0.970905649118836,-18.7461637747547,3,1
"173","ALL Firearm","S","Total","Orange","Dana Point/San Clemente/San Juan Capistrano","115.1",46,7.911,8.418,6.016,11.62,1.33,7.303,0.06097,97201,0.970905649118836,0.837466359291915,2,0.20116523936798
"174","Firearm-Suicide","S2","Total","Orange","Dana Point/San Clemente/San Juan Capistrano","115.1",42,7.223,6.024,4.236,8.445,0.9937,3.784,0.04336,97201,0.970905649118836,2.25205852404863,1,0.0121592869407252
"175","Firearm-Homicide","S3","Total","Orange","Dana Point/San Clemente/San Juan Capistrano","115.1",4,0.6879,0.5864,0.1347,1.817,0.3215,3.405,0.04217,97201,0.970905649118836,-8.69257220709937,3,1
"176","ALL Firearm","S","Female","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",2,0.685,2.367,0.2719,9.158,1.702,1.683,0.04131,97201,0.970905649118836,0.401761818875591,2,0.343929662009486
"177","Firearm-Homicide","S3","Female","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",2,0.685,0.6474,0.07435,2.7,0.4655,0.8687,0.03016,97201,0.970905649118836,-0.474408096757946,2,0.682395539830346
"178","ALL Firearm","S","Male","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",23,7.853,9.495,5.936,14.6,2.034,13.14,0.1168,97201,0.970905649118836,-1.78908807386311,2,0.96319968373041
"179","Firearm-Accident","S1","Male","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",1,0.3414,0.2332,0.005905,1.951,0.2332,0.1448,0.01212,97201,0.970905649118836,0.378562824391469,2,0.352506266376714
"180","Firearm-Suicide","S2","Male","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",20,6.829,6.71,4.042,10.61,1.538,7.108,0.08629,97201,0.970905649118836,-0.258371301148082,2,0.601939818398895
"181","Firearm-Homicide","S3","Male","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",1,0.3414,0.2332,0.005905,1.951,0.2332,5.834,0.07741,97201,0.970905649118836,-22.7941351052041,3,1
"182","Firearm-Undermined","S4","Male","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",1,0.3414,0.2805,0.007101,2.054,0.2805,0.057,0.007704,97201,0.970905649118836,0.796491088160025,2,0.212873326674957
"183","ALL Firearm","S","Total","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",25,4.275,4.982,3.182,7.523,1.024,7.303,0.06097,97201,0.970905649118836,-2.26259451202273,3,0.988169651626345
"184","Firearm-Accident","S1","Total","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",1,0.171,0.1148,0.002906,0.9678,0.1148,0.07932,0.006368,97201,0.970905649118836,0.308584845945868,2,0.378818674909995
"185","Firearm-Suicide","S2","Total","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",20,3.42,3.231,1.944,5.125,0.7418,3.784,0.04336,97201,0.970905649118836,-0.74421367036782,2,0.771626390493504
"186","Firearm-Homicide","S3","Total","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",3,0.513,0.4308,0.08545,1.455,0.2531,3.405,0.04217,97201,0.970905649118836,-11.591299354708,3,1
"187","Firearm-Undermined","S4","Total","Orange","Lake Forest East/Mission Viejo Central and South","115.2a",1,0.171,0.136,0.003444,1.014,0.136,0.03476,0.004209,97201,0.970905649118836,0.744055517534344,2,0.228421444391511
"188","ALL Firearm","S","Female","Orange","Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon","115.2b",6,1.624,3.939,1.371,9.232,1.675,1.683,0.04131,97201,0.970905649118836,1.34645624415871,2,0.0890777113028531
"189","Firearm-Suicide","S2","Female","Orange","Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon","115.2b",3,0.8118,0.6743,0.1276,2.338,0.4045,0.7903,0.02782,97201,0.970905649118836,-0.286097946422955,2,0.612598447817008
"190","Firearm-Homicide","S3","Female","Orange","Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon","115.2b",3,0.8118,0.8439,0.1617,2.689,0.5034,0.8687,0.03016,97201,0.970905649118836,-0.0491768165172039,2,0.519610806676471
"191","ALL Firearm","S","Male","Orange","Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon","115.2b",31,8.729,9.05,6.049,13.33,1.688,13.14,0.1168,97201,0.970905649118836,-2.41720607822849,3,0.992179920215805
"192","Firearm-Suicide","S2","Male","Orange","Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon","115.2b",29,8.166,8.547,5.625,12.76,1.65,7.108,0.08629,97201,0.970905649118836,0.870931038883192,2,0.191895903955826
"193","Firearm-Homicide","S3","Male","Orange","Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon","115.2b",2,0.5632,0.5033,0.0605,2.582,0.3567,5.834,0.07741,97201,0.970905649118836,-14.6045370534791,3,1
"194","ALL Firearm","S","Total","Orange","Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon","115.2b",37,5.106,5.074,3.532,7.13,0.8592,7.303,0.06097,97201,0.970905649118836,-2.58776655644271,3,0.995169978866519
"195","Firearm-Suicide","S2","Total","Orange","Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon","115.2b",32,4.416,4.391,2.965,6.333,0.7996,3.784,0.04336,97201,0.970905649118836,0.758015879792266,2,0.224220738153459
"196","Firearm-Homicide","S3","Total","Orange","Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon","115.2b",5,0.69,0.6839,0.2133,1.737,0.3143,3.405,0.04217,97201,0.970905649118836,-8.58076140407922,3,1
"197","ALL Firearm","S","Female","Orange","Aliso Viejo/Laguna Hills/Laguna Niguel","115.2c",3,0.8894,3.649,0.7508,10.76,2.109,1.683,0.04131,97201,0.970905649118836,0.93201657724576,2,0.175663979205935
"198","Firearm-Suicide","S2","Female","Orange","Aliso Viejo/Laguna Hills/Laguna Niguel","115.2c",2,0.5929,0.4808,0.05801,2.095,0.3404,0.7903,0.02782,97201,0.970905649118836,-0.906203048416619,2,0.817585805092597
"199","Firearm-Homicide","S3","Female","Orange","Aliso Viejo/Laguna Hills/Laguna Niguel","115.2c",1,0.2965,0.2522,0.006385,1.771,0.2522,0.8687,0.03016,97201,0.970905649118836,-2.42719421778281,3,0.992391946138258
"200","ALL Firearm","S","Male","Orange","Aliso Viejo/Laguna Hills/Laguna Niguel","115.2c",21,6.786,8.19,4.981,12.83,1.845,13.14,0.1168,97201,0.970905649118836,-2.67756677996675,3,0.996292046616149
"201","Firearm-Suicide","S2","Male","Orange","Aliso Viejo/Laguna Hills/Laguna Niguel","115.2c",20,6.463,6.109,3.67,9.891,1.407,7.108,0.08629,97201,0.970905649118836,-0.708689791439417,2,0.760741499374551
"202","Firearm-Homicide","S3","Male","Orange","Aliso Viejo/Laguna Hills/Laguna Niguel","115.2c",1,0.3231,0.1957,0.004955,2.172,0.1957,5.834,0.07741,97201,0.970905649118836,-26.7911543724353,3,1
"203","ALL Firearm","S","Total","Orange","Aliso Viejo/Laguna Hills/Laguna Niguel","115.2c",24,3.711,4.406,2.774,6.718,0.9312,7.303,0.06097,97201,0.970905649118836,-3.10439247754092,3,0.999046648916571
"204","Firearm-Suicide","S2","Total","Orange","Aliso Viejo/Laguna Hills/Laguna Niguel","115.2c",22,3.401,3.172,1.953,4.919,0.699,3.784,0.04336,97201,0.970905649118836,-0.873856836431767,2,0.808901888257326
"205","Firearm-Homicide","S3","Total","Orange","Aliso Viejo/Laguna Hills/Laguna Niguel","115.2c",2,0.3092,0.2201,0.025,1.012,0.1588,3.405,0.04217,97201,0.970905649118836,-19.384210212941,3,1
"206","ALL Firearm","S","Female","Orange","Laguna Beach/Laguna Woods","115.2d",4,1.856,4.344,0.9297,13.81,2.465,1.683,0.04131,97201,0.970905649118836,1.07936162513067,2,0.140213275486148
"207","Firearm-Suicide","S2","Female","Orange","Laguna Beach/Laguna Woods","115.2d",3,1.392,0.9666,0.1643,4.729,0.606,0.7903,0.02782,97201,0.970905649118836,0.290618013856848,2,0.385671740694004
"208","Firearm-Homicide","S3","Female","Orange","Laguna Beach/Laguna Woods","115.2d",1,0.464,0.795,0.02013,4.928,0.795,0.8687,0.03016,97201,0.970905649118836,-0.0926377632344733,2,0.536904328997289
"209","ALL Firearm","S","Male","Orange","Laguna Beach/Laguna Woods","115.2d",22,11.78,11.7,6.889,19.17,2.787,13.14,0.1168,97201,0.970905649118836,-0.516231463708369,2,0.697153621240093
"210","Firearm-Suicide","S2","Male","Orange","Laguna Beach/Laguna Woods","115.2d",21,11.24,8.594,4.973,14.63,2.107,7.108,0.08629,97201,0.970905649118836,0.704677449304089,2,0.240505494065141
"211","Firearm-Undermined","S4","Male","Orange","Laguna Beach/Laguna Woods","115.2d",1,0.5353,0.5918,0.01498,4.467,0.5918,0.057,0.007704,97201,0.970905649118836,0.903607114811305,2,0.183101883641575
"212","ALL Firearm","S","Total","Orange","Laguna Beach/Laguna Woods","115.2d",26,6.463,6.634,4.019,10.56,1.505,7.303,0.06097,97201,0.970905649118836,-0.444153950889841,2,0.671534358648618
"213","Firearm-Suicide","S2","Total","Orange","Laguna Beach/Laguna Woods","115.2d",24,5.965,4.484,2.647,7.513,1.064,3.784,0.04336,97201,0.970905649118836,0.657349128264794,2,0.255478226963336
"214","Firearm-Homicide","S3","Total","Orange","Laguna Beach/Laguna Woods","115.2d",1,0.2486,0.3899,0.009871,2.451,0.3899,3.405,0.04217,97201,0.970905649118836,-7.68817221064806,3,0.999999999999993
"215","Firearm-Undermined","S4","Total","Orange","Laguna Beach/Laguna Woods","115.2d",1,0.2486,0.3355,0.008493,2.317,0.3355,0.03476,0.004209,97201,0.970905649118836,0.896322909970422,2,0.18504016332459
"216","ALL Firearm","S","Female","Orange","Buena Park/La Palma","116a",2,0.9599,3.567,0.4307,13.08,2.525,1.683,0.04131,97201,0.970905649118836,0.74603877721762,2,0.227821995425849
"217","Firearm-Suicide","S2","Female","Orange","Buena Park/La Palma","116a",1,0.48,0.4681,0.01185,2.888,0.4681,0.7903,0.02782,97201,0.970905649118836,-0.687102064648427,2,0.753990793371757
"218","Firearm-Homicide","S3","Female","Orange","Buena Park/La Palma","116a",1,0.48,0.5101,0.01291,2.999,0.5101,0.8687,0.03016,97201,0.970905649118836,-0.701773836171414,2,0.758589891073809
"219","ALL Firearm","S","Male","Orange","Buena Park/La Palma","116a",9,4.422,7.461,3.383,14.67,2.509,13.14,0.1168,97201,0.970905649118836,-2.26100295994865,3,0.988120463114043
"220","Firearm-Suicide","S2","Male","Orange","Buena Park/La Palma","116a",6,2.948,2.895,1.058,6.983,1.186,7.108,0.08629,97201,0.970905649118836,-3.54291154942131,3,0.999802132295548
"221","Firearm-Homicide","S3","Male","Orange","Buena Park/La Palma","116a",3,1.474,1.502,0.2977,5.157,0.8827,5.834,0.07741,97201,0.970905649118836,-4.88890601557521,3,0.999999493010562
"222","ALL Firearm","S","Total","Orange","Buena Park/La Palma","116a",11,2.671,3.562,1.769,6.533,1.081,7.303,0.06097,97201,0.970905649118836,-3.45519321090114,3,0.999725050696986
"223","Firearm-Suicide","S2","Total","Orange","Buena Park/La Palma","116a",7,1.7,1.584,0.6336,3.451,0.6014,3.784,0.04336,97201,0.970905649118836,-3.64866011509908,3,0.999868194206253
"224","Firearm-Homicide","S3","Total","Orange","Buena Park/La Palma","116a",4,0.9712,0.9982,0.2693,2.713,0.5019,3.405,0.04217,97201,0.970905649118836,-4.77854022034121,3,0.999999117137772
"225","ALL Firearm","S","Female","Orange","Santa Ana Central","116b",2,0.7043,2.18,0.2632,7.994,1.543,1.683,0.04131,97201,0.970905649118836,0.321984432193756,2,0.373732244158855
