  Year          Age             Female            Male           Total
     2002     15-19          9945487.98     10588050.11     20533538.09
     2002     20-24          9796925.30     10204266.61     20001191.91
     2002     25-29          9275774.81      9479393.34     18755168.15
     2002     30-34         10267070.08     10388178.82     20655248.90
     2002     35-39         11022151.88     10970752.14     21992904.02
     2002     40-44         11518512.06     11334221.24     22852733.30
     2002     45-49         10646253.35     10330140.10     20976393.45
     2002     50-54          9556514.03      9157153.56     18713667.59
     2002     55-59          7506504.77      7051124.57     14557629.34
     2002     60-64          5943216.95      5405656.30     11348873.25
     2002     65-69          5149255.99      4451205.46      9600461.45
     2002     70-74          4880599.74      3905301.78      8785901.52
     2002     75-79          4373412.53      3089545.07      7462957.60
     2002     80-84          3127015.00      1867086.04      4994101.04
     2002     85-89          1867424.02       864672.31      2732096.33
     2002     90-94           821868.46       273708.21      1095576.67
     2002     95-99           221460.72        51646.90       273107.62
     2002    100-104           31592.16         5279.07        36871.23
     2002    105-109            2380.72          331.12         2711.84
     2002    110+                118.61           15.18          133.79
     2003        0           1937799.78      2025899.66      3963699.44
     2003      1-4           7600800.61      7946542.58     15547343.19
     2003      5-9           9640328.68     10105960.70     19746289.38
     2003     10-14         10408249.13     10930348.75     21338597.88
     2003     15-19         10034366.41     10669657.48     20704023.89
     2003     20-24         10005227.12     10412975.99     20418203.11
     2003     25-29          9277925.16      9453647.26     18731572.42
     2003     30-34         10231900.87     10333102.20     20565003.07
     2003     35-39         10781440.15     10725581.15     21507021.30
     2003     40-44         11541320.01     11348419.83     22889739.84
     2003     45-49         10901845.09     10586281.29     21488126.38
     2003     50-54          9665990.31      9253091.23     18919081.54
     2003     55-59          7972438.70      7507293.15     15479731.85
     2003     60-64          6215011.79      5663183.37     11878195.16
     2003     65-69          5208883.14      4526018.80      9734901.94
     2003     70-74          4823590.08      3886386.93      8709977.01
     2003     75-79          4367333.29      3116855.72      7484189.01
     2003     80-84          3188545.34      1923747.52      5112292.86
     2003     85-89          1881334.92       889004.40      2770339.32
     2003     90-94           838338.32       283824.54      1122162.86
     2003     95-99           224448.01        52885.69       277333.70
     2003    100-104           32389.83         5470.73        37860.56
     2003    105-109            2286.49          299.21         2585.70
     2003    110+                112.77           18.49          131.26
     2004        0           1952451.82      2042665.26      3995117.08
     2004      1-4           7675038.77      8019274.63     15694313.40
     2004      5-9           9542132.12      9995183.64     19537315.76
     2004     10-14         10444288.90     10969222.56     21413511.46
     2004     15-19         10164894.01     10785383.34     20950277.35
     2004     20-24         10142314.76     10576657.00     20718971.76
     2004     25-29          9393327.57      9546451.97     18939779.54
     2004     30-34         10117272.36     10198154.78     20315427.14
     2004     35-39         10556427.24     10512443.19     21068870.43
     2004     40-44         11554529.65     11353355.58     22907885.23
     2004     45-49         11101114.59     10793323.70     21894438.29
     2004     50-54          9879967.22      9451646.04     19331613.26
     2004     55-59          8345508.66      7866443.61     16211952.27
     2004     60-64          6507987.12      5938960.92     12446948.04
     2004     65-69          5312221.89      4640223.00      9952444.89
     2004     70-74          4767145.78      3864861.59      8632007.37
     2004     75-79          4343589.32      3135981.26      7479570.58
     2004     80-84          3234253.58      1975302.68      5209556.26
     2004     85-89          1913572.69       922707.77      2836280.46
     2004     90-94           850255.83       294084.55      1144340.38
     2004     95-99           228283.92        54405.08       282689.00
     2004    100-104           32397.99         5441.23        37839.22
     2004    105-109            2277.69          302.51         2580.20
     2004    110+                100.56           12.83          113.39
     2005        0           1959441.42      2049870.57      4009311.99
     2005      1-4           7749247.56      8093263.11     15842510.67
     2005      5-9           9488525.33      9933037.41     19421562.74
     2005     10-14         10395913.42     10915943.34     21311856.76
     2005     15-19         10339054.01     10955854.56     21294908.57
     2005     20-24         10206767.56     10696146.64     20902914.20
     2005     25-29          9596131.82      9725336.51     19321468.33
     2005     30-34          9937867.32     10003255.01     19941122.33
     2005     35-39         10432412.88     10404134.01     20836546.89
     2005     40-44         11507919.61     11308036.25     22815955.86
     2005     45-49         11271033.41     10970665.15     22241698.56
     2005     50-54         10128885.18      9693519.52     19822404.70
     2005     55-59          8778534.02      8277891.44     17056425.46
     2005     60-64          6749479.65      6169325.80     12918805.45
     2005     65-69          5420094.73      4756214.35     10176309.08
     2005     70-74          4734492.09      3864107.19      8598599.28
     2005     75-79          4310257.28      3152249.76      7462507.04
     2005     80-84          3312126.38      2042751.36      5354877.74
     2005     85-89          1932612.99       950903.82      2883516.81
     2005     90-94           876269.56       309843.40      1186112.96
     2005     95-99           234228.88        56305.91       290534.79
     2005    100-104           33256.15         5529.81        38785.96
     2005    105-109            2212.82          259.98         2472.80
     2005    110+                 99.66           10.53          110.19
     2006        0           1966326.85      2056789.81      4023116.66
     2006      1-4           7780093.76      8124960.51     15905054.27
     2006      5-9           9514647.83      9952442.85     19467090.68
     2006     10-14         10305044.60     10817568.10     21122612.70
     2006     15-19         10516263.60     11131138.29     21647401.89
     2006     20-24         10230816.89     10767332.47     20998149.36
     2006     25-29          9863896.53      9959252.06     19823148.59
     2006     30-34          9723230.19      9780721.25     19503951.44
     2006     35-39         10450640.62     10419497.70     20870138.32
     2006     40-44         11345647.72     11158524.92     22504172.64
     2006     45-49         11431474.74     11135162.13     22566636.87
     2006     50-54         10382121.15      9943356.00     20325477.15
     2006     55-59          9241099.27      8710164.91     17951264.18
     2006     60-64          6960041.83      6376264.23     13336306.06
     2006     65-69          5539542.38      4876747.75     10416290.13
     2006     70-74          4735269.44      3891242.61      8626512.05
     2006     75-79          4284154.74      3171144.05      7455298.79
     2006     80-84          3327668.28      2074039.24      5401707.52
     2006     85-89          1992032.21      1001228.86      2993261.07
     2006     90-94           889758.02       321943.96      1211701.98
     2006     95-99           239848.68        58360.09       298208.77
     2006    100-104           33533.07         5622.05        39155.12
     2006    105-109            2277.37          306.33         2583.70
     2006    110+                 87.77           11.62           99.39
     2007        0           2001620.22      2093392.84      4095013.06
     2007      1-4           7794142.05      8143523.67     15937665.72
     2007      5-9           9598045.14     10031837.12     19629882.26
     2007     10-14         10215887.16     10720939.69     20936826.85
     2007     15-19         10664493.11     11273625.71     21938118.82
     2007     20-24         10254516.49     10802607.86     21057124.35
     2007     25-29         10122134.80     10204812.43     20326947.23
     2007     30-34          9585553.97      9642255.82     19227809.79
     2007     35-39         10496161.85     10456431.20     20952593.05
     2007     40-44         11118335.61     10948473.75     22066809.36
     2007     45-49         11523884.35     11233754.87     22757639.22
     2007     50-54         10651331.26     10204974.11     20856305.37
     2007     55-59          9491318.87      8934576.47     18425895.34
     2007     60-64          7349888.30      6755131.39     14105019.69
     2007     65-69          5717298.84      5044990.43     10762289.27
     2007     70-74          4756256.99      3933009.77      8689266.76
     2007     75-79          4247119.85      3176514.72      7423634.57
     2007     80-84          3318876.44      2097774.33      5416650.77
     2007     85-89          2073733.69      1063422.04      3137155.73
     2007     90-94           906377.16       336155.43      1242532.59
     2007     95-99           245584.15        60945.75       306529.90
     2007    100-104           34599.07         5794.27        40393.34
     2007    105-109            2256.40          313.14         2569.54
     2007    110+                 75.26           12.07           87.33
     2008        0           2025029.12      2115315.97      4140345.09
     2008      1-4           7852298.14      8206100.13     16058398.27
     2008      5-9           9694733.18     10127667.82     19822401.00
     2008     10-14         10139193.61     10634470.81     20773664.42
     2008     15-19         10768338.13     11371205.85     22139543.98
     2008     20-24         10304959.57     10824486.49     21129446.06
     2008     25-29         10311620.54     10411555.58     20723176.12
     2008     30-34          9592697.66      9645270.96     19237968.62
     2008     35-39         10470234.93     10420241.51     20890476.44
     2008     40-44         10878213.04     10724841.51     21603054.55
     2008     45-49         11549618.23     11260777.82     22810396.05
     2008     50-54         10918486.35     10472023.63     21390509.98
     2008     55-59          9606119.56      9029043.31     18635162.87
     2008     60-64          7809827.70      7199167.01     15008994.71
     2008     65-69          5986799.11      5296346.85     11283145.96
     2008     70-74          4813783.41      4006379.07      8820162.48
     2008     75-79          4201796.50      3171181.69      7372978.19
     2008     80-84          3331335.32      2140457.85      5471793.17
     2008     85-89          2132727.64      1110564.51      3243292.15
     2008     90-94           925620.89       354458.57      1280079.46
     2008     95-99           256014.47        64823.12       320837.59
     2008    100-104           35744.27         5956.16        41700.43
     2008    105-109            2422.39          324.89         2747.28
     2008    110+                 75.21           11.96           87.17
     2009        0           1990941.71      2077042.37      4067984.08
     2009      1-4           7917348.19      8272453.78     16189801.97
     2009      5-9           9811788.96     10244607.99     20056396.95
     2009     10-14         10098575.95     10584970.41     20683546.36
     2009     15-19         10804858.72     11396961.54     22201820.26
     2009     20-24         10399653.67     10882992.12     21282645.79
     2009     25-29         10430301.95     10560386.52     20990688.47
     2009     30-34          9713458.29      9761967.39     19475425.68
     2009     35-39         10364789.48     10297415.80     20662205.28
     2009     40-44         10653396.91     10523580.99     21176977.90
     2009     45-49         11566805.33     11274860.21     22841665.54
     2009     50-54         11131164.08     10691494.94     21822659.02
     2009     55-59          9824561.72      9223662.18     19048223.90
     2009     60-64          8181977.65      7552840.29     15734817.94
     2009     65-69          6278249.13      5565795.11     11844044.24
     2009     70-74          4911959.49      4114381.77      9026341.26
     2009     75-79          4157079.98      3163254.09      7320334.07
     2009     80-84          3325963.12      2174130.10      5500093.22
     2009     85-89          2175764.00      1151919.46      3327683.46
     2009     90-94           950669.33       373605.80      1324275.13
     2009     95-99           261802.77        68435.03       330237.80
     2009    100-104           36806.83         6177.36        42984.19
     2009    105-109            2400.11          300.10         2700.21
     2009    110+                 83.22           13.05           96.27
     2010        0           1946038.12      2031431.52      3977469.64
     2010      1-4           7943424.95      8296078.14     16239503.09
     2010      5-9           9913075.72     10344288.83     20257364.55
     2010     10-14         10095688.00     10575134.02     20670822.02
     2010     15-19         10753943.17     11333107.37     22087050.54
     2010     20-24         10544858.45     10998861.60     21543720.05
     2010     25-29         10474756.05     10636349.29     21111105.34
     2010     30-34          9909059.45      9948252.84     19857312.29
     2010     35-39         10188546.88     10103448.00     20291994.88
     2010     40-44         10526624.66     10414919.23     20941543.89
     2010     45-49         11518092.21     11230196.92     22748289.13
     2010     50-54         11306978.64     10871668.23     22178646.87
     2010     55-59         10076817.83      9461059.09     19537876.92
     2010     60-64          8607855.97      7950398.30     16558254.27
     2010     65-69          6517123.49      5789947.62     12307071.11
     2010     70-74          5015137.26      4223410.53      9238547.79
     2010     75-79          4134433.81      3173046.60      7307480.41
     2010     80-84          3299801.53      2199353.77      5499155.30
     2010     85-89          2243659.62      1203492.58      3447152.20
     2010     90-94           971873.65       391419.41      1363293.06
     2010     95-99           275286.53        73520.63       348807.16
     2010    100-104           38757.49         6567.78        45325.27
     2010    105-109            2517.73          287.54         2805.27
     2010    110+                 93.19           12.02          105.21
     2011        0           1933864.92      2023530.70      3957395.62
     2011      1-4           7926811.65      8273600.41     16200412.06
     2011      5-9           9951901.41     10381758.61     20333660.02
     2011     10-14         10114891.57     10583180.01     20698071.58
     2011     15-19         10621937.90     11199429.56     21821367.46
     2011     20-24         10744533.38     11189757.58     21934290.96
     2011     25-29         10510538.33     10704163.87     21214702.20
     2011     30-34         10129651.88     10163003.97     20292655.85
     2011     35-39          9964038.66      9873202.73     19837241.39
     2011     40-44         10540864.41     10428637.53     20969501.94
     2011     45-49         11335477.47     11062358.67     22397836.14
     2011     50-54         11445336.65     11012643.27     22457979.92
     2011     55-59         10325039.32      9700748.17     20025787.49
     2011     60-64          9050771.53      8350963.28     17401734.81
     2011     65-69          6715829.06      5984263.38     12700092.44
     2011     70-74          5133819.72      4338454.05      9472273.77
     2011     75-79          4144723.27      3209824.59      7354547.86
     2011     80-84          3297408.83      2245707.58      5543116.41
     2011     85-89          2266749.15      1233414.83      3500163.98
     2011     90-94          1016463.84       419684.88      1436148.72
     2011     95-99           283693.24        78062.72       361755.96
     2011    100-104           40705.20         7031.47        47736.67
     2011    105-109            2688.47          308.24         2996.71
     2011    110+                120.15           18.08          138.23
     2012        0           1926803.80      2018143.65      3944947.45
     2012      1-4           7882555.67      8225871.37     16108427.04
     2012      5-9           9985447.74     10418824.19     20404271.93
     2012     10-14         10119328.25     10575049.85     20694378.10
     2012     15-19         10475703.85     11041783.53     21517487.38
     2012     20-24         10953913.42     11427311.72     22381225.14
     2012     25-29         10552971.52     10786423.02     21339394.54
     2012     30-34         10336193.11     10377593.00     20713786.11
     2012     35-39          9814302.41      9729900.96     19544203.37
     2012     40-44         10575219.52     10453155.41     21028374.93
     2012     45-49         11087840.07     10834666.53     21922506.60
     2012     50-54         11498437.22     11069339.45     22567776.67
     2012     55-59         10573129.29      9938970.40     20512099.69
     2012     60-64          9273897.88      8536946.26     17810844.14
     2012     65-69          7089909.36      6340964.55     13430873.91
     2012     70-74          5309987.17      4501121.88      9811109.05
     2012     75-79          4178660.13      3263285.83      7441945.96
     2012     80-84          3274552.09      2273183.89      5547735.98
     2012     85-89          2269754.04      1259233.43      3528987.47
     2012     90-94          1065920.89       451118.75      1517039.64
     2012     95-99           289875.03        82168.02       372043.05
     2012    100-104           41825.17         7471.65        49296.82
     2012    105-109            2823.84          308.08         3131.92
     2012    110+                110.65           20.80          131.45
     2013        0           1920266.72      2008810.69      3929077.41
     2013      1-4           7821928.27      8166882.05     15988810.32
     2013      5-9          10043591.11     10480684.88     20524275.99
     2013     10-14         10110663.97     10554727.94     20665391.91
     2013     15-19         10371689.50     10906797.48     21278486.98
     2013     20-24         11094047.89     11617889.79     22711937.68
     2013     25-29         10604873.51     10883201.49     21488075.00
     2013     30-34         10516953.68     10574945.26     21091898.94
     2013     35-39          9808994.66      9738650.08     19547644.74
     2013     40-44         10533079.32     10398125.16     20931204.48
     2013     45-49         10837836.01     10605115.54     21442951.55
     2013     50-54         11492011.23     11066958.12     22558969.35
     2013     55-59         10803708.65     10166265.01     20969973.66
     2013     60-64          9361799.35      8596967.65     17958767.00
     2013     65-69          7531950.65      6754934.01     14286884.66
     2013     70-74          5569745.13      4738890.74     10308635.87
     2013     75-79          4246455.44      3341962.09      7588417.53
     2013     80-84          3277268.99      2303710.27      5580979.26
     2013     85-89          2285184.14      1294963.41      3580147.55
     2013     90-94          1099947.08       474966.65      1574913.73
     2013     95-99           298507.49        87078.13       385585.62
     2013    100-104           43978.78         7998.76        51977.54
     2013    105-109            2925.49          322.73         3248.22
     2013    110+                113.56           26.74          140.30
     2014        0           1926006.98      2017217.29      3943224.27
     2014      1-4           7787233.94      8136569.14     15923803.08
     2014      5-9          10057491.25     10493371.68     20550862.93
     2014     10-14         10116253.79     10549142.68     20665396.47
     2014     15-19         10307301.48     10814448.87     21121750.35
     2014     20-24         11148155.12     11711352.63     22859507.75
     2014     25-29         10728491.30     11047475.70     21775967.00
     2014     30-34         10657289.56     10732703.18     21389992.74
     2014     35-39          9896215.50      9843337.46     19739552.96
     2014     40-44         10417609.61     10267511.70     20685121.31
     2014     45-49         10610187.61     10400732.33     21010919.94
     2014     50-54         11474884.38     11052985.63     22527870.01
     2014     55-59         10973331.81     10342516.10     21315847.91
     2014     60-64          9558634.70      8759108.35     18317743.05
     2014     65-69          7876752.30      7068698.97     14945451.27
     2014     70-74          5845718.21      4985383.35     10831101.56
     2014     75-79          4350512.55      3448893.28      7799405.83
     2014     80-84          3281708.51      2329815.98      5611524.49
     2014     85-89          2288368.96      1323873.52      3612242.48
     2014     90-94          1126613.94       496330.33      1622944.27
     2014     95-99           309146.71        92911.47       402058.18
     2014    100-104           45690.96         8427.62        54118.58
     2014    105-109            3024.18          347.37         3371.55
     2014    110+                120.95           22.10          143.05
     2015        0           1938414.48      2031183.98      3969598.46
     2015      1-4           7786869.03      8145351.38     15932220.41
     2015      5-9          10038012.85     10470483.08     20508495.93
     2015     10-14         10110009.76     10534095.72     20644105.48
     2015     15-19         10292738.35     10782619.62     21075357.97
     2015     20-24         11099914.21     11690553.40     22790467.61
     2015     25-29         10922220.80     11278352.71     22200573.51
     2015     30-34         10738548.27     10836221.61     21574769.88
     2015     35-39         10063261.86     10028405.26     20091667.12
     2015     40-44         10241917.23     10088428.78     20330346.01
     2015     45-49         10491186.25     10299527.31     20790713.56
     2015     50-54         11396860.28     10983277.80     22380138.08
     2015     55-59         11108189.69     10488105.28     21596294.97
     2015     60-64          9799821.00      8970829.06     18770650.06
     2015     65-69          8258860.49      7406189.12     15665049.61
     2015     70-74          6071488.98      5186841.17     11258330.15
     2015     75-79          4458301.35      3555565.05      8013866.40
     2015     80-84          3316903.94      2372985.36      5689889.30
     2015     85-89          2277761.89      1347944.95      3625706.84
     2015     90-94          1163427.34       520976.12      1684403.46
     2015     95-99           317986.16        98092.97       416079.13
     2015    100-104           47918.25         8990.62        56908.87
     2015    105-109            3134.91          365.10         3500.01
     2015    110+                120.88           19.79          140.67
     2016        0           1941793.37      2031884.03      3973677.40
     2016      1-4           7796767.53      8160293.06     15957060.59
     2016      5-9          10018948.93     10451683.91     20470632.84
     2016     10-14         10101073.65     10523259.41     20624333.06
     2016     15-19         10319330.46     10795945.35     21115275.81
     2016     20-24         10961731.88     11566402.73     22528134.61
     2016     25-29         11150670.47     11535539.84     22686210.31
     2016     30-34         10801822.52     10937111.65     21738934.17
     2016     35-39         10283178.55     10264295.47     20547474.02
     2016     40-44         10025873.99      9878946.88     19904820.87
     2016     45-49         10512175.85     10322354.89     20834530.74
     2016     50-54         11208236.34     10815005.01     22023241.35
     2016     55-59         11225416.07     10612004.31     21837420.38
     2016     60-64         10040444.85      9192077.66     19232522.51
     2016     65-69          8664943.97      7752654.58     16417598.55
     2016     70-74          6261439.58      5363147.97     11624587.55
     2016     75-79          4574992.74      3662630.71      8237623.45
     2016     80-84          3365562.19      2419854.83      5785417.02
     2016     85-89          2278250.12      1384589.06      3662839.18
     2016     90-94          1174363.34       535653.45      1710016.79
     2016     95-99           333314.45       105518.64       438833.09
     2016    100-104           48787.40         9430.18        58217.58
     2016    105-109            3193.61          402.09         3595.70
     2016    110+                105.97           20.17          126.14
     2017        0           1916944.67      2005797.10      3922741.77
     2017      1-4           7815237.07      8177840.51     15993077.58
     2017      5-9           9977973.44     10412293.33     20390266.77
     2017     10-14         10139630.27     10569302.47     20708932.74
     2017     15-19         10328875.86     10793941.30     21122817.16
     2017     20-24         10814007.78     11400204.97     22214212.75
     2017     25-29         11367782.04     11783028.35     23150810.39
     2017     30-34         10857370.80     11040057.54     21897428.34
     2017     35-39         10497181.41     10491620.47     20988801.88
     2017     40-44          9883787.06      9743730.02     19627517.08
     2017     45-49         10549096.61     10353066.54     20902163.15
     2017     50-54         10965572.33     10596780.65     21562352.98
     2017     55-59         11275797.34     10667417.36     21943214.70
     2017     60-64         10276506.82      9413725.01     19690231.83
     2017     65-69          8879423.68      7918359.30     16797782.98
     2017     70-74          6615007.74      5688277.59     12303285.33
     2017     75-79          4737972.08      3805729.15      8543701.23
     2017     80-84          3435545.83      2478781.06      5914326.89
     2017     85-89          2267718.98      1412467.65      3680186.63
     2017     90-94          1183469.94       551871.22      1735341.16
     2017     95-99           352991.71       115333.47       468325.18
     2017    100-104           50306.08         9958.31        60264.39
     2017    105-109            3353.91          422.45         3776.36
     2017    110+                103.89           24.52          128.41
     2018        0           1883931.83      1970664.60      3854596.43
     2018      1-4           7809900.50      8172114.99     15982015.49
     2018      5-9           9918079.46     10353391.78     20271471.24
     2018     10-14         10199166.92     10636625.07     20835791.99
     2018     15-19         10318253.02     10773033.91     21091286.93
     2018     20-24         10700057.88     11242978.64     21943036.52
     2018     25-29         11499863.28     11954398.58     23454261.86
     2018     30-34         10911441.24     11134247.94     22045689.18
     2018     35-39         10681018.34     10689610.58     21370628.92
     2018     40-44          9879551.47      9750454.97     19630006.44
     2018     45-49         10506599.75     10299519.63     20806119.38
     2018     50-54         10718478.22     10373859.11     21092337.33
     2018     55-59         11266308.71     10664526.28     21930834.99
     2018     60-64         10492488.14      9623639.76     20116127.90
     2018     65-69          8963113.54      7966204.78     16929318.32
     2018     70-74          7031524.29      6065926.39     13097450.68
     2018     75-79          4974677.09      4012481.00      8987158.09
     2018     80-84          3496311.01      2544500.88      6040811.89
     2018     85-89          2284005.38      1440229.32      3724234.70
     2018     90-94          1192974.32       571296.40      1764270.72
     2018     95-99           363679.91       121639.40       485319.31
     2018    100-104           51573.69        10495.37        62069.06
     2018    105-109            3479.73          455.82         3935.55
     2018    110+                106.05           26.80          132.85
     2019        0           1856137.04      1938341.86      3794478.90
     2019      1-4           7761731.15      8118439.13     15880170.28
     2019      5-9           9887329.57     10330037.98     20217367.55
     2019     10-14         10207347.29     10646507.34     20853854.63
     2019     15-19         10313824.81     10757905.11     21071729.92
     2019     20-24         10614896.73     11119397.14     21734293.87
     2019     25-29         11527244.06     12016080.29     23543324.35
     2019     30-34         11019851.47     11278640.86     22298492.33
     2019     35-39         10814412.92     10837289.31     21651702.23
     2019     40-44          9958016.75      9844156.01     19802172.76
     2019     45-49         10386737.15     10165755.64     20552492.79
     2019     50-54         10490184.64     10172339.63     20662524.27
     2019     55-59         11244903.17     10648626.68     21893529.85
     2019     60-64         10647351.39      9784660.09     20432011.48
     2019     65-69          9147267.28      8107586.37     17254853.65
     2019     70-74          7354728.02      6349999.28     13704727.30
     2019     75-79          5224554.24      4226496.09      9451050.33
     2019     80-84          3586763.73      2631748.60      6218512.33
     2019     85-89          2300064.71      1465922.71      3765987.42
     2019     90-94          1197549.25       589281.44      1786830.69
     2019     95-99           372507.19       128220.23       500727.42
     2019    100-104           53423.98        11366.98        64790.96
     2019    105-109            3636.74          495.96         4132.70
     2019    110+                120.86           28.48          149.34
     2020        0           1824306.77      1906318.38      3730625.15
     2020      1-4           7672559.21      8022693.70     15695252.91
     2020      5-9           9908073.59     10371391.60     20279465.19
     2020     10-14         10385811.07     10866895.55     21252706.62
     2020     15-19         10421007.03     10878290.24     21299297.27
     2020     20-24         10549708.09     11006067.92     21555776.01
     2020     25-29         11371174.38     11800146.30     23171320.68
     2020     30-34         11199547.62     11471959.22     22671506.84
     2020     35-39         10934596.15     11059545.79     21994141.94
     2020     40-44         10158576.59     10137891.98     20296468.57
     2020     45-49         10234273.10     10119854.20     20354127.30
     2020     50-54         10400217.00     10226291.44     20626508.44
     2020     55-59         11205254.81     10748553.20     21953808.01
     2020     60-64         10758963.48     10041826.55     20800790.03
     2020     65-69          9351071.64      8376361.26     17727432.90
     2020     70-74          7650780.97      6657497.62     14308278.59
     2020     75-79          5318261.92      4340245.59      9658507.51
     2020     80-84          3580316.39      2654514.30      6234830.69
     2020     85-89          2272747.78      1451956.43      3724704.21
     2020     90-94          1195803.85       607335.82      1803139.67
     2020     95-99           385784.45       136023.25       521807.70
     2020    100-104           55260.36        12341.35        67601.71
     2020    105-109            3852.87          544.99         4397.86
     2020    110+                125.80           29.89          155.69
     2021        0           1775147.16      1856512.82      3631659.98
     2021      1-4           7538072.51      7883920.77     15421993.28
     2021      5-9           9922466.56     10391676.36     20314142.92
     2021     10-14         10519448.97     11045618.81     21565067.78
     2021     15-19         10534789.94     11013038.80     21547828.74
     2021     20-24         10536639.28     10959465.83     21496105.11
     2021     25-29         11118640.93     11479632.70     22598273.63
     2021     30-34         11366723.73     11623722.96     22990446.69
     2021     35-39         11021506.89     11244786.82     22266293.71
     2021     40-44         10406675.93     10481347.88     20888023.81
     2021     45-49         10033098.65     10015928.41     20049027.06
     2021     50-54         10441829.87     10402942.37     20844772.24
     2021     55-59         11057602.88     10743448.49     21801051.37
     2021     60-64         10855787.30     10282421.16     21138208.46
     2021     65-69          9547842.96      8654320.95     18202163.91
     2021     70-74          7962518.12      6968341.04     14930859.16
     2021     75-79          5368100.04      4417685.84      9785785.88
     2021     80-84          3565002.44      2663350.98      6228353.42
     2021     85-89          2195720.21      1401042.79      3596763.00
     2021     90-94          1173357.84       614728.78      1788086.62
     2021     95-99           377130.57       136332.92       513463.49
     2021    100-104           55728.44        12845.50        68573.94
     2021    105-109            3603.06          505.09         4108.15
     2021    110+                111.59           27.69          139.28
     2022        0           1761367.82      1840581.16      3601948.98
     2022      1-4           7369135.82      7704884.20     15074020.02
     2022      5-9           9884968.50     10343706.51     20228675.01
     2022     10-14         10368284.80     10890057.86     21258342.66
     2022     15-19         10575818.41     11063040.13     21638858.54
     2022     20-24         10541138.52     10966259.73     21507398.25
     2022     25-29         10909908.52     11274079.73     22183988.25
     2022     30-34         11463677.42     11703813.79     23167491.21
     2022     35-39         11027855.72     11256038.08     22283893.80
     2022     40-44         10591607.22     10682981.15     21274588.37
     2022     45-49          9870745.93      9831976.17     19702722.10
     2022     50-54         10455655.56     10415500.60     20871156.16
     2022     55-59         10800878.24     10498223.49     21299101.73
     2022     60-64         10904478.35     10333959.09     21238437.44
     2022     65-69          9743199.24      8841314.20     18584513.44
     2022     70-74          8148549.51      7095203.10     15243752.61
     2022     75-79          5680732.43      4699647.40     10380379.83
     2022     80-84          3674959.23      2753738.87      6428698.10
     2022     85-89          2201075.35      1408774.93      3609850.28
     2022     90-94          1160601.44       626286.47      1786887.91
     2022     95-99           378276.89       141251.20       519528.09
     2022    100-104           59211.46        14187.69        73399.15
     2022    105-109            3811.26          570.00         4381.26
     2022    110+                120.87           30.94          151.81
