TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,POP2000,POP2000CIV,POP100POV,PCT100POV,POP200POV,PCT200POV,WHITE,PCT_WHITE,BLACK,PCT_BLACK,ASIAN,PCT_ASIAN,AMIND_ESK,PCT_AMIND,ISLANDER,PCT_ISLAND,OTHER_RACE,PCT_OTHER,MULTI_RACE,PCT_MULTI,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
5344.06,6,37,534406,6037534406,Los Angeles,5344.06,78.2ddd,Bell Southwest/Cudahy/Vernon,0.157,4463,4463,1068,23.9,3026,67.8,1836,41.1,39,0.9,12,0.3,75,1.7,8,0.2,2279,51.1,214,4.8,4249,95.2,533,11.9,1852,41.5,2468,55.3,143,3.2,0.06,0.75
5343.01,6,37,534301,6037534301,Los Angeles,5343.01,78.2ddd,Bell Southwest/Cudahy/Vernon,0.333,4533,4533,1431,31.6,2876,63.4,1938,42.8,59,1.3,22,0.5,46,1,2,0,2206,48.7,260,5.7,4263,94,543,12,1752,38.6,2607,57.5,174,3.8,0.07,0.67
4801.01,6,37,480101,6037480101,Los Angeles,4801.01,78.2dddd,Arcadia Southeast/San Gabriel North,0.434,3784,3784,326,8.6,884,23.4,1599,42.3,27,0.7,1744,46.1,19,0.5,0,0,285,7.5,110,2.9,681,18,208,5.5,920,24.3,2451,64.8,413,10.9,0.17,0.38
4801.02,6,37,480102,6037480102,Los Angeles,4801.02,78.2dddd,Arcadia Southeast/San Gabriel North,0.477,4187,4106,401,9.6,879,21,1630,38.9,55,1.3,1914,45.7,28,0.7,7,0.2,415,9.9,138,3.3,1012,24.2,316,7.5,989,23.6,2639,63,559,13.4,0.21,0.37
4314,6,37,431400,6037431400,Los Angeles,4314,78.2dddd,Arcadia Southeast/San Gabriel North,0.705,3664,3664,313,8.5,963,26.3,2229,60.8,59,1.6,803,21.9,25,0.7,5,0.1,372,10.2,171,4.7,963,26.3,225,6.1,837,22.8,2241,61.2,586,16,0.26,0.37
4325,6,37,432500,6037432500,Los Angeles,4325,78.2dddd,Arcadia Southeast/San Gabriel North,1.072,7578,7477,1093,14.4,2859,37.7,3339,44.1,68,0.9,1702,22.5,129,1.7,13,0.2,2027,26.7,300,4,4096,54.1,595,7.9,2173,28.7,4577,60.4,828,10.9,0.18,0.47
4800.02,6,37,480002,6037480002,Los Angeles,4800.02,78.2dddd,Arcadia Southeast/San Gabriel North,0.535,3246,3246,149,4.6,310,9.6,1604,49.4,23,0.7,1373,42.3,11,0.3,2,0.1,124,3.8,109,3.4,540,16.6,177,5.5,795,24.5,1964,60.5,487,15,0.25,0.4
4317,6,37,431700,6037431700,Los Angeles,4317,78.2dddd,Arcadia Southeast/San Gabriel North,1.217,6432,6432,449,7,1168,18.2,2401,37.3,55,0.9,3666,57,7,0.1,7,0.1,113,1.8,183,2.8,363,5.6,241,3.7,1434,22.3,3963,61.6,1035,16.1,0.26,0.36
4812.01,6,37,481201,6037481201,Los Angeles,4812.01,78.2dddd,Arcadia Southeast/San Gabriel North,0.39,3199,3199,400,12.5,1134,35.4,1372,42.9,48,1.5,1289,40.3,19,0.6,2,0.1,351,11,118,3.7,918,28.7,212,6.6,859,26.9,2022,63.2,318,9.9,0.16,0.42
4318,6,37,431800,6037431800,Los Angeles,4318,78.2dddd,Arcadia Southeast/San Gabriel North,0.569,5132,4951,474,9.2,1298,25.3,2586,50.4,46,0.9,2118,41.3,21,0.4,7,0.1,221,4.3,133,2.6,667,13,225,4.4,1046,20.4,3028,59,1058,20.6,0.35,0.35
4800.12,6,37,480012,6037480012,Los Angeles,4800.12,78.2dddd,Arcadia Southeast/San Gabriel North,0.494,4813,4807,552,11.5,1450,30.1,2073,43.1,112,2.3,1956,40.6,17,0.4,5,0.1,431,9,219,4.6,908,18.9,290,6,1116,23.2,3115,64.7,582,12.1,0.19,0.36
4308.03,6,37,430803,6037430803,Los Angeles,4308.03,78.2dddd,Arcadia Southeast/San Gabriel North,0.883,5240,5240,267,5.1,824,15.7,2341,44.7,44,0.8,2508,47.9,16,0.3,1,0,186,3.5,144,2.7,451,8.6,226,4.3,1229,23.5,3205,61.2,806,15.4,0.25,0.38
4802.02,6,37,480202,6037480202,Los Angeles,4802.02,78.2dddd,Arcadia Southeast/San Gabriel North,0.579,2403,2246,52,2.2,311,12.9,1413,58.8,7,0.3,804,33.5,4,0.2,2,0.1,112,4.7,61,2.5,435,18.1,144,6,518,21.6,1477,61.5,408,17,0.28,0.35
4316,6,37,431600,6037431600,Los Angeles,4316,78.2dddd,Arcadia Southeast/San Gabriel North,0.781,3682,3682,221,6,641,17.4,1415,38.4,14,0.4,2016,54.8,8,0.2,0,0,94,2.6,135,3.7,295,8,181,4.9,846,23,2250,61.1,586,15.9,0.26,0.38
4319,6,37,431900,6037431900,Los Angeles,4319,78.2dddd,Arcadia Southeast/San Gabriel North,0.405,3440,3440,390,11.3,910,26.5,1718,49.9,42,1.2,1283,37.3,17,0.5,3,0.1,251,7.3,126,3.7,630,18.3,189,5.5,819,23.8,2166,63,455,13.2,0.21,0.38
4802.01,6,37,480201,6037480201,Los Angeles,4802.01,78.2dddd,Arcadia Southeast/San Gabriel North,0.592,3744,3649,184,4.9,402,10.7,2340,62.5,18,0.5,1077,28.8,10,0.3,4,0.1,190,5.1,105,2.8,750,20,262,7,850,22.7,2212,59.1,682,18.2,0.31,0.38
4315,6,37,431500,6037431500,Los Angeles,4315,78.2dddd,Arcadia Southeast/San Gabriel North,1.181,8360,8254,763,9.1,2079,24.9,4709,56.3,92,1.1,2178,26.1,44,0.5,11,0.1,1045,12.5,281,3.4,2591,31,630,7.5,1947,23.3,5183,62,1230,14.7,0.24,0.38
4320,6,37,432000,6037432000,Los Angeles,4320,78.2dddd,Arcadia Southeast/San Gabriel North,0.866,7370,7222,638,8.7,1821,24.7,3823,51.9,61,0.8,2848,38.6,16,0.2,1,0,399,5.4,222,3,1102,15,334,4.5,1626,22.1,4357,59.1,1387,18.8,0.32,0.37
4812.02,6,37,481202,6037481202,Los Angeles,4812.02,78.2dddd,Arcadia Southeast/San Gabriel North,0.611,6607,6607,1042,15.8,2427,36.7,2227,33.7,115,1.7,2580,39,66,1,10,0.2,1287,19.5,322,4.9,2649,40.1,472,7.1,1706,25.8,4313,65.3,588,8.9,0.14,0.4
4811.02,6,37,481102,6037481102,Los Angeles,4811.02,78.2dddd,Arcadia Southeast/San Gabriel North,0.236,3605,3545,653,18.1,1384,38.4,1142,31.7,104,2.9,1702,47.2,30,0.8,9,0.2,466,12.9,152,4.2,1114,30.9,260,7.2,758,21,2531,70.2,316,8.8,0.12,0.3
4321.01,6,37,432101,6037432101,Los Angeles,4321.01,78.2dddd,Arcadia Southeast/San Gabriel North,0.457,4035,4035,361,8.9,1058,26.2,1975,48.9,43,1.1,1534,38,24,0.6,2,0,296,7.3,161,4,936,23.2,220,5.5,943,23.4,2566,63.6,526,13,0.2,0.37
4321.02,6,37,432102,6037432102,Los Angeles,4321.02,78.2dddd,Arcadia Southeast/San Gabriel North,0.714,5382,5382,356,6.6,1258,23.4,2578,47.9,28,0.5,2132,39.6,16,0.3,6,0.1,418,7.8,204,3.8,1173,21.8,329,6.1,1387,25.8,3297,61.3,698,13,0.21,0.42
4323,6,37,432300,6037432300,Los Angeles,4323,78.2dddd,Arcadia Southeast/San Gabriel North,0.772,3952,3952,451,11.4,1131,28.6,1590,40.2,27,0.7,1079,27.3,66,1.7,8,0.2,1029,26,153,3.9,2077,52.6,301,7.6,1076,27.2,2443,61.8,433,11,0.18,0.44
2114.2,6,37,211420,6037211420,Los Angeles,2114.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.147,4117,4117,1112,27,2226,54.1,1259,30.6,89,2.2,1233,29.9,28,0.7,1,0,1291,31.4,216,5.2,2465,59.9,313,7.6,1102,26.8,2743,66.6,272,6.6,0.1,0.4
2114.1,6,37,211410,6037211410,Los Angeles,2114.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.104,3470,3466,1148,33.1,2333,67.2,835,24.1,104,3,1543,44.5,17,0.5,1,0,781,22.5,189,5.4,1600,46.1,241,6.9,836,24.1,2383,68.7,251,7.2,0.11,0.35
2115,6,37,211500,6037211500,Los Angeles,2115,78.2e,Country Club Park/Koreatown/Mid-City East,0.351,4631,4631,958,20.7,1683,36.3,2054,44.4,195,4.2,1620,35,12,0.3,1,0,575,12.4,174,3.8,1176,25.4,326,7,1094,23.6,3091,66.7,446,9.6,0.14,0.35
2086.1,6,37,208610,6037208610,Los Angeles,2086.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.136,4354,4354,1021,23.4,2529,58.1,1117,25.7,187,4.3,1742,40,29,0.7,8,0.2,1046,24,225,5.2,2083,47.8,352,8.1,1152,26.5,2809,64.5,393,9,0.14,0.41
2128,6,37,212800,6037212800,Los Angeles,2128,78.2e,Country Club Park/Koreatown/Mid-City East,0.299,4914,4906,934,19,2480,50.5,1116,22.7,672,13.7,1115,22.7,67,1.4,9,0.2,1688,34.4,247,5,2816,57.3,362,7.4,1377,28,3077,62.6,460,9.4,0.15,0.45
1924.1,6,37,192410,6037192410,Los Angeles,1924.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.264,3923,3923,515,13.1,1448,36.9,1843,47,150,3.8,1060,27,23,0.6,4,0.1,610,15.5,233,5.9,1152,29.4,230,5.9,754,19.2,2767,70.5,402,10.2,0.15,0.27
2121,6,37,212100,6037212100,Los Angeles,2121,78.2e,Country Club Park/Koreatown/Mid-City East,0.123,5321,5321,1371,25.8,2904,54.6,1542,29,370,7,2453,46.1,34,0.6,4,0.1,714,13.4,204,3.8,1792,33.7,411,7.7,934,17.6,3796,71.3,591,11.1,0.16,0.25
2118.02,6,37,211802,6037211802,Los Angeles,2118.02,78.2e,Country Club Park/Koreatown/Mid-City East,0.123,4529,4529,1407,31.1,2752,60.8,1307,28.9,460,10.2,1620,35.8,36,0.8,3,0.1,873,19.3,230,5.1,1877,41.4,350,7.7,896,19.8,3347,73.9,286,6.3,0.09,0.27
2111.2,6,37,211120,6037211120,Los Angeles,2111.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.219,5116,5091,1300,25.4,2513,49.1,742,14.5,214,4.2,2943,57.5,50,1,3,0.1,972,19,192,3.8,1617,31.6,396,7.7,1136,22.2,3666,71.7,314,6.1,0.09,0.31
2119.2,6,37,211920,6037211920,Los Angeles,2119.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.073,6380,6380,2458,38.5,4653,72.9,1959,30.7,463,7.3,2039,32,75,1.2,12,0.2,1498,23.5,334,5.2,3307,51.8,569,8.9,1531,24,4560,71.5,289,4.5,0.06,0.34
2119.1,6,37,211910,6037211910,Los Angeles,2119.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.054,4954,4954,1821,36.8,3342,67.5,1638,33.1,375,7.6,1011,20.4,68,1.4,7,0.1,1544,31.2,311,6.3,3158,63.7,529,10.7,1340,27,3385,68.3,229,4.6,0.07,0.4
2118.01,6,37,211801,6037211801,Los Angeles,2118.01,78.2e,Country Club Park/Koreatown/Mid-City East,0.127,7229,7224,1970,27.3,3952,54.7,1089,15.1,573,7.9,4299,59.5,24,0.3,6,0.1,955,13.2,283,3.9,1723,23.8,491,6.8,1507,20.8,5228,72.3,494,6.8,0.09,0.29
2117.02,6,37,211702,6037211702,Los Angeles,2117.02,78.2e,Country Club Park/Koreatown/Mid-City East,0.134,8278,8278,2079,25.1,4448,53.7,1852,22.4,544,6.6,3795,45.8,42,0.5,1,0,1582,19.1,462,5.6,2924,35.3,602,7.3,1813,21.9,5793,70,672,8.1,0.12,0.31
2117.01,6,37,211701,6037211701,Los Angeles,2117.01,78.2e,Country Club Park/Koreatown/Mid-City East,0.258,3054,3054,391,12.8,1082,35.4,1087,35.6,189,6.2,1569,51.4,9,0.3,1,0,119,3.9,80,2.6,382,12.5,155,5.1,705,23.1,1953,63.9,396,13,0.2,0.36
2127,6,37,212700,6037212700,Los Angeles,2127,78.2e,Country Club Park/Koreatown/Mid-City East,0.525,6455,6434,1040,16.1,2106,32.6,1572,24.4,672,10.4,3110,48.2,20,0.3,4,0.1,910,14.1,167,2.6,1487,23,383,5.9,1267,19.6,4156,64.4,1032,16,0.25,0.3
2125,6,37,212500,6037212500,Los Angeles,2125,78.2e,Country Club Park/Koreatown/Mid-City East,0.142,6125,6125,2349,38.4,4147,67.7,1632,26.6,252,4.1,1542,25.2,83,1.4,14,0.2,2254,36.8,348,5.7,3813,62.3,511,8.3,1693,27.6,4191,68.4,241,3.9,0.06,0.4
2126.1,6,37,212610,6037212610,Los Angeles,2126.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.14,4144,4144,1086,26.2,2329,56.2,1078,26,234,5.6,1554,37.5,46,1.1,0,0,1039,25.1,193,4.7,1988,48,315,7.6,1029,24.8,2802,67.6,313,7.6,0.11,0.37
2111.1,6,37,211110,6037211110,Los Angeles,2111.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.222,5779,5762,1572,27.2,3524,61,1702,29.5,416,7.2,1875,32.4,18,0.3,10,0.2,1455,25.2,303,5.2,2732,47.3,448,7.8,1358,23.5,4026,69.7,395,6.8,0.1,0.34
2112,6,37,211200,6037211200,Los Angeles,2112,78.2e,Country Club Park/Koreatown/Mid-City East,0.123,6312,6312,1987,31.5,4615,73.1,2152,34.1,184,2.9,766,12.1,68,1.1,6,0.1,2694,42.7,442,7,4821,76.4,602,9.5,1796,28.5,4166,66,350,5.5,0.08,0.43
2086.2,6,37,208620,6037208620,Los Angeles,2086.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.123,4734,4734,1120,23.7,2795,59,1143,24.1,332,7,1455,30.7,20,0.4,6,0.1,1501,31.7,277,5.9,2678,56.6,417,8.8,1217,25.7,3191,67.4,326,6.9,0.1,0.38
2113.1,6,37,211310,6037211310,Los Angeles,2113.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.055,4197,4197,1362,32.5,3378,80.5,1452,34.6,182,4.3,344,8.2,40,1,1,0,1859,44.3,319,7.6,3377,80.5,464,11.1,1299,31,2728,65,170,4.1,0.06,0.48
2113.2,6,37,211320,6037211320,Los Angeles,2113.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.071,3654,3654,1404,38.4,2808,76.8,977,26.7,204,5.6,707,19.3,27,0.7,7,0.2,1477,40.4,255,7,2423,66.3,342,9.4,996,27.3,2449,67,209,5.7,0.09,0.41
2087.1,6,37,208710,6037208710,Los Angeles,2087.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.066,4451,4451,831,18.7,2070,46.5,802,18,392,8.8,2211,49.7,25,0.6,0,0,847,19,174,3.9,1520,34.1,356,8,921,20.7,3231,72.6,299,6.7,0.09,0.29
2126.2,6,37,212620,6037212620,Los Angeles,2126.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.111,4999,4999,1404,28.1,3103,62.1,879,17.6,285,5.7,2322,46.4,32,0.6,1,0,1258,25.2,222,4.4,2103,42.1,359,7.2,1318,26.4,3349,67,332,6.6,0.1,0.39
2131,6,37,213100,6037213100,Los Angeles,2131,78.2e,Country Club Park/Koreatown/Mid-City East,0.208,2643,2627,754,28.5,1446,54.7,525,19.9,350,13.2,1034,39.1,27,1,2,0.1,574,21.7,131,5,1040,39.3,188,7.1,591,22.4,1751,66.3,301,11.4,0.17,0.34
2129,6,37,212900,6037212900,Los Angeles,2129,78.2e,Country Club Park/Koreatown/Mid-City East,0.146,4407,4407,1405,31.9,2507,56.9,1019,23.1,778,17.7,798,18.1,30,0.7,4,0.1,1572,35.7,206,4.7,2583,58.6,387,8.8,1200,27.2,2907,66,300,6.8,0.1,0.41
2181.1,6,37,218110,6037218110,Los Angeles,2181.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.234,3385,3385,1035,30.6,2082,61.5,678,20,1105,32.6,347,10.3,26,0.8,3,0.1,1062,31.4,164,4.8,1743,51.5,230,6.8,972,28.7,2094,61.9,319,9.4,0.15,0.46
2181.2,6,37,218120,6037218120,Los Angeles,2181.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.17,4588,4576,1664,36.3,2726,59.4,1150,25.1,720,15.7,508,11.1,53,1.2,4,0.1,1878,40.9,275,6,3175,69.2,392,8.5,1436,31.3,2776,60.5,376,8.2,0.14,0.52
2182.2,6,37,218220,6037218220,Los Angeles,2182.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.256,4469,4469,873,19.5,2196,49.1,667,14.9,1993,44.6,146,3.3,46,1,9,0.2,1386,31,222,5,2093,46.8,387,8.7,1357,30.4,2753,61.6,359,8,0.13,0.49
3019,6,37,301900,6037301900,Los Angeles,3019,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.424,7227,7002,956,13.2,2470,34.2,5051,69.9,154,2.1,1071,14.8,13,0.2,9,0.1,366,5.1,563,7.8,1066,14.8,335,4.6,1167,16.1,4652,64.4,1408,19.5,0.3,0.25
3018,6,37,301800,6037301800,Los Angeles,3018,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.464,7801,7801,1329,17,3105,39.8,4454,57.1,193,2.5,1468,18.8,29,0.4,5,0.1,713,9.1,939,12,1613,20.7,457,5.9,1600,20.5,5316,68.1,885,11.3,0.17,0.3
3012.02,6,37,301202,6037301202,Los Angeles,3012.02,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.618,7601,7590,789,10.4,2241,29.5,4908,64.6,48,0.6,1624,21.4,7,0.1,9,0.1,244,3.2,761,10,739,9.7,374,4.9,1734,22.8,4843,63.7,1024,13.5,0.21,0.36
3012.03,6,37,301203,6037301203,Los Angeles,3012.03,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.212,4061,4061,380,9.4,846,20.8,2878,70.9,49,1.2,737,18.1,7,0.2,4,0.1,80,2,306,7.5,342,8.4,196,4.8,667,16.4,2617,64.4,777,19.1,0.3,0.25
3011,6,37,301100,6037301100,Los Angeles,3011,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.516,6122,6112,546,8.9,1034,16.9,4879,79.7,47,0.8,585,9.6,13,0.2,1,0,164,2.7,433,7.1,701,11.5,330,5.4,1030,16.8,4066,66.4,1026,16.8,0.25,0.25
3010,6,37,301000,6037301000,Los Angeles,3010,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.773,4911,4826,455,9.3,990,20.2,3111,63.3,87,1.8,1074,21.9,10,0.2,10,0.2,297,6,322,6.6,982,20,255,5.2,995,20.3,3195,65.1,721,14.7,0.23,0.31
3017.01,6,37,301701,6037301701,Los Angeles,3017.01,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.353,2828,2828,401,14.2,977,34.5,1824,64.5,32,1.1,442,15.6,11,0.4,5,0.2,269,9.5,245,8.7,636,22.5,172,6.1,565,20,1799,63.6,464,16.4,0.26,0.31
3012.04,6,37,301204,6037301204,Los Angeles,3012.04,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.158,4364,4298,444,10.2,1138,26.1,2753,63.1,104,2.4,874,20,14,0.3,8,0.2,135,3.1,476,10.9,511,11.7,204,4.7,766,17.6,2973,68.1,625,14.3,0.21,0.26
1882,6,37,188200,6037188200,Los Angeles,1882,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,6.424,5767,5767,654,11.3,1359,23.6,3884,67.3,283,4.9,923,16,23,0.4,8,0.1,371,6.4,275,4.8,926,16.1,214,3.7,704,12.2,4304,74.6,759,13.2,0.18,0.16
3017.02,6,37,301702,6037301702,Los Angeles,3017.02,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.318,6044,5907,970,16,2626,43.4,3573,59.1,51,0.8,783,13,18,0.3,3,0,636,10.5,980,16.2,1278,21.1,319,5.3,1423,23.5,3818,63.2,803,13.3,0.21,0.37
1881,6,37,188100,6037188100,Los Angeles,1881,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.816,4348,4348,500,11.5,1833,42.2,2118,48.7,114,2.6,462,10.6,23,0.5,7,0.2,1372,31.6,252,5.8,2562,58.9,317,7.3,1046,24.1,2928,67.3,374,8.6,0.13,0.36
3021.04,6,37,302104,6037302104,Los Angeles,3021.04,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.222,4182,4055,720,17.2,1767,42.3,2015,48.2,95,2.3,1162,27.8,12,0.3,2,0,519,12.4,377,9,1098,26.3,266,6.4,947,22.6,2754,65.9,481,11.5,0.17,0.34
3020.02,6,37,302002,6037302002,Los Angeles,3020.02,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.195,3444,3434,636,18.5,1248,36.2,2237,65,73,2.1,419,12.2,14,0.4,4,0.1,252,7.3,445,12.9,636,18.5,151,4.4,527,15.3,2262,65.7,655,19,0.29,0.23
3020.01,6,37,302001,6037302001,Los Angeles,3020.01,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.223,7937,7937,1601,20.2,3461,43.6,4560,57.5,144,1.8,1493,18.8,19,0.2,3,0,607,7.6,1111,14,1199,15.1,347,4.4,1632,20.6,5259,66.3,1046,13.2,0.2,0.31
3023.01,6,37,302301,6037302301,Los Angeles,3023.01,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.268,3516,3421,614,17.5,1259,35.8,1577,44.9,48,1.4,1024,29.1,17,0.5,4,0.1,499,14.2,347,9.9,900,25.6,245,7,779,22.2,2324,66.1,413,11.7,0.18,0.34
3023.02,6,37,302302,6037302302,Los Angeles,3023.02,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.242,6034,6003,1440,23.9,3396,56.3,2840,47.1,69,1.1,884,14.7,30,0.5,0,0,1450,24,761,12.6,2477,41.1,424,7,1558,25.8,3841,63.7,635,10.5,0.17,0.41
3024,6,37,302400,6037302400,Los Angeles,3024,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.535,6249,6102,1610,25.8,3067,49.1,2795,44.7,126,2,1042,16.7,47,0.8,4,0.1,1541,24.7,694,11.1,2960,47.4,451,7.2,1486,23.8,4039,64.6,724,11.6,0.18,0.37
1883,6,37,188300,6037188300,Los Angeles,1883,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.365,3694,3694,216,5.8,758,20.5,1743,47.2,59,1.6,1073,29,30,0.8,9,0.2,545,14.8,235,6.4,1290,34.9,194,5.3,724,19.6,2422,65.6,548,14.8,0.23,0.3
5507,6,37,550700,6037550700,Los Angeles,5507,78.2eee,Downey Northeast,0.834,6472,6472,501,7.7,1628,25.2,4040,62.4,63,1,600,9.3,46,0.7,11,0.2,1433,22.1,279,4.3,3422,52.9,443,6.8,1771,27.4,3796,58.7,905,14,0.24,0.47
5505,6,37,550500,6037550500,Los Angeles,5505,78.2eee,Downey Northeast,1.044,7497,7388,298,4,1261,16.8,4432,59.1,128,1.7,758,10.1,34,0.5,27,0.4,1758,23.4,360,4.8,3928,52.4,502,6.7,1969,26.3,4394,58.6,1134,15.1,0.26,0.45
5506,6,37,550600,6037550600,Los Angeles,5506,78.2eee,Downey Northeast,1.012,9093,9088,650,7.1,2266,24.9,5216,57.4,227,2.5,944,10.4,66,0.7,4,0,2189,24.1,447,4.9,4753,52.3,623,6.9,2510,27.6,5432,59.7,1151,12.7,0.21,0.46
5508,6,37,550800,6037550800,Los Angeles,5508,78.2eee,Downey Northeast,1.108,6720,6720,672,10,1752,26.1,4155,61.8,103,1.5,393,5.8,51,0.8,5,0.1,1652,24.6,361,5.4,3594,53.5,489,7.3,1831,27.2,3973,59.1,916,13.6,0.23,0.46
5509,6,37,550900,6037550900,Los Angeles,5509,78.2eee,Downey Northeast,0.803,8942,8862,1197,13.4,2755,30.8,4953,55.4,195,2.2,604,6.8,90,1,15,0.2,2632,29.4,453,5.1,5538,61.9,724,8.1,2433,27.2,5576,62.4,933,10.4,0.17,0.44
5514,6,37,551400,6037551400,Los Angeles,5514,78.2eee,Downey Northeast,0.728,8357,8350,809,9.7,2355,28.2,4541,54.3,230,2.8,646,7.7,81,1,14,0.2,2477,29.6,368,4.4,4933,59,702,8.4,2474,29.6,5037,60.3,846,10.1,0.17,0.49
5510,6,37,551000,6037551000,Los Angeles,5510,78.2eee,Downey Northeast,0.957,6698,6691,550,8.2,1698,25.4,4177,62.4,126,1.9,681,10.2,63,0.9,1,0,1292,19.3,358,5.3,3126,46.7,413,6.2,1666,24.9,4004,59.8,1028,15.3,0.26,0.42
5504,6,37,550400,6037550400,Los Angeles,5504,78.2eee,Downey Northeast,0.319,1437,1437,197,13.7,519,36.1,817,56.9,40,2.8,126,8.8,14,1,1,0.1,374,26,65,4.5,846,58.9,109,7.6,423,29.4,833,58,181,12.6,0.22,0.51
5513,6,37,551300,6037551300,Los Angeles,5513,78.2eee,Downey Northeast,0.586,5396,5292,1002,18.6,2358,43.7,2874,53.3,198,3.7,238,4.4,46,0.9,7,0.1,1792,33.2,241,4.5,3230,59.9,471,8.7,1506,27.9,3047,56.5,843,15.6,0.28,0.49
5511,6,37,551100,6037551100,Los Angeles,5511,78.2eee,Downey Northeast,1.308,9611,9611,1923,20,5382,56,3960,41.2,621,6.5,559,5.8,99,1,45,0.5,3834,39.9,493,5.1,6766,70.4,1127,11.7,3332,34.7,5751,59.8,528,5.5,0.09,0.58
5518,6,37,551800,6037551800,Los Angeles,5518,78.2eee,Downey Northeast,0.87,6981,6975,659,9.4,1936,27.7,3525,50.5,528,7.6,669,9.6,67,1,39,0.6,1861,26.7,292,4.2,3702,53,560,8,1933,27.7,4420,63.3,628,9,0.14,0.44
4816.03,6,37,481603,6037481603,Los Angeles,4816.03,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.255,3946,3946,530,13.4,1491,37.8,757,19.2,18,0.5,2408,61,41,1,2,0.1,610,15.5,110,2.8,1197,30.3,264,6.7,922,23.4,2659,67.4,365,9.2,0.14,0.35
4809.03,6,37,480903,6037480903,Los Angeles,4809.03,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.312,3348,2997,327,9.8,933,27.9,1140,34.1,52,1.6,1521,45.4,25,0.7,10,0.3,510,15.2,90,2.7,1131,33.8,200,6,759,22.7,1892,56.5,697,20.8,0.37,0.4
4804,6,37,480400,6037480400,Los Angeles,4804,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.501,5661,5541,306,5.4,1424,25.2,2581,45.6,113,2,2031,35.9,34,0.6,1,0,657,11.6,244,4.3,1605,28.4,350,6.2,1075,19,3713,65.6,873,15.4,0.24,0.29
4803.02,6,37,480302,6037480302,Los Angeles,4803.02,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.402,4303,4303,600,13.9,1385,32.2,1721,40,104,2.4,1616,37.6,23,0.5,2,0,595,13.8,242,5.6,1409,32.7,229,5.3,833,19.4,2849,66.2,621,14.4,0.22,0.29
4811.01,6,37,481101,6037481101,Los Angeles,4811.01,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.343,4088,3763,480,11.7,1474,36.1,1501,36.7,110,2.7,1423,34.8,43,1.1,0,0,805,19.7,206,5,1726,42.2,311,7.6,888,21.7,2590,63.4,610,14.9,0.24,0.34
