year,county,Ndeaths,GEOID
2014,Los Angeles,9,6037265410
2014,Los Angeles,17,6037265420
2014,Los Angeles,17,6037265510
2014,Los Angeles,25,6037265520
2014,Los Angeles,25,6037265601
2014,Los Angeles,30,6037265602
2014,Los Angeles,48,6037265700
2014,Los Angeles,42,6037267100
2014,Los Angeles,23,6037267200
2014,Los Angeles,20,6037267300
2014,Los Angeles,31,6037267402
2014,Los Angeles,8,6037267403
2014,Los Angeles,13,6037267404
2014,Los Angeles,15,6037267501
2014,Los Angeles,18,6037267502
2014,Los Angeles,20,6037267600
2014,Los Angeles,8,6037267700
2014,Los Angeles,26,6037267800
2014,Los Angeles,40,6037267901
2014,Los Angeles,12,6037267902
2014,Los Angeles,69,6037269000
2014,Los Angeles,30,6037269100
2014,Los Angeles,24,6037269300
2014,Los Angeles,28,6037269500
2014,Los Angeles,8,6037269601
2014,Los Angeles,14,6037269602
2014,Los Angeles,23,6037269700
2014,Los Angeles,17,6037269800
2014,Los Angeles,13,6037269903
2014,Los Angeles,19,6037269904
2014,Los Angeles,11,6037269905
2014,Los Angeles,3,6037269906
2014,Los Angeles,5,6037269907
2014,Los Angeles,13,6037270100
2014,Los Angeles,18,6037270200
2014,Los Angeles,17,6037270300
2014,Los Angeles,14,6037271100
2014,Los Angeles,9,6037271200
2014,Los Angeles,44,6037271300
2014,Los Angeles,28,6037271400
2014,Los Angeles,23,6037271500
2014,Los Angeles,17,6037271600
2014,Los Angeles,24,6037271701
2014,Los Angeles,26,6037271702
2014,Los Angeles,10,6037271801
2014,Los Angeles,38,6037271802
2014,Los Angeles,14,6037271901
2014,Los Angeles,16,6037271902
2014,Los Angeles,23,6037272100
2014,Los Angeles,12,6037272201
2014,Los Angeles,13,6037272202
2014,Los Angeles,22,6037272301
2014,Los Angeles,20,6037272302
2014,Los Angeles,17,6037273100
2014,Los Angeles,11,6037273200
2014,Los Angeles,8,6037273300
2014,Los Angeles,11,6037273402
2014,Los Angeles,9,6037273502
2014,Los Angeles,10,6037273600
2014,Los Angeles,10,6037273700
2014,Los Angeles,16,6037273800
2014,Los Angeles,18,6037273902
2014,Los Angeles,20,6037274100
2014,Los Angeles,24,6037274202
2014,Los Angeles,7,6037275101
2014,Los Angeles,20,6037275102
2014,Los Angeles,15,6037275200
2014,Los Angeles,44,6037275302
2014,Los Angeles,30,6037275311
2014,Los Angeles,11,6037275400
2014,Los Angeles,36,6037275500
2014,Los Angeles,27,6037275602
2014,Los Angeles,28,6037275603
2014,Los Angeles,35,6037276000
2014,Los Angeles,22,6037276100
2014,Los Angeles,32,6037276400
2014,Los Angeles,19,6037276500
2014,Los Angeles,23,6037276601
2014,Los Angeles,26,6037276603
2014,Los Angeles,24,6037276604
2014,Los Angeles,40,6037277000
2014,Los Angeles,18,6037277100
2014,Los Angeles,3,6037277200
2014,Los Angeles,4,6037277400
2014,Los Angeles,20,6037278001
2014,Los Angeles,20,6037278102
2014,Los Angeles,29,6037291110
2014,Los Angeles,15,6037291120
2014,Los Angeles,21,6037291130
2014,Los Angeles,27,6037291210
2014,Los Angeles,21,6037291220
2014,Los Angeles,21,6037291300
2014,Los Angeles,25,6037292000
2014,Los Angeles,37,6037293201
2014,Los Angeles,23,6037293202
2014,Los Angeles,27,6037293301
2014,Los Angeles,18,6037293302
2014,Los Angeles,21,6037293304
2014,Los Angeles,22,6037293306
2014,Los Angeles,4,6037293307
2014,Los Angeles,24,6037294110
2014,Los Angeles,7,6037294120
2014,Los Angeles,25,6037294200
2014,Los Angeles,9,6037294301
2014,Los Angeles,13,6037294302
2014,Los Angeles,19,6037294410
2014,Los Angeles,13,6037294421
2014,Los Angeles,7,6037294510
2014,Los Angeles,12,6037294520
2014,Los Angeles,18,6037294610
2014,Los Angeles,17,6037294620
2014,Los Angeles,8,6037294701
2014,Los Angeles,8,6037294810
2014,Los Angeles,9,6037294820
2014,Los Angeles,12,6037294830
2014,Los Angeles,8,6037294900
2014,Los Angeles,46,6037295103
2014,Los Angeles,14,6037296210
2014,Los Angeles,26,6037296220
2014,Los Angeles,16,6037296300
2014,Los Angeles,33,6037296401
2014,Los Angeles,30,6037296402
2014,Los Angeles,25,6037296500
2014,Los Angeles,29,6037296600
2014,Los Angeles,19,6037296901
2014,Los Angeles,26,6037296902
2014,Los Angeles,40,6037297000
2014,Los Angeles,33,6037297110
2014,Los Angeles,14,6037297120
2014,Los Angeles,20,6037297201
2014,Los Angeles,24,6037297202
2014,Los Angeles,19,6037297300
2014,Los Angeles,47,6037297400
2014,Los Angeles,46,6037297500
2014,Los Angeles,10,6037297601
2014,Los Angeles,31,6037297602
2014,Los Angeles,38,6037300100
2014,Los Angeles,35,6037300200
2014,Los Angeles,36,6037300301
2014,Los Angeles,29,6037300400
2014,Los Angeles,17,6037300501
2014,Los Angeles,27,6037300502
2014,Los Angeles,82,6037300600
2014,Los Angeles,54,6037300701
2014,Los Angeles,35,6037300702
2014,Los Angeles,35,6037300800
2014,Los Angeles,40,6037300901
2014,Los Angeles,4,6037300902
2014,Los Angeles,50,6037301000
2014,Los Angeles,67,6037301100
2014,Los Angeles,33,6037301203
2014,Los Angeles,24,6037301204
2014,Los Angeles,12,6037301205
2014,Los Angeles,41,6037301206
2014,Los Angeles,18,6037301300
2014,Los Angeles,40,6037301400
2014,Los Angeles,14,6037301501
2014,Los Angeles,38,6037301502
2014,Los Angeles,38,6037301601
2014,Los Angeles,29,6037301602
2014,Los Angeles,29,6037301701
2014,Los Angeles,37,6037301702
2014,Los Angeles,29,6037301801
2014,Los Angeles,15,6037301802
2014,Los Angeles,63,6037301900
2014,Los Angeles,33,6037302002
2014,Los Angeles,30,6037302003
2014,Los Angeles,33,6037302004
2014,Los Angeles,49,6037302102
2014,Los Angeles,35,6037302103
2014,Los Angeles,22,6037302104
2014,Los Angeles,37,6037302201
2014,Los Angeles,29,6037302202
2014,Los Angeles,28,6037302301
2014,Los Angeles,32,6037302302
2014,Los Angeles,33,6037302401
2014,Los Angeles,26,6037302503
2014,Los Angeles,23,6037302504
2014,Los Angeles,33,6037302505
2014,Los Angeles,23,6037302506
2014,Los Angeles,38,6037310100
2014,Los Angeles,39,6037310201
2014,Los Angeles,22,6037310202
2014,Los Angeles,26,6037310300
2014,Los Angeles,28,6037310400
2014,Los Angeles,10,6037310501
2014,Los Angeles,32,6037310601
2014,Los Angeles,15,6037310602
2014,Los Angeles,31,6037310701
2014,Los Angeles,68,6037310702
2014,Los Angeles,27,6037310703
2014,Los Angeles,35,6037310800
2014,Los Angeles,48,6037310900
2014,Los Angeles,13,6037311000
2014,Los Angeles,38,6037311100
2014,Los Angeles,19,6037311200
2014,Los Angeles,25,6037311300
2014,Los Angeles,15,6037311400
2014,Los Angeles,43,6037311500
2014,Los Angeles,36,6037311600
2014,Los Angeles,62,6037311700
2014,Los Angeles,13,6037311801
2014,Los Angeles,7,6037311802
2014,Los Angeles,1,6037320000
2014,Los Angeles,21,6037320100
2014,Los Angeles,24,6037320201
2014,Los Angeles,24,6037320202
2014,Los Angeles,32,6037320300
2014,Los Angeles,40,6037400204
2014,Los Angeles,19,6037400205
2014,Los Angeles,49,6037400206
2014,Los Angeles,24,6037400207
2014,Los Angeles,24,6037400302
2014,Los Angeles,53,6037400304
2014,Los Angeles,28,6037400402
2014,Los Angeles,25,6037400403
2014,Los Angeles,45,6037400404
2014,Los Angeles,12,6037400501
2014,Los Angeles,18,6037400602
2014,Los Angeles,15,6037400603
2014,Los Angeles,21,6037400604
2014,Los Angeles,18,6037400800
2014,Los Angeles,28,6037400900
2014,Los Angeles,26,6037401001
2014,Los Angeles,29,6037401002
2014,Los Angeles,34,6037401101
2014,Los Angeles,24,6037401102
2014,Los Angeles,18,6037401201
2014,Los Angeles,39,6037401202
2014,Los Angeles,35,6037401203
2014,Los Angeles,12,6037401303
2014,Los Angeles,45,6037401304
2014,Los Angeles,42,6037401311
2014,Los Angeles,66,6037401312
2014,Los Angeles,38,6037401500
2014,Los Angeles,58,6037401601
2014,Los Angeles,36,6037401602
2014,Los Angeles,83,6037401603
2014,Los Angeles,52,6037401701
2014,Los Angeles,22,6037401703
2014,Los Angeles,65,6037401704
2014,Los Angeles,56,6037401800
2014,Los Angeles,2,6037401901
2014,Los Angeles,80,6037401902
2014,Los Angeles,14,6037402001
2014,Los Angeles,53,6037402002
2014,Los Angeles,26,6037402101
2014,Los Angeles,28,6037402102
2014,Los Angeles,62,6037402200
2014,Los Angeles,16,6037402301
2014,Los Angeles,24,6037402303
2014,Los Angeles,9,6037402304
2014,Los Angeles,21,6037402402
2014,Los Angeles,27,6037402403
2014,Los Angeles,15,6037402405
2014,Los Angeles,25,6037402406
2014,Los Angeles,18,6037402501
2014,Los Angeles,29,6037402502
2014,Los Angeles,44,6037402600
2014,Los Angeles,18,6037402702
2014,Los Angeles,21,6037402703
2014,Los Angeles,19,6037402705
2014,Los Angeles,22,6037402706
2014,Los Angeles,15,6037402801
2014,Los Angeles,10,6037402803
2014,Los Angeles,10,6037402804
2014,Los Angeles,40,6037402902
2014,Los Angeles,13,6037402903
2014,Los Angeles,20,6037402904
2014,Los Angeles,26,6037403000
2014,Los Angeles,3,6037403200
2014,Los Angeles,19,6037403303
2014,Los Angeles,38,6037403304
2014,Los Angeles,9,6037403305
2014,Los Angeles,24,6037403312
2014,Los Angeles,41,6037403316
2014,Los Angeles,17,6037403317
2014,Los Angeles,24,6037403318
2014,Los Angeles,18,6037403319
2014,Los Angeles,15,6037403320
2014,Los Angeles,38,6037403321
2014,Los Angeles,19,6037403322
2014,Los Angeles,25,6037403323
2014,Los Angeles,31,6037403324
2014,Los Angeles,19,6037403325
2014,Los Angeles,25,6037403401
2014,Los Angeles,15,6037403402
2014,Los Angeles,16,6037403403
2014,Los Angeles,14,6037403404
2014,Los Angeles,7,6037403405
2014,Los Angeles,8,6037403406
2014,Los Angeles,8,6037403407
2014,Los Angeles,28,6037403408
2014,Los Angeles,27,6037403500
2014,Los Angeles,46,6037403600
2014,Los Angeles,31,6037403702
2014,Los Angeles,43,6037403703
2014,Los Angeles,30,6037403721
2014,Los Angeles,37,6037403722
2014,Los Angeles,38,6037403801
2014,Los Angeles,34,6037403802
2014,Los Angeles,26,6037403901
2014,Los Angeles,62,6037403902
2014,Los Angeles,21,6037404000
2014,Los Angeles,23,6037404100
2014,Los Angeles,10,6037404201
2014,Los Angeles,10,6037404202
2014,Los Angeles,27,6037404301
2014,Los Angeles,10,6037404302
2014,Los Angeles,24,6037404401
2014,Los Angeles,30,6037404402
2014,Los Angeles,15,6037404501
2014,Los Angeles,16,6037404503
2014,Los Angeles,16,6037404504
2014,Los Angeles,10,6037404600
2014,Los Angeles,39,6037404701
2014,Los Angeles,27,6037404702
2014,Los Angeles,9,6037404703
2014,Los Angeles,41,6037404801
2014,Los Angeles,21,6037404802
2014,Los Angeles,20,6037404803
2014,Los Angeles,17,6037404901
2014,Los Angeles,28,6037404902
2014,Los Angeles,9,6037404903
2014,Los Angeles,17,6037405001
2014,Los Angeles,9,6037405002
2014,Los Angeles,27,6037405101
2014,Los Angeles,29,6037405102
2014,Los Angeles,22,6037405201
2014,Los Angeles,25,6037405202
2014,Los Angeles,17,6037405203
2014,Los Angeles,17,6037405301
2014,Los Angeles,25,6037405302
2014,Los Angeles,33,6037405400
2014,Los Angeles,44,6037405500
2014,Los Angeles,47,6037405600
2014,Los Angeles,16,6037405701
2014,Los Angeles,26,6037405702
2014,Los Angeles,35,6037405800
2014,Los Angeles,21,6037405900
2014,Los Angeles,36,6037406000
2014,Los Angeles,26,6037406101
2014,Los Angeles,32,6037406102
2014,Los Angeles,56,6037406200
2014,Los Angeles,34,6037406300
2014,Los Angeles,8,6037406402
2014,Los Angeles,10,6037406411
2014,Los Angeles,29,6037406412
2014,Los Angeles,36,6037406500
2014,Los Angeles,37,6037406601
2014,Los Angeles,23,6037406602
2014,Los Angeles,25,6037406701
2014,Los Angeles,51,6037406702
2014,Los Angeles,35,6037406800
2014,Los Angeles,35,6037406901
2014,Los Angeles,23,6037406902
2014,Los Angeles,37,6037407001
2014,Los Angeles,23,6037407002
2014,Los Angeles,25,6037407101
2014,Los Angeles,23,6037407102
2014,Los Angeles,47,6037407200
2014,Los Angeles,19,6037407301
2014,Los Angeles,20,6037407302
2014,Los Angeles,13,6037407400
2014,Los Angeles,19,6037407501
2014,Los Angeles,13,6037407502
2014,Los Angeles,22,6037407601
2014,Los Angeles,29,6037407602
2014,Los Angeles,15,6037407701
2014,Los Angeles,30,6037407702
2014,Los Angeles,29,6037407801
2014,Los Angeles,18,6037407802
2014,Los Angeles,30,6037407900
2014,Los Angeles,14,6037408003
2014,Los Angeles,12,6037408004
2014,Los Angeles,27,6037408005
2014,Los Angeles,8,6037408006
2014,Los Angeles,18,6037408133
2014,Los Angeles,6,6037408134
2014,Los Angeles,15,6037408135
2014,Los Angeles,24,6037408136
2014,Los Angeles,13,6037408137
2014,Los Angeles,29,6037408138
2014,Los Angeles,15,6037408139
2014,Los Angeles,15,6037408140
2014,Los Angeles,17,6037408141
2014,Los Angeles,22,6037408202
2014,Los Angeles,30,6037408211
2014,Los Angeles,30,6037408212
2014,Los Angeles,33,6037408301
2014,Los Angeles,32,6037408302
2014,Los Angeles,24,6037408303
2014,Los Angeles,25,6037408401
2014,Los Angeles,41,6037408402
2014,Los Angeles,16,6037408501
2014,Los Angeles,37,6037408503
2014,Los Angeles,19,6037408504
2014,Los Angeles,16,6037408505
2014,Los Angeles,15,6037408623
2014,Los Angeles,14,6037408624
2014,Los Angeles,24,6037408625
2014,Los Angeles,15,6037408626
2014,Los Angeles,20,6037408627
2014,Los Angeles,25,6037408628
2014,Los Angeles,14,6037408629
2014,Los Angeles,14,6037408630
2014,Los Angeles,25,6037408631
2014,Los Angeles,39,6037408703
2014,Los Angeles,45,6037408704
2014,Los Angeles,27,6037408705
2014,Los Angeles,4,6037408706
2014,Los Angeles,25,6037408722
2014,Los Angeles,18,6037408723
2014,Los Angeles,11,6037408724
2014,Los Angeles,13,6037408800
2014,Los Angeles,74,6037430002
2014,Los Angeles,43,6037430003
2014,Los Angeles,63,6037430101
2014,Los Angeles,27,6037430102
2014,Los Angeles,24,6037430200
2014,Los Angeles,27,6037430301
2014,Los Angeles,36,6037430302
2014,Los Angeles,26,6037430400
2014,Los Angeles,27,6037430501
2014,Los Angeles,48,6037430502
2014,Los Angeles,22,6037430600
2014,Los Angeles,38,6037430701
2014,Los Angeles,27,6037430721
2014,Los Angeles,18,6037430723
2014,Los Angeles,36,6037430724
2014,Los Angeles,31,6037430801
2014,Los Angeles,23,6037430802
2014,Los Angeles,29,6037430803
2014,Los Angeles,22,6037430901
2014,Los Angeles,25,6037430902
2014,Los Angeles,40,6037431001
2014,Los Angeles,41,6037431002
2014,Los Angeles,41,6037431100
2014,Los Angeles,34,6037431200
2014,Los Angeles,13,6037431300
2014,Los Angeles,30,6037431400
2014,Los Angeles,23,6037431501
2014,Los Angeles,48,6037431502
2014,Los Angeles,42,6037431600
2014,Los Angeles,45,6037431700
2014,Los Angeles,78,6037431800
2014,Los Angeles,20,6037431900
2014,Los Angeles,65,6037432000
2014,Los Angeles,21,6037432101
2014,Los Angeles,34,6037432102
2014,Los Angeles,34,6037432201
2014,Los Angeles,23,6037432202
2014,Los Angeles,20,6037432300
2014,Los Angeles,20,6037432401
2014,Los Angeles,30,6037432402
2014,Los Angeles,64,6037432500
2014,Los Angeles,33,6037432601
2014,Los Angeles,36,6037432602
2014,Los Angeles,24,6037432700
2014,Los Angeles,18,6037432801
2014,Los Angeles,15,6037432802
2014,Los Angeles,33,6037432901
2014,Los Angeles,21,6037432902
2014,Los Angeles,19,6037433101
2014,Los Angeles,13,6037433102
2014,Los Angeles,36,6037433200
2014,Los Angeles,8,6037433302
2014,Los Angeles,29,6037433304
2014,Los Angeles,14,6037433305
2014,Los Angeles,17,6037433306
2014,Los Angeles,14,6037433307
2014,Los Angeles,13,6037433401
2014,Los Angeles,26,6037433402
2014,Los Angeles,19,6037433403
2014,Los Angeles,6,6037433501
2014,Los Angeles,9,6037433503
2014,Los Angeles,15,6037433504
2014,Los Angeles,29,6037433601
2014,Los Angeles,23,6037433602
2014,Los Angeles,15,6037433700
2014,Los Angeles,14,6037433801
2014,Los Angeles,30,6037433802
2014,Los Angeles,19,6037433901
2014,Los Angeles,23,6037433902
2014,Los Angeles,18,6037434001
2014,Los Angeles,12,6037434003
2014,Los Angeles,22,6037434004
2014,Los Angeles,35,6037460000
2014,Los Angeles,52,6037460100
2014,Los Angeles,36,6037460200
2014,Los Angeles,30,6037460301
2014,Los Angeles,18,6037460302
2014,Los Angeles,9,6037460401
2014,Los Angeles,31,6037460501
2014,Los Angeles,23,6037460502
2014,Los Angeles,31,6037460600
2014,Los Angeles,33,6037460700
2014,Los Angeles,26,6037460800
2014,Los Angeles,40,6037460900
2014,Los Angeles,30,6037461000
2014,Los Angeles,27,6037461100
2014,Los Angeles,34,6037461200
2014,Los Angeles,58,6037461300
2014,Los Angeles,62,6037461400
2014,Los Angeles,17,6037461501
2014,Los Angeles,122,6037461502
2014,Los Angeles,39,6037461600
2014,Los Angeles,6,6037461700
2014,Los Angeles,14,6037461901
2014,Los Angeles,12,6037461902
2014,Los Angeles,19,6037462001
2014,Los Angeles,9,6037462002
2014,Los Angeles,23,6037462100
2014,Los Angeles,37,6037462201
2014,Los Angeles,9,6037462202
2014,Los Angeles,17,6037462301
2014,Los Angeles,9,6037462302
2014,Los Angeles,33,6037462400
2014,Los Angeles,50,6037462500
2014,Los Angeles,17,6037462600
2014,Los Angeles,30,6037462700
2014,Los Angeles,12,6037462800
2014,Los Angeles,32,6037462900
2014,Los Angeles,19,6037463000
2014,Los Angeles,11,6037463101
2014,Los Angeles,24,6037463102
2014,Los Angeles,27,6037463200
2014,Los Angeles,15,6037463300
2014,Los Angeles,31,6037463400
2014,Los Angeles,27,6037463500
2014,Los Angeles,31,6037463601
2014,Los Angeles,23,6037463602
2014,Los Angeles,28,6037463700
2014,Los Angeles,28,6037463800
2014,Los Angeles,66,6037463900
2014,Los Angeles,32,6037464000
2014,Los Angeles,43,6037464100
2014,Los Angeles,39,6037464200
2014,Los Angeles,25,6037480002
2014,Los Angeles,19,6037480011
2014,Los Angeles,27,6037480012
2014,Los Angeles,21,6037480101
2014,Los Angeles,31,6037480102
2014,Los Angeles,26,6037480201
2014,Los Angeles,15,6037480202
2014,Los Angeles,17,6037480302
2014,Los Angeles,15,6037480303
2014,Los Angeles,37,6037480304
2014,Los Angeles,38,6037480400
2014,Los Angeles,15,6037480500
2014,Los Angeles,50,6037480600
2014,Los Angeles,26,6037480702
2014,Los Angeles,13,6037480703
2014,Los Angeles,29,6037480704
2014,Los Angeles,17,6037480802
2014,Los Angeles,23,6037480803
2014,Los Angeles,13,6037480804
2014,Los Angeles,23,6037480901
2014,Los Angeles,12,6037480902
2014,Los Angeles,32,6037480903
2014,Los Angeles,49,6037481001
2014,Los Angeles,41,6037481002
2014,Los Angeles,35,6037481101
2014,Los Angeles,19,6037481102
2014,Los Angeles,41,6037481103
2014,Los Angeles,17,6037481201
2014,Los Angeles,33,6037481202
2014,Los Angeles,13,6037481300
2014,Los Angeles,29,6037481401
2014,Los Angeles,48,6037481402
2014,Los Angeles,46,6037481500
2014,Los Angeles,19,6037481603
2014,Los Angeles,27,6037481604
2014,Los Angeles,20,6037481605
2014,Los Angeles,33,6037481606
2014,Los Angeles,27,6037481711
2014,Los Angeles,36,6037481712
2014,Los Angeles,12,6037481713
2014,Los Angeles,30,6037481714
2014,Los Angeles,22,6037481800
2014,Los Angeles,34,6037481901
2014,Los Angeles,14,6037481902
2014,Los Angeles,23,6037482001
2014,Los Angeles,65,6037482002
2014,Monterey,1,6037482002
2014,Los Angeles,35,6037482101
2014,Los Angeles,21,6037482102
2014,Los Angeles,25,6037482201
2014,Los Angeles,28,6037482202
2014,Los Angeles,21,6037482301
2014,Los Angeles,30,6037482303
2014,Los Angeles,16,6037482304
2014,Los Angeles,19,6037482401
2014,Los Angeles,43,6037482402
2014,Los Angeles,18,6037482502
2014,Los Angeles,14,6037482503
2014,Los Angeles,43,6037482521
2014,Los Angeles,32,6037482522
2014,Los Angeles,60,6037482600
2014,Los Angeles,29,6037482701
2014,Los Angeles,23,6037482702
2014,Los Angeles,37,6037482800
2014,Los Angeles,28,6037500100
2014,Orange,2,6037500100
2014,Los Angeles,65,6037500201
2014,Los Angeles,39,6037500202
2014,Los Angeles,17,6037500300
2014,Los Angeles,16,6037500402
2014,Los Angeles,26,6037500403
2014,Los Angeles,29,6037500404
2014,Los Angeles,26,6037500500
2014,Los Angeles,38,6037500600
2014,Los Angeles,60,6037500700
2014,Los Angeles,33,6037500800
2014,Los Angeles,46,6037500900
2014,Los Angeles,14,6037501001
2014,Los Angeles,41,6037501002
2014,Los Angeles,39,6037501200
2014,Los Angeles,35,6037501300
2014,Los Angeles,9,6037501400
2014,Los Angeles,20,6037501501
2014,Los Angeles,26,6037501503
2014,Los Angeles,40,6037501504
2014,Los Angeles,37,6037501600
2014,Los Angeles,29,6037501700
2014,Los Angeles,28,6037501802
2014,Los Angeles,24,6037501803
2014,Los Angeles,12,6037501804
2014,Los Angeles,28,6037501900
2014,Los Angeles,12,6037502003
2014,Los Angeles,13,6037502004
2014,Los Angeles,35,6037502005
2014,Los Angeles,38,6037502100
2014,Los Angeles,28,6037502200
2014,Los Angeles,29,6037502301
2014,Los Angeles,14,6037502302
2014,Los Angeles,30,6037502401
2014,Los Angeles,17,6037502402
2014,Los Angeles,24,6037502500
2014,Los Angeles,47,6037502601
2014,Los Angeles,41,6037502602
2014,Los Angeles,55,6037502700
2014,Los Angeles,41,6037502801
2014,Los Angeles,22,6037502802
2014,Los Angeles,19,6037502901
2014,Los Angeles,25,6037502902
2014,Los Angeles,25,6037503000
2014,Los Angeles,18,6037503103
2014,Los Angeles,10,6037503104
2014,Los Angeles,17,6037503105
2014,Los Angeles,25,6037503106
2014,Los Angeles,36,6037503201
2014,Los Angeles,25,6037503202
2014,Los Angeles,23,6037503301
2014,Los Angeles,36,6037503302
2014,Los Angeles,58,6037503401
2014,Los Angeles,36,6037503402
2014,Los Angeles,30,6037503501
2014,Los Angeles,31,6037503502
2014,Los Angeles,45,6037503601
2014,Los Angeles,29,6037503602
2014,Los Angeles,27,6037503701
2014,Los Angeles,35,6037503702
2014,Los Angeles,73,6037503703
2014,Los Angeles,27,6037503801
2014,Los Angeles,25,6037503802
2014,Los Angeles,26,6037503901
2014,Los Angeles,32,6037503902
2014,Los Angeles,46,6037504001
2014,Los Angeles,33,6037504002
2014,Los Angeles,29,6037504101
2014,Los Angeles,1,6037504102
2014,Los Angeles,37,6037530003
2014,Los Angeles,14,6037530004
2014,Los Angeles,37,6037530005
2014,Los Angeles,19,6037530006
2014,Los Angeles,34,6037530101
2014,Los Angeles,46,6037530102
2014,Los Angeles,25,6037530202
2014,Los Angeles,14,6037530203
2014,Los Angeles,20,6037530204
2014,Los Angeles,14,6037530301
2014,Los Angeles,29,6037530302
2014,Los Angeles,29,6037530400
2014,Los Angeles,26,6037530500
2014,Los Angeles,15,6037530601
2014,Los Angeles,9,6037530602
2014,Los Angeles,8,6037530700
2014,Los Angeles,21,6037530801
2014,Los Angeles,19,6037530802
2014,Los Angeles,22,6037530901
2014,Los Angeles,25,6037530902
2014,Los Angeles,27,6037531000
2014,Los Angeles,19,6037531101
2014,Los Angeles,25,6037531102
2014,Los Angeles,34,6037531201
2014,Los Angeles,21,6037531202
2014,Los Angeles,24,6037531301
2014,Los Angeles,31,6037531302
2014,Los Angeles,5,6037531502
2014,Los Angeles,13,6037531503
2014,Los Angeles,19,6037531504
2014,Los Angeles,27,6037531602
2014,Los Angeles,14,6037531603
2014,Los Angeles,17,6037531604
2014,Los Angeles,28,6037531701
2014,Los Angeles,18,6037531702
2014,Los Angeles,20,6037531800
2014,Los Angeles,22,6037531901
2014,Los Angeles,26,6037531902
2014,Los Angeles,24,6037532001
2014,Los Angeles,14,6037532002
2014,Los Angeles,23,6037532101
2014,Los Angeles,17,6037532102
2014,Los Angeles,34,6037532200
2014,Los Angeles,23,6037532302
2014,Los Angeles,17,6037532303
2014,Los Angeles,8,6037532304
2014,Los Angeles,4,6037532400
2014,Los Angeles,14,6037532500
2014,Los Angeles,10,6037532603
2014,Los Angeles,7,6037532604
2014,Los Angeles,16,6037532605
2014,Los Angeles,30,6037532606
2014,Los Angeles,10,6037532700
2014,Los Angeles,15,6037532800
2014,Los Angeles,23,6037532900
2014,Los Angeles,15,6037533001
2014,Los Angeles,15,6037533002
2014,Los Angeles,4,6037533103
2014,Los Angeles,17,6037533104
2014,Los Angeles,6,6037533105
2014,Los Angeles,6,6037533106
2014,Los Angeles,9,6037533107
2014,Los Angeles,3,6037533201
2014,Los Angeles,10,6037533202
2014,Los Angeles,6,6037533203
2014,Los Angeles,10,6037533300
2014,Los Angeles,12,6037533401
2014,Los Angeles,12,6037533402
2014,Los Angeles,25,6037533403
2014,Los Angeles,6,6037533501
2014,Los Angeles,7,6037533502
2014,Los Angeles,7,6037533503
2014,Los Angeles,10,6037533601
2014,Los Angeles,21,6037533602
2014,Los Angeles,22,6037533603
2014,Los Angeles,10,6037533701
2014,Los Angeles,9,6037533702
2014,Los Angeles,12,6037533703
2014,Los Angeles,23,6037533803
2014,Los Angeles,19,6037533804
2014,Los Angeles,21,6037533805
2014,Los Angeles,17,6037533806
2014,Los Angeles,21,6037533901
2014,Los Angeles,23,6037533902
2014,Los Angeles,22,6037534001
2014,Los Angeles,26,6037534002
2014,Los Angeles,7,6037534101
2014,Los Angeles,21,6037534102
2014,Los Angeles,25,6037534201
2014,Los Angeles,13,6037534202
2014,Los Angeles,16,6037534203
2014,Los Angeles,8,6037534301
2014,Los Angeles,5,6037534302
2014,Los Angeles,16,6037534403
2014,Los Angeles,10,6037534404
2014,Los Angeles,11,6037534405
2014,Los Angeles,15,6037534406
2014,Los Angeles,15,6037534501
2014,Los Angeles,25,6037534502
2014,Los Angeles,22,6037534700
2014,Los Angeles,8,6037534802
2014,Los Angeles,17,6037534803
2014,Los Angeles,10,6037534804
2014,Los Angeles,26,6037534900
2014,Los Angeles,21,6037535001
2014,Los Angeles,18,6037535002
2014,Los Angeles,28,6037535101
2014,Los Angeles,22,6037535102
2014,Los Angeles,26,6037535200
2014,Los Angeles,26,6037535300
2014,Los Angeles,14,6037535400
2014,Los Angeles,13,6037535501
2014,Los Angeles,13,6037535502
2014,Los Angeles,9,6037535503
2014,Los Angeles,12,6037535603
2014,Los Angeles,17,6037535604
2014,Los Angeles,10,6037535605
2014,Los Angeles,9,6037535606
2014,Los Angeles,12,6037535607
2014,Los Angeles,19,6037535701
2014,Los Angeles,23,6037535702
2014,Los Angeles,25,6037535802
2014,Los Angeles,10,6037535803
2014,Los Angeles,12,6037535804
2014,Los Angeles,24,6037535901
2014,Los Angeles,26,6037535902
2014,Los Angeles,11,6037536000
2014,Los Angeles,19,6037536102
2014,Los Angeles,26,6037536103
2014,Los Angeles,14,6037536104
2014,Los Angeles,29,6037536200
2014,Los Angeles,20,6037540000
2014,Los Angeles,34,6037540101
2014,Los Angeles,25,6037540102
2014,Los Angeles,3,6037540201
2014,Los Angeles,42,6037540202
2014,Los Angeles,7,6037540203
2014,Los Angeles,23,6037540300
2014,Los Angeles,6,6037540400
2014,Los Angeles,7,6037540501
2014,Los Angeles,35,6037540502
2014,Los Angeles,24,6037540600
2014,Los Angeles,26,6037540700
2014,Los Angeles,37,6037540800
2014,Los Angeles,26,6037540901
2014,Los Angeles,43,6037540902
2014,Los Angeles,8,6037541001
2014,Los Angeles,28,6037541002
2014,Los Angeles,25,6037541100
2014,Los Angeles,50,6037541200
