comID,yearG,sex,CAUSE,Ndeaths,YLL,mean.age,Level,county,pop,YLLper,cDeathRate,rateLCI,rateUCI,comName,oDeaths,aRate,aLCI,aUCI,aSE,YLL.adj.rate
70.1,2013-2017,Total,E02,21,498,55.19,lev2,Lake,15140,658,27.75,15.88,39.62,Kelseyville/Lakeport,21,25.03,14.84,41.08,5.899,760.4
70.2,2013-2017,Total,0,616,5548,70.49,lev0,Lake,9106,12190,1353,1246,1460,Lucerne/Nice/Upper Lake,616,942.3,864.1,1028,40.75,11350
70.2,2013-2017,Total,D10,12,60,78.92,lev2,Lake,9106,131.8,26.36,11.44,41.27,Lucerne/Nice/Upper Lake,12,16.92,8.449,35.46,5.096,133.4
71.1,2013-2017,Total,0,1454,14010,69.35,lev0,Lake,19010,14750,1530,1451,1609,Clearlake/Clearlake Oaks,1454,1208,1144,1276,33.18,12980
71.1,2013-2017,Total,D01,19,234,64,lev2,Lake,19010,246.2,19.99,11,28.98,Clearlake/Clearlake Oaks,19,16.42,9.339,27.8,4.135,254.5
71.1,2013-2017,Total,D10,47,343,72.38,lev2,Lake,19010,360.9,49.46,35.32,63.59,Clearlake/Clearlake Oaks,47,37.8,27.46,51.92,5.7,264.3
71.1,2013-2017,Total,E02,31,789,49.9,lev2,Lake,19010,830.2,32.62,21.14,44.1,Clearlake/Clearlake Oaks,31,30.87,20.45,45.54,5.873,905.3
71.1,2013-2017,Total,E03,19,565,45.84,lev2,Lake,19010,594.5,19.99,11,28.98,Clearlake/Clearlake Oaks,19,20.78,12.11,33.98,5.041,704.5
71.2,2013-2017,Total,0,491,3791,72.51,lev0,Lake,9930,7635,988.9,901.5,1076,Lower Lake,491,582.8,527.7,645.6,28.81,7375
71.2,2013-2017,Total,D10,16,109,73,lev2,Lake,9930,219.5,32.23,16.44,48.02,Lower Lake,16,17.01,9.707,34.71,4.265,121.2
71.2,2013-2017,Total,E02,12,393,42.25,lev2,Lake,9930,791.5,24.17,10.49,37.84,Lower Lake,12,27.49,13.33,53.18,8.585,1078
71.3,2013-2017,Total,0,442,4069,69.88,lev0,Lake,10900,7468,811.2,735.6,886.9,Cobb/Hidden Valley/Middletown,442,665.2,599.8,737.4,34.23,6977
71.3,2013-2017,Total,D10,11,42,76.09,lev2,Lake,10900,77.09,20.19,8.258,32.12,Cobb/Hidden Valley/Middletown,11,17.8,8.582,35.26,5.596,57.33
71.3,2013-2017,Total,E02,19,501,48.84,lev2,Lake,10900,919.5,34.87,19.19,50.55,Cobb/Hidden Valley/Middletown,19,32.08,18.37,53.94,7.998,1016
72,2013-2017,Total,0,438,4572,69.85,lev0,Lassen,24470,3737,358,324.5,391.5,Susanville,438,379.7,344,418.6,18.68,3583
72,2013-2017,Total,D10,11,59,78.27,lev2,Lassen,24470,48.22,8.991,3.678,14.3,Susanville,11,9.324,4.645,17.57,2.819,53.21
72,2013-2017,Total,E02,23,744,43.26,lev2,Lassen,24470,608.1,18.8,11.12,26.48,Susanville,23,18.01,11.3,28.05,3.831,579.1
73,2013-2017,Total,0,35,276,71.26,lev0,Lassen,1363,4050,513.6,343.4,683.7,Bieber/Madeline/Nubieber,35,376.6,227.3,679.2,86.04,5572
74,2013-2017,Total,0,31,412,64.77,lev0,Lassen,3274,2517,189.4,122.7,256,Doyle,31,226.7,146.6,346.5,45.39,2064
75,2013-2017,Total,0,92,932,69.5,lev0,Lassen,2838,6568,648.3,515.9,780.8,Westwood,92,567.4,448.5,714.8,64.26,7958
76.1a,2013-2017,Total,0,2956,20600,74.86,lev0,Los Angeles,132100,3120,447.6,431.5,463.7,Canyon Country/Santa Clarita West/Saugus,2956,523.2,504,543.1,9.926,2933
76.1a,2013-2017,Total,D01,55,328,74.73,lev2,Los Angeles,132100,49.67,8.328,6.127,10.53,Canyon Country/Santa Clarita West/Saugus,55,9.706,7.242,12.82,1.35,45.36
76.1a,2013-2017,Total,D10,55,154,78.62,lev2,Los Angeles,132100,23.32,8.328,6.127,10.53,Canyon Country/Santa Clarita West/Saugus,55,10.51,7.846,13.84,1.458,21.75
76.1a,2013-2017,Total,E02,65,1874,46.34,lev2,Los Angeles,132100,283.8,9.843,7.45,12.24,Canyon Country/Santa Clarita West/Saugus,65,9.883,7.574,12.79,1.257,280.4
76.1b,2013-2017,Total,0,2799,24350,72.05,lev0,Los Angeles,123100,3954,454.6,437.7,471.4,Newhall/Santa Clarita East/Valencia,2799,524,504.4,544.2,10.11,3801
76.1b,2013-2017,Total,D01,62,627,68.61,lev2,Los Angeles,123100,101.8,10.07,7.563,12.58,Newhall/Santa Clarita East/Valencia,62,11.19,8.519,14.5,1.455,93.61
76.1b,2013-2017,Total,D10,67,292,77.3,lev2,Los Angeles,123100,47.42,10.88,8.276,13.49,Newhall/Santa Clarita East/Valencia,67,12.68,9.771,16.24,1.579,43.26
76.1b,2013-2017,Total,E02,59,1684,47.07,lev2,Los Angeles,123100,273.5,9.582,7.137,12.03,Newhall/Santa Clarita East/Valencia,59,9.34,7.079,12.21,1.234,263.1
76.1b,2013-2017,Total,E03,19,780,33.95,lev2,Los Angeles,123100,126.7,3.086,1.698,4.473,Newhall/Santa Clarita East/Valencia,19,3.06,1.839,4.924,0.7044,126.1
76.2,2013-2017,Total,0,500,4922,69.76,lev0,Los Angeles,25790,3818,387.8,353.8,421.8,Castaic/Val Verde,500,568.7,516.2,625.8,27.47,3551
77.1a,2013-2017,Total,0,2485,29920,66.83,lev0,Los Angeles,103300,5792,481.1,462.2,500,Palmdale Central,2485,721.1,691.6,751.6,15.21,5848
77.1a,2013-2017,Total,D01,80,901,65.97,lev2,Los Angeles,103300,174.4,15.49,12.09,18.88,Palmdale Central,80,22.3,17.48,28.17,2.614,185.6
77.1a,2013-2017,Total,D10,99,1052,66.81,lev2,Los Angeles,103300,203.7,19.17,15.39,22.94,Palmdale Central,99,27.05,21.77,33.36,2.844,221.2
77.1a,2013-2017,Total,E02,41,1361,42.02,lev2,Los Angeles,103300,263.5,7.937,5.508,10.37,Palmdale Central,41,8.518,6.039,11.94,1.375,259.4
77.1a,2013-2017,Total,E03,36,1467,34.44,lev2,Los Angeles,103300,284,6.969,4.693,9.246,Palmdale Central,36,7.17,4.968,10.31,1.228,271.7
77.1b,2013-2017,Total,0,3454,29640,72.05,lev0,Los Angeles,103200,5742,669.2,646.9,691.5,Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,3454,751.9,726.5,778.1,13.08,5324
77.1b,2013-2017,Total,D01,91,948,67.53,lev2,Los Angeles,103200,183.7,17.63,14.01,21.25,Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,91,18.58,14.86,23.02,2.005,162.9
77.1b,2013-2017,Total,D10,92,695,71.83,lev2,Los Angeles,103200,134.7,17.82,14.18,21.47,Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,92,20.31,16.28,25.08,2.168,127.5
77.1b,2013-2017,Total,E02,44,1454,42.48,lev2,Los Angeles,103200,281.7,8.525,6.006,11.04,Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,44,8.444,6.097,11.5,1.296,274.3
77.1b,2013-2017,Total,E03,18,702,36.56,lev2,Los Angeles,103200,136,3.487,1.876,5.098,Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,18,3.564,2.095,5.779,0.8515,138.3
77.1c,2013-2017,Total,0,3822,47040,66.5,lev0,Los Angeles,108600,8661,703.6,681.3,725.9,Lancaster Central/Palmdale North Central,3822,902.5,NA,NA,NA,8666
77.1c,2013-2017,Total,D01,136,1193,69.16,lev2,Los Angeles,108600,219.6,25.04,20.83,29.25,Lancaster Central/Palmdale North Central,136,31.93,26.64,38.06,2.822,228.4
77.1c,2013-2017,Total,D10,130,1410,66.75,lev2,Los Angeles,108600,259.6,23.93,19.82,28.05,Lancaster Central/Palmdale North Central,130,29.91,24.85,35.78,2.697,272.5
77.1c,2013-2017,Total,E02,60,1738,46.8,lev2,Los Angeles,108600,320,11.05,8.251,13.84,Lancaster Central/Palmdale North Central,60,12.13,9.195,15.87,1.604,332.8
77.1c,2013-2017,Total,E03,49,2207,29.96,lev2,Los Angeles,108600,406.3,9.021,6.495,11.55,Lancaster Central/Palmdale North Central,49,9.078,6.689,12.24,1.313,394
77.2,2013-2017,Total,0,718,8592,66.31,lev0,Los Angeles,17990,9551,798.1,739.8,856.5,Lake Los Angeles,718,906.4,838.4,979,35.4,9084
77.2,2013-2017,Total,D01,25,210,69.48,lev2,Los Angeles,17990,233.4,27.79,16.9,38.68,Lake Los Angeles,25,30.11,19,46.03,6.336,214
77.2,2013-2017,Total,D10,21,180,68.1,lev2,Los Angeles,17990,200.1,23.34,13.36,33.33,Lake Los Angeles,21,25.57,15.41,40.59,5.858,191
77.2,2013-2017,Total,E02,17,505,45.47,lev2,Los Angeles,17990,561.4,18.9,9.914,27.88,Lake Los Angeles,17,19.03,10.85,31.94,4.777,539.8
77.2,2013-2017,Total,E03,13,448,40.54,lev2,Los Angeles,17990,498,14.45,6.595,22.31,Lake Los Angeles,13,14.05,7.336,25.51,4.004,491
77.3,2013-2017,Total,0,610,5457,70.31,lev0,Los Angeles,17460,6249,698.5,643.1,754,Juniper Hills/Littlerock/Longview/Pearblossom/Valyermo,610,685.8,630.6,745.3,28.72,5993
77.3,2013-2017,Total,D01,16,150,70.06,lev2,Los Angeles,17460,171.8,18.32,9.345,27.3,Juniper Hills/Littlerock/Longview/Pearblossom/Valyermo,16,16.79,9.437,29.11,4.307,148
77.3,2013-2017,Total,D10,21,153,70.1,lev2,Los Angeles,17460,175.2,24.05,13.76,34.33,Juniper Hills/Littlerock/Longview/Pearblossom/Valyermo,21,23.4,14.17,37.6,5.308,175.7
77.4,2013-2017,Total,0,436,3667,71.46,lev0,Los Angeles,11610,6316,751,680.5,821.5,Acton/Ravenna,436,1074,953.2,1207,63.41,5640
77.4,2013-2017,Total,D01,11,41,76,lev2,Los Angeles,11610,70.62,18.95,7.75,30.14,Acton/Ravenna,11,27.72,11.37,59.35,10.28,38.89
77.4,2013-2017,Total,E02,15,520,40.73,lev2,Los Angeles,11610,895.7,25.84,12.76,38.91,Acton/Ravenna,15,29.15,15.53,55.91,8.077,1129
77.5,2013-2017,Total,0,969,7996,72.31,lev0,Los Angeles,27060,5910,716.3,671.2,761.4,Elizabeth Lake/Gorman/Green Valley/Lake Hughes/Leona Valley/Neenach,969,725.5,679.6,773.8,23.78,5651
77.5,2013-2017,Total,D01,23,136,74.22,lev2,Los Angeles,27060,100.5,17,10.05,23.95,Elizabeth Lake/Gorman/Green Valley/Lake Hughes/Leona Valley/Neenach,23,15.63,9.748,24.13,3.364,70.08
77.5,2013-2017,Total,D10,27,101,75.85,lev2,Los Angeles,27060,74.66,19.96,12.43,27.49,Elizabeth Lake/Gorman/Green Valley/Lake Hughes/Leona Valley/Neenach,27,21.55,14.13,31.71,4.196,77.17
77.5,2013-2017,Total,E02,17,448,49.06,lev2,Los Angeles,27060,331.2,12.57,6.593,18.54,Elizabeth Lake/Gorman/Green Valley/Lake Hughes/Leona Valley/Neenach,17,13.09,7.489,21.48,3.266,359.6
78.1,2013-2017,Total,0,93,600,75.98,lev0,Los Angeles,4060,2956,458.1,365,551.2,Avalon,93,572.8,459.4,707.5,61.03,2980
78.2a,2013-2017,Total,0,2132,15080,74.31,lev0,Los Angeles,84380,3574,505.3,483.9,526.8,Echo Park/Hollywood North Central/Silverlake South,2132,529.7,507.1,553.3,11.63,3390
78.2a,2013-2017,Total,D01,45,361,71.62,lev2,Los Angeles,84380,85.57,10.67,7.55,13.78,Echo Park/Hollywood North Central/Silverlake South,45,11.41,8.289,15.73,1.72,80.5
78.2a,2013-2017,Total,D10,73,270,77.41,lev2,Los Angeles,84380,64,17.3,13.33,21.27,Echo Park/Hollywood North Central/Silverlake South,73,18.77,14.67,24.03,2.22,59.98
78.2a,2013-2017,Total,E02,43,967,53.12,lev2,Los Angeles,84380,229.2,10.19,7.146,13.24,Echo Park/Hollywood North Central/Silverlake South,43,9.7,6.984,13.59,1.5,211.9
78.2a,2013-2017,Total,E03,11,447,34.36,lev2,Los Angeles,84380,106,2.607,1.067,4.148,Echo Park/Hollywood North Central/Silverlake South,11,2.813,1.297,5.764,0.9287,124.1
78.2aa,2013-2017,Total,0,3530,11920,81.77,lev0,Los Angeles,100900,2362,699.8,676.8,722.9,Bel Air/Beverly Glen/Beverly Hills/Brentwood/Malibu/Pacific Palisades/Santa Monica Northwest/Topanga,3530,384.1,370.8,398.1,6.861,2288
78.2aa,2013-2017,Total,D01,33,147,80.58,lev2,Los Angeles,100900,29.14,6.542,4.31,8.775,Bel Air/Beverly Glen/Beverly Hills/Brentwood/Malibu/Pacific Palisades/Santa Monica Northwest/Topanga,33,3.569,2.435,5.522,0.6349,19.13
78.2aa,2013-2017,Total,D10,58,9,85.62,lev2,Los Angeles,100900,1.784,11.5,8.54,14.46,Bel Air/Beverly Glen/Beverly Hills/Brentwood/Malibu/Pacific Palisades/Santa Monica Northwest/Topanga,58,6.025,4.551,8.261,0.8053,0.9666
78.2aa,2013-2017,Total,E02,43,900,55.98,lev2,Los Angeles,100900,178.4,8.525,5.977,11.07,Bel Air/Beverly Glen/Beverly Hills/Brentwood/Malibu/Pacific Palisades/Santa Monica Northwest/Topanga,43,7.708,5.364,10.96,1.306,211.9
78.2aaaa,2013-2017,Total,0,4081,28410,74.57,lev0,Los Angeles,115700,4910,705.3,683.6,726.9,Harbor Gateway South/Lomita/Torrance East Central,4081,630.7,NA,NA,NA,4492
78.2aaaa,2013-2017,Total,D01,114,939,71.82,lev2,Los Angeles,115700,162.3,19.7,16.08,23.32,Harbor Gateway South/Lomita/Torrance East Central,114,17.5,14.41,21.13,1.653,141.3
78.2aaaa,2013-2017,Total,D10,130,509,77.27,lev2,Los Angeles,115700,87.96,22.47,18.6,26.33,Harbor Gateway South/Lomita/Torrance East Central,130,20.17,16.83,24.06,1.783,75.16
78.2aaaa,2013-2017,Total,E02,66,1543,52.82,lev2,Los Angeles,115700,266.7,11.41,8.654,14.16,Harbor Gateway South/Lomita/Torrance East Central,66,10.62,8.189,13.61,1.32,257.9
78.2aaaa,2013-2017,Total,E03,26,1268,26.23,lev2,Los Angeles,115700,219.1,4.493,2.766,6.22,Harbor Gateway South/Lomita/Torrance East Central,26,4.681,3.054,6.915,0.9202,229.7
78.2b,2013-2017,Total,0,3261,33940,69.44,lev0,Los Angeles,154000,4409,423.6,409.1,438.2,Pico-Union,3261,550.6,NA,NA,NA,4520
78.2b,2013-2017,Total,D01,110,750,72.6,lev2,Los Angeles,154000,97.43,14.29,11.62,16.96,Pico-Union,110,19.61,16.05,23.78,1.908,108.3
78.2b,2013-2017,Total,D10,111,724,73.73,lev2,Los Angeles,154000,94.05,14.42,11.74,17.1,Pico-Union,111,19.48,15.96,23.59,1.885,102.7
78.2b,2013-2017,Total,E02,50,1472,46.32,lev2,Los Angeles,154000,191.2,6.495,4.695,8.296,Pico-Union,50,6.714,4.923,9.057,0.9853,169.4
78.2b,2013-2017,Total,E03,54,2282,32.74,lev2,Los Angeles,154000,296.5,7.015,5.144,8.886,Pico-Union,54,6.306,4.701,8.427,0.8793,256.8
78.2bb,2013-2017,Total,0,2467,25500,69.79,lev0,Los Angeles,100900,5053,488.9,469.6,508.2,North Hollywood Central and North,2467,592.8,569.2,617.2,12.16,4968
78.2bb,2013-2017,Total,D01,62,565,69.32,lev2,Los Angeles,100900,112,12.29,9.228,15.35,North Hollywood Central and North,62,14.98,11.43,19.35,1.935,112.6
78.2bb,2013-2017,Total,D10,82,624,71.82,lev2,Los Angeles,100900,123.7,16.25,12.73,19.77,North Hollywood Central and North,82,20.19,16,25.2,2.262,130.4
78.2bb,2013-2017,Total,E02,41,1464,39.66,lev2,Los Angeles,100900,290.1,8.125,5.638,10.61,North Hollywood Central and North,41,7.465,5.312,10.35,1.193,250.5
78.2bb,2013-2017,Total,E03,27,1027,36.96,lev2,Los Angeles,100900,203.5,5.351,3.332,7.369,North Hollywood Central and North,27,5.002,3.273,7.485,0.9773,187.6
78.2bbb,2013-2017,Total,0,2197,31490,63.93,lev0,Los Angeles,92980,6774,472.6,452.8,492.3,Compton East,2197,745.8,713,780,16.95,7034
78.2bbb,2013-2017,Total,D01,88,847,68.43,lev2,Los Angeles,92980,182.2,18.93,14.97,22.88,Compton East,88,30.37,24.04,38.06,3.418,203.8
78.2bbb,2013-2017,Total,D10,125,1260,67.65,lev2,Los Angeles,92980,271,26.89,22.17,31.6,Compton East,125,43.46,35.84,52.42,4.074,319.1
78.2bbb,2013-2017,Total,E02,19,646,41.37,lev2,Los Angeles,92980,139,4.087,2.249,5.924,Compton East,19,4.469,2.621,7.634,1.071,132.4
78.2bbb,2013-2017,Total,E03,103,4751,28.87,lev2,Los Angeles,92980,1022,22.16,17.88,26.43,Compton East,103,20.61,16.76,25.54,2.065,916.2
78.2bbbb,2013-2017,Total,0,2066,22780,68.22,lev0,Los Angeles,79350,5740,520.7,498.3,543.2,Gardena West/Hawthorne,2066,646.3,617.7,675.9,14.74,5521
78.2bbbb,2013-2017,Total,D01,61,494,69.38,lev2,Los Angeles,79350,124.5,15.37,11.52,19.23,Gardena West/Hawthorne,61,18.69,14.14,24.34,2.483,113
78.2bbbb,2013-2017,Total,D10,73,497,72.73,lev2,Los Angeles,79350,125.3,18.4,14.18,22.62,Gardena West/Hawthorne,73,23.59,18.33,29.96,2.85,120.5
78.2bbbb,2013-2017,Total,E02,22,608,47.91,lev2,Los Angeles,79350,153.2,5.545,3.228,7.862,Gardena West/Hawthorne,22,5.322,3.303,8.377,1.156,137.1
78.2bbbb,2013-2017,Total,E03,47,2150,29.62,lev2,Los Angeles,79350,541.9,11.85,8.459,15.23,Gardena West/Hawthorne,47,11.26,8.219,15.28,1.673,501.4
78.2c,2013-2017,Total,0,2651,25380,71.2,lev0,Los Angeles,119100,4263,445.3,428.3,462.2,Bell Northeast/Bell Gardens/Commerce/Maywood/Montebello South,2651,557.4,535.9,579.7,11.1,4308
78.2c,2013-2017,Total,D01,92,753,71.13,lev2,Los Angeles,119100,126.5,15.45,12.29,18.61,Bell Northeast/Bell Gardens/Commerce/Maywood/Montebello South,92,19.96,16.01,24.68,2.128,136.3
78.2c,2013-2017,Total,D10,109,721,73.16,lev2,Los Angeles,119100,121.1,18.31,14.87,21.74,Bell Northeast/Bell Gardens/Commerce/Maywood/Montebello South,109,23.71,19.36,28.82,2.332,127.3
78.2c,2013-2017,Total,E02,24,900,37.5,lev2,Los Angeles,119100,151.2,4.031,2.418,5.644,Bell Northeast/Bell Gardens/Commerce/Maywood/Montebello South,24,4.059,2.585,6.258,0.8389,145.6
78.2c,2013-2017,Total,E03,36,1456,34.58,lev2,Los Angeles,119100,244.5,6.047,4.071,8.022,Bell Northeast/Bell Gardens/Commerce/Maywood/Montebello South,36,5.938,4.132,8.446,1.006,229.6
78.2cc,2013-2017,Total,0,2903,24690,72.51,lev0,Los Angeles,108300,4560,536.2,516.7,555.7,Van Nuys Central,2903,684.6,659.4,710.5,12.97,4485
78.2cc,2013-2017,Total,D01,79,458,74.38,lev2,Los Angeles,108300,84.59,14.59,11.37,17.81,Van Nuys Central,79,18.63,14.67,23.38,2.14,82.06
78.2cc,2013-2017,Total,D10,78,589,72.38,lev2,Los Angeles,108300,108.8,14.41,11.21,17.6,Van Nuys Central,78,18.15,14.26,22.83,2.102,104.2
78.2cc,2013-2017,Total,E02,42,1239,45.67,lev2,Los Angeles,108300,228.8,7.757,5.411,10.1,Van Nuys Central,42,7.628,5.453,10.53,1.204,212.3
78.2cc,2013-2017,Total,E03,21,821,35.9,lev2,Los Angeles,108300,151.6,3.879,2.22,5.537,Van Nuys Central,21,3.642,2.234,5.791,0.8086,136
78.2ccc,2013-2017,Total,0,1929,22020,68.31,lev0,Los Angeles,106000,4152,363.8,347.6,380.1,Huntington Park/South Gate West/Walnut Park,1929,543.5,518.4,569.5,12.92,4226
78.2ccc,2013-2017,Total,D01,62,549,69.26,lev2,Los Angeles,106000,103.5,11.69,8.783,14.6,Huntington Park/South Gate West/Walnut Park,62,18.03,13.67,23.44,2.385,110.3
78.2ccc,2013-2017,Total,D10,88,563,72.98,lev2,Los Angeles,106000,106.2,16.6,13.13,20.07,Huntington Park/South Gate West/Walnut Park,88,25.76,20.48,32.07,2.85,114.9
78.2ccc,2013-2017,Total,E02,25,766,44.96,lev2,Los Angeles,106000,144.5,4.715,2.867,6.564,Huntington Park/South Gate West/Walnut Park,25,5.103,3.244,7.895,1.058,139.4
78.2ccc,2013-2017,Total,E03,28,1219,31.54,lev2,Los Angeles,106000,229.9,5.281,3.325,7.237,Huntington Park/South Gate West/Walnut Park,28,5.243,3.438,7.948,1.02,214.5
78.2cccc,2013-2017,Total,0,3979,22540,76.98,lev0,Los Angeles,109500,4116,726.6,704,749.2,Chatsworth,3979,549.5,532.3,567.2,8.84,3689
78.2cccc,2013-2017,Total,D01,69,275,78.39,lev2,Los Angeles,109500,50.22,12.6,9.627,15.57,Chatsworth,69,9.272,7.199,11.91,1.125,37.72
78.2cccc,2013-2017,Total,D10,98,452,77.65,lev2,Los Angeles,109500,82.54,17.9,14.35,21.44,Chatsworth,98,13.81,11.17,17.01,1.415,74.97
78.2cccc,2013-2017,Total,E02,63,1461,53.35,lev2,Los Angeles,109500,266.8,11.5,8.664,14.35,Chatsworth,63,10.03,7.643,13.04,1.302,265.2
78.2cccc,2013-2017,Total,E03,11,500,29.55,lev2,Los Angeles,109500,91.31,2.009,0.8217,3.196,Chatsworth,11,2.211,1.098,4.054,0.6707,102.9
78.2d,2013-2017,Total,0,2363,23060,70.99,lev0,Los Angeles,93250,4945,506.8,486.4,527.3,City Terrace East/East Los Angeles,2363,606.2,581.8,631.4,12.57,5095
78.2d,2013-2017,Total,D01,89,637,72.22,lev2,Los Angeles,93250,136.6,19.09,15.12,23.06,City Terrace East/East Los Angeles,89,23.26,18.65,28.72,2.485,148.2
78.2d,2013-2017,Total,D10,114,878,71.31,lev2,Los Angeles,93250,188.3,24.45,19.96,28.94,City Terrace East/East Los Angeles,114,29.76,24.52,35.84,2.805,212
78.2d,2013-2017,Total,E02,17,635,38.29,lev2,Los Angeles,93250,136.2,3.646,1.913,5.38,City Terrace East/East Los Angeles,17,3.597,2.07,5.946,0.8897,122.7
78.2d,2013-2017,Total,E03,48,2169,29.96,lev2,Los Angeles,93250,465.2,10.3,7.383,13.21,City Terrace East/East Los Angeles,48,9.426,6.919,12.68,1.379,409.6
78.2dd,2013-2017,Total,0,3606,18640,77.44,lev0,Los Angeles,107900,3454,668.4,646.6,690.2,Burbank South/Eagle Rock/Glendale Northwest,3606,514,497.1,531.4,8.683,3076
78.2dd,2013-2017,Total,D01,60,241,78.12,lev2,Los Angeles,107900,44.67,11.12,8.307,13.94,Burbank South/Eagle Rock/Glendale Northwest,60,8.795,6.687,11.52,1.15,38.16
78.2dd,2013-2017,Total,D10,105,343,78.64,lev2,Los Angeles,107900,63.58,19.46,15.74,23.18,Burbank South/Eagle Rock/Glendale Northwest,105,14.68,11.98,17.96,1.447,48.91
78.2dd,2013-2017,Total,E02,40,1059,50.75,lev2,Los Angeles,107900,196.3,7.414,5.116,9.712,Burbank South/Eagle Rock/Glendale Northwest,40,6.731,4.777,9.354,1.084,192.9
78.2dd,2013-2017,Total,E03,15,569,37.67,lev2,Los Angeles,107900,105.5,2.78,1.373,4.187,Burbank South/Eagle Rock/Glendale Northwest,15,2.896,1.613,4.917,0.7535,114.3
78.2ddd,2013-2017,Total,0,1441,17490,67.26,lev0,Los Angeles,82990,4215,347.3,329.4,365.2,Bell Southwest/Cudahy/Vernon,1441,582.7,551.2,615.7,16.29,4376
78.2ddd,2013-2017,Total,D01,71,543,71.41,lev2,Los Angeles,82990,130.9,17.11,13.13,21.09,Bell Southwest/Cudahy/Vernon,71,29.23,22.54,37.51,3.638,155.1
78.2ddd,2013-2017,Total,D10,61,580,68.28,lev2,Los Angeles,82990,139.8,14.7,11.01,18.39,Bell Southwest/Cudahy/Vernon,61,23.83,17.95,31.26,3.211,161.1
78.2ddd,2013-2017,Total,E02,12,287,51.08,lev2,Los Angeles,82990,69.17,2.892,1.256,4.528,Bell Southwest/Cudahy/Vernon,12,3.65,1.83,7.061,1.095,71.63
78.2ddd,2013-2017,Total,E03,23,966,33.26,lev2,Los Angeles,82990,232.8,5.543,3.278,7.808,Bell Southwest/Cudahy/Vernon,23,5.331,3.323,8.764,1.148,206.9
78.2dddd,2013-2017,Total,0,3810,19650,78.06,lev0,Los Angeles,107900,3644,706.5,684.1,728.9,Arcadia Southeast/San Gabriel North,3810,480.9,465.4,497,7.985,3332
78.2dddd,2013-2017,Total,D01,76,446,74.34,lev2,Los Angeles,107900,82.7,14.09,10.92,17.26,Arcadia Southeast/San Gabriel North,76,9.614,7.547,12.25,1.119,61.34
78.2dddd,2013-2017,Total,D10,107,381,78.71,lev2,Los Angeles,107900,70.65,19.84,16.08,23.6,Arcadia Southeast/San Gabriel North,107,13.82,11.28,16.92,1.362,63.19
78.2dddd,2013-2017,Total,E02,26,551,54.08,lev2,Los Angeles,107900,102.2,4.821,2.968,6.675,Arcadia Southeast/San Gabriel North,26,4.258,2.723,6.471,0.8729,107.6
78.2e,2013-2017,Total,0,2816,26220,71.23,lev0,Los Angeles,135100,3882,416.9,401.5,432.2,Country Club Park/Koreatown/Mid-City East,2816,475.6,457.8,494,9.174,3644
78.2e,2013-2017,Total,D01,94,676,73.24,lev2,Los Angeles,135100,100.1,13.91,11.1,16.73,Country Club Park/Koreatown/Mid-City East,94,16.26,13.07,20.04,1.714,91.8
78.2e,2013-2017,Total,D10,83,412,75.49,lev2,Los Angeles,135100,60.99,12.29,9.643,14.93,Country Club Park/Koreatown/Mid-City East,83,14.76,11.69,18.43,1.656,53.96
78.2e,2013-2017,Total,E02,82,2398,46.2,lev2,Los Angeles,135100,355,12.14,9.511,14.77,Country Club Park/Koreatown/Mid-City East,82,11.5,9.091,14.46,1.304,315
78.2e,2013-2017,Total,E03,29,1165,34.83,lev2,Los Angeles,135100,172.5,4.293,2.73,5.855,Country Club Park/Koreatown/Mid-City East,29,4.055,2.692,5.987,0.7683,169.3
78.2ee,2013-2017,Total,0,3670,18650,77.78,lev0,Los Angeles,99480,3749,737.8,714,761.7,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,3670,547,529.2,565.4,9.16,3357
78.2ee,2013-2017,Total,D01,84,226,79.85,lev2,Los Angeles,99480,45.44,16.89,13.28,20.5,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,84,12.39,9.866,15.63,1.363,34.97
78.2ee,2013-2017,Total,D10,106,424,78.83,lev2,Los Angeles,99480,85.24,21.31,17.25,25.37,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,106,15.63,12.77,19.2,1.534,70.12
78.2ee,2013-2017,Total,E02,34,928,48.32,lev2,Los Angeles,99480,186.6,6.835,4.538,9.133,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,34,6.128,4.202,8.864,1.077,176.4
78.2eee,2013-2017,Total,0,2410,17680,74.67,lev0,Los Angeles,83130,4253,579.8,556.7,603,Downey Northeast,2410,629,603.8,655.1,13,4152
78.2eee,2013-2017,Total,D01,65,421,73.23,lev2,Los Angeles,83130,101.3,15.64,11.84,19.44,Downey Northeast,65,16.98,13.04,21.84,2.146,95.62
78.2eee,2013-2017,Total,D10,81,560,73.3,lev2,Los Angeles,83130,134.7,19.49,15.24,23.73,Downey Northeast,81,21.07,16.67,26.38,2.381,128.3
78.2eee,2013-2017,Total,E02,27,865,43.59,lev2,Los Angeles,83130,208.1,6.496,4.046,8.946,Downey Northeast,27,6.583,4.319,9.754,1.28,199.6
