GEOID,COUNTYFP,ALAND,AWATER,GEOID_0,county
6085512604,85,2218639,0,06085512604,Santa Clara
6085513500,85,1529069886,9836798,06085513500,Santa Clara
6085500200,85,1680241,0,06085500200,Santa Clara
6085500902,85,242522,0,06085500902,Santa Clara
6085501402,85,524641,0,06085501402,Santa Clara
6085501700,85,1114858,0,06085501700,Santa Clara
6085502201,85,969620,0,06085502201,Santa Clara
6085502902,85,2628378,0,06085502902,Santa Clara
6085503002,85,1363479,0,06085503002,Santa Clara
6085503117,85,501091,0,06085503117,Santa Clara
6085503123,85,701881,0,06085503123,Santa Clara
6085503218,85,590507,0,06085503218,Santa Clara
6085503315,85,1643933,0,06085503315,Santa Clara
6085503329,85,1173802,0,06085503329,Santa Clara
6085503337,85,767706,0,06085503337,Santa Clara
6085503507,85,388539,0,06085503507,Santa Clara
6085503703,85,655030,0,06085503703,Santa Clara
6085503709,85,884968,0,06085503709,Santa Clara
6085504001,85,1131835,0,06085504001,Santa Clara
6085504307,85,1697241,0,06085504307,Santa Clara
6085504316,85,1128526,0,06085504316,Santa Clara
6085503112,85,1136976,0,06085503112,Santa Clara
6085503713,85,487665,0,06085503713,Santa Clara
6085504422,85,868140,0,06085504422,Santa Clara
6085505302,85,1438915,0,06085505302,Santa Clara
6085508800,85,695178,0,06085508800,Santa Clara
6085511302,85,990610,0,06085511302,Santa Clara
6085512311,85,5557140,0,06085512311,Santa Clara
6085505304,85,999631,0,06085505304,Santa Clara
6085506801,85,2882476,0,06085506801,Santa Clara
6085508508,85,1053374,0,06085508508,Santa Clara
6085509500,85,982161,0,06085509500,Santa Clara
6085510801,85,2195031,0,06085510801,Santa Clara
6085512020,85,1039466,0,06085512020,Santa Clara
6085512053,85,1092624,0,06085512053,Santa Clara
6085500300,85,2922372,0,06085500300,Santa Clara
6085509106,85,984846,0,06085509106,Santa Clara
6085503325,85,1121419,0,06085503325,Santa Clara
6085509404,85,1049279,0,06085509404,Santa Clara
6085502901,85,1882495,0,06085502901,Santa Clara
6085503113,85,728343,0,06085503113,Santa Clara
6085503324,85,828278,0,06085503324,Santa Clara
6085503903,85,927239,0,06085503903,Santa Clara
6085504413,85,643741,0,06085504413,Santa Clara
6085512005,85,2420997,0,06085512005,Santa Clara
6085512038,85,1379834,0,06085512038,Santa Clara
6085502500,85,2496645,0,06085502500,Santa Clara
6085503214,85,1804423,0,06085503214,Santa Clara
6085503601,85,1372315,0,06085503601,Santa Clara
6085504320,85,923882,0,06085504320,Santa Clara
6085506501,85,882137,0,06085506501,Santa Clara
6085507807,85,997040,0,06085507807,Santa Clara
6085509700,85,1047255,0,06085509700,Santa Clara
6085504421,85,1595679,0,06085504421,Santa Clara
6085500901,85,720813,0,06085500901,Santa Clara
6085501000,85,802660,0,06085501000,Santa Clara
6085501800,85,1548082,0,06085501800,Santa Clara
6085502001,85,1329447,0,06085502001,Santa Clara
6085502202,85,1126326,0,06085502202,Santa Clara
6085502400,85,2679680,0,06085502400,Santa Clara
6085502903,85,1882833,0,06085502903,Santa Clara
6085502907,85,1251551,0,06085502907,Santa Clara
6085502910,85,1187674,0,06085502910,Santa Clara
6085503108,85,2325847,0,06085503108,Santa Clara
6085503115,85,4461203,0,06085503115,Santa Clara
6085511916,85,1834523,0,06085511916,Santa Clara
6085512017,85,2300596,0,06085512017,Santa Clara
6085512029,85,1903945,0,06085512029,Santa Clara
6085512036,85,830158,0,06085512036,Santa Clara
6085512039,85,1391987,0,06085512039,Santa Clara
6085512042,85,663330,0,06085512042,Santa Clara
6085512045,85,2048543,0,06085512045,Santa Clara
6085512052,85,1528195,7627,06085512052,Santa Clara
6085512305,85,16760560,40931,06085512305,Santa Clara
6085512307,85,5470625,0,06085512307,Santa Clara
6085512309,85,9032013,0,06085512309,Santa Clara
6085512313,85,2627976,0,06085512313,Santa Clara
6085503207,85,1301629,0,06085503207,Santa Clara
6085503210,85,1584281,0,06085503210,Santa Clara
6085503313,85,1617070,0,06085503313,Santa Clara
6085503321,85,1753663,246839,06085503321,Santa Clara
6085503326,85,4247753,0,06085503326,Santa Clara
6085503330,85,17768600,0,06085503330,Santa Clara
6085503506,85,999855,0,06085503506,Santa Clara
6085503708,85,1218675,0,06085503708,Santa Clara
6085510900,85,1652410,0,06085510900,Santa Clara
6085511100,85,2194210,0,06085511100,Santa Clara
6085511701,85,9209822,0,06085511701,Santa Clara
6085503711,85,965822,0,06085503711,Santa Clara
6085503804,85,1511859,0,06085503804,Santa Clara
6085504101,85,992972,0,06085504101,Santa Clara
6085504201,85,2991757,0,06085504201,Santa Clara
6085511704,85,15385058,0,06085511704,Santa Clara
6085511800,85,138686579,2135640,06085511800,Santa Clara
6085504308,85,18611990,1413,06085504308,Santa Clara
6085504322,85,3199368,0,06085504322,Santa Clara
6085504416,85,1122523,0,06085504416,Santa Clara
6085504507,85,1788733,0,06085504507,Santa Clara
6085504700,85,6406665,0,06085504700,Santa Clara
6085504802,85,1830204,0,06085504802,Santa Clara
6085504806,85,819496,0,06085504806,Santa Clara
6085504901,85,1424209,0,06085504901,Santa Clara
6085505006,85,13982529,0,06085505006,Santa Clara
6085505008,85,1671576,0,06085505008,Santa Clara
6085505100,85,6950920,0,06085505100,Santa Clara
6085510600,85,2077579,0,06085510600,Santa Clara
6085512314,85,3721195,0,06085512314,Santa Clara
6085512401,85,41346175,9155,06085512401,Santa Clara
6085512402,85,49405067,550050,06085512402,Santa Clara
6085512603,85,2088703,0,06085512603,Santa Clara
6085505301,85,916340,0,06085505301,Santa Clara
6085505303,85,1084777,0,06085505303,Santa Clara
6085505600,85,956554,0,06085505600,Santa Clara
6085505800,85,1690311,0,06085505800,Santa Clara
6085506204,85,1807635,0,06085506204,Santa Clara
6085506401,85,1343313,0,06085506401,Santa Clara
6085506601,85,1573271,0,06085506601,Santa Clara
6085506803,85,2290468,0,06085506803,Santa Clara
6085507001,85,11957548,0,06085507001,Santa Clara
6085507203,85,1800906,0,06085507203,Santa Clara
6085507206,85,3191521,0,06085507206,Santa Clara
6085507702,85,7751438,177023,06085507702,Santa Clara
6085507805,85,2118216,0,06085507805,Santa Clara
6085508004,85,1430346,0,06085508004,Santa Clara
6085508304,85,1295658,0,06085508304,Santa Clara
6085508404,85,1864476,0,06085508404,Santa Clara
6085508602,85,1340639,0,06085508602,Santa Clara
6085509000,85,1536609,0,06085509000,Santa Clara
6085509202,85,1564101,0,06085509202,Santa Clara
6085509304,85,1559582,0,06085509304,Santa Clara
6085509600,85,1048688,0,06085509600,Santa Clara
6085510002,85,1873679,0,06085510002,Santa Clara
6085503509,85,1078698,0,06085503509,Santa Clara
6085512508,85,2364391,0,06085512508,Santa Clara
6085512510,85,23158841,0,06085512510,Santa Clara
6085512602,85,97144786,26244,06085512602,Santa Clara
6085512035,85,2308188,0,06085512035,Santa Clara
6085503111,85,905167,0,06085503111,Santa Clara
6085503121,85,2133194,0,06085503121,Santa Clara
6085504414,85,1770797,0,06085504414,Santa Clara
6085504417,85,8591786,8982,06085504417,Santa Clara
6085504420,85,16847396,110368,06085504420,Santa Clara
6085504506,85,1806256,0,06085504506,Santa Clara
6085505305,85,1557901,0,06085505305,Santa Clara
6085505403,85,1384579,0,06085505403,Santa Clara
6085505900,85,2151587,0,06085505900,Santa Clara
6085506000,85,1326908,0,06085506000,Santa Clara
6085506202,85,2514792,0,06085506202,Santa Clara
6085506301,85,1498548,0,06085506301,Santa Clara
6085500100,85,1922127,0,06085500100,Santa Clara
6085500400,85,1005368,0,06085500400,Santa Clara
6085500600,85,1345945,0,06085500600,Santa Clara
6085500800,85,1678457,0,06085500800,Santa Clara
6085501102,85,1225148,0,06085501102,Santa Clara
6085501501,85,619824,0,06085501501,Santa Clara
6085501600,85,1218086,0,06085501600,Santa Clara
6085502002,85,900021,0,06085502002,Santa Clara
6085502101,85,1923537,0,06085502101,Santa Clara
6085502301,85,1227225,0,06085502301,Santa Clara
6085502302,85,671871,0,06085502302,Santa Clara
6085502603,85,1214894,0,06085502603,Santa Clara
6085502604,85,1281448,0,06085502604,Santa Clara
6085502702,85,3039714,0,06085502702,Santa Clara
6085502906,85,1544297,0,06085502906,Santa Clara
6085502909,85,1289914,0,06085502909,Santa Clara
6085503105,85,1759365,0,06085503105,Santa Clara
6085503110,85,769477,0,06085503110,Santa Clara
6085511705,85,12368189,0,06085511705,Santa Clara
6085511910,85,2273767,0,06085511910,Santa Clara
6085511912,85,2448211,0,06085511912,Santa Clara
6085511915,85,1126107,0,06085511915,Santa Clara
6085512001,85,19874505,0,06085512001,Santa Clara
6085512019,85,1078547,0,06085512019,Santa Clara
6085512022,85,1027094,0,06085512022,Santa Clara
6085512024,85,1594039,0,06085512024,Santa Clara
6085512030,85,1191726,0,06085512030,Santa Clara
6085512032,85,2916441,0,06085512032,Santa Clara
6085512033,85,3946021,0,06085512033,Santa Clara
6085503510,85,1032932,0,06085503510,Santa Clara
6085503707,85,755094,0,06085503707,Santa Clara
6085503710,85,601269,0,06085503710,Santa Clara
6085503712,85,664171,0,06085503712,Santa Clara
6085503803,85,1044489,0,06085503803,Santa Clara
6085503902,85,1025948,0,06085503902,Santa Clara
6085504002,85,1030195,0,06085504002,Santa Clara
6085504102,85,1344235,0,06085504102,Santa Clara
6085504311,85,2176511,0,06085504311,Santa Clara
6085504315,85,1586748,0,06085504315,Santa Clara
6085504318,85,4365570,0,06085504318,Santa Clara
6085504321,85,1449466,0,06085504321,Santa Clara
6085504323,85,1285155,0,06085504323,Santa Clara
6085508507,85,387122,0,06085508507,Santa Clara
6085508703,85,1449880,0,06085508703,Santa Clara
6085509102,85,3114195,0,06085509102,Santa Clara
6085509108,85,2307685,0,06085509108,Santa Clara
6085509302,85,1054062,0,06085509302,Santa Clara
6085509401,85,664754,0,06085509401,Santa Clara
6085509802,85,928669,0,06085509802,Santa Clara
6085509901,85,1366369,0,06085509901,Santa Clara
6085510001,85,3551120,0,06085510001,Santa Clara
6085510200,85,2653352,0,06085510200,Santa Clara
6085510700,85,1442677,0,06085510700,Santa Clara
6085511000,85,1986967,0,06085511000,Santa Clara
6085511200,85,2057294,0,06085511200,Santa Clara
6085506302,85,2014344,0,06085506302,Santa Clara
6085506305,85,1093083,0,06085506305,Santa Clara
6085506402,85,1458899,0,06085506402,Santa Clara
6085506603,85,1296322,0,06085506603,Santa Clara
6085506604,85,2454216,0,06085506604,Santa Clara
6085506606,85,1187738,0,06085506606,Santa Clara
6085506802,85,2043849,0,06085506802,Santa Clara
6085506804,85,1542195,0,06085506804,Santa Clara
6085506900,85,9395765,0,06085506900,Santa Clara
6085507100,85,1592151,206446,06085507100,Santa Clara
6085507205,85,3404806,0,06085507205,Santa Clara
6085503208,85,1122295,18008,06085503208,Santa Clara
6085503211,85,1058981,0,06085503211,Santa Clara
6085503212,85,1671364,0,06085503212,Santa Clara
6085503304,85,1487575,0,06085503304,Santa Clara
6085503306,85,1667715,0,06085503306,Santa Clara
6085503312,85,15058594,0,06085503312,Santa Clara
6085503323,85,1131863,0,06085503323,Santa Clara
6085503327,85,1454552,0,06085503327,Santa Clara
6085503331,85,1365620,0,06085503331,Santa Clara
6085503333,85,2062470,0,06085503333,Santa Clara
6085503402,85,881071,0,06085503402,Santa Clara
6085503504,85,1121554,0,06085503504,Santa Clara
6085507402,85,2341428,0,06085507402,Santa Clara
6085507600,85,13873389,0,06085507600,Santa Clara
6085507701,85,2638561,2520,06085507701,Santa Clara
6085507703,85,6516948,82312,06085507703,Santa Clara
6085507905,85,1460207,0,06085507905,Santa Clara
6085507906,85,1425847,0,06085507906,Santa Clara
6085508003,85,798210,0,06085508003,Santa Clara
6085508203,85,1563571,0,06085508203,Santa Clara
6085508204,85,1019067,0,06085508204,Santa Clara
6085508401,85,2506479,0,06085508401,Santa Clara
6085508403,85,1272923,0,06085508403,Santa Clara
6085511608,85,2454549,117653,06085511608,Santa Clara
6085511609,85,1537202,0,06085511609,Santa Clara
6085511702,85,2616273,0,06085511702,Santa Clara
6085501502,85,888545,0,06085501502,Santa Clara
6085502601,85,1410423,0,06085502601,Santa Clara
6085512100,85,57250272,26337,06085512100,Santa Clara
6085512509,85,4887308,0,06085512509,Santa Clara
6085503213,85,1099444,0,06085503213,Santa Clara
6085503332,85,7883266,0,06085503332,Santa Clara
6085504317,85,1191011,0,06085504317,Santa Clara
6085504601,85,19234588,8860136,06085504601,Santa Clara
6085505001,85,8934559,0,06085505001,Santa Clara
6085506101,85,1509967,0,06085506101,Santa Clara
6085506701,85,1596111,0,06085506701,Santa Clara
6085507500,85,3707868,0,06085507500,Santa Clara
6085508202,85,2608106,0,06085508202,Santa Clara
6085509902,85,2229194,0,06085509902,Santa Clara
6085511913,85,1927988,0,06085511913,Santa Clara
6085512031,85,1424934,0,06085512031,Santa Clara
6085501300,85,747097,0,06085501300,Santa Clara
6085504415,85,1206869,0,06085504415,Santa Clara
6085507002,85,13647788,0,06085507002,Santa Clara
6085503508,85,1008146,0,06085503508,Santa Clara
6085505203,85,1493748,0,06085505203,Santa Clara
6085512047,85,1653626,0,06085512047,Santa Clara
6085504412,85,991741,0,06085504412,Santa Clara
6085504504,85,6029783,0,06085504504,Santa Clara
6085504602,85,58282936,5655718,06085504602,Santa Clara
6085504805,85,1451019,0,06085504805,Santa Clara
6085505007,85,3054768,0,06085505007,Santa Clara
6085505202,85,9201412,0,06085505202,Santa Clara
6085505401,85,1175694,0,06085505401,Santa Clara
6085506102,85,1136638,0,06085506102,Santa Clara
6085503003,85,1938817,0,06085503003,Santa Clara
6085503401,85,749901,0,06085503401,Santa Clara
6085501200,85,831245,0,06085501200,Santa Clara
6085502102,85,1800322,0,06085502102,Santa Clara
6085502701,85,1726518,18131,06085502701,Santa Clara
6085503001,85,1718308,0,06085503001,Santa Clara
6085503118,85,565899,0,06085503118,Santa Clara
6085503204,85,1434115,0,06085503204,Santa Clara
6085503217,85,601904,0,06085503217,Santa Clara
6085503602,85,1220960,0,06085503602,Santa Clara
6085504314,85,1475199,0,06085504314,Santa Clara
6085506103,85,1535955,0,06085506103,Santa Clara
6085506502,85,2995381,57451,06085506502,Santa Clara
6085507401,85,3226552,0,06085507401,Santa Clara
6085507904,85,1278354,0,06085507904,Santa Clara
6085508301,85,1983556,0,06085508301,Santa Clara
6085508704,85,5999099,0,06085508704,Santa Clara
6085509109,85,2096589,0,06085509109,Santa Clara
6085509201,85,1578925,0,06085509201,Santa Clara
6085509801,85,1727247,0,06085509801,Santa Clara
6085512034,85,1043171,0,06085512034,Santa Clara
6085512043,85,891038,0,06085512043,Santa Clara
6085512308,85,13885175,919520,06085512308,Santa Clara
6085512312,85,1433031,0,06085512312,Santa Clara
6085512503,85,13614932,3754,06085512503,Santa Clara
6085510100,85,2037300,0,06085510100,Santa Clara
6085510803,85,1012754,0,06085510803,Santa Clara
6085511500,85,3636870,0,06085511500,Santa Clara
6085506703,85,1354460,0,06085506703,Santa Clara
6085507302,85,11870390,0,06085507302,Santa Clara
6085508102,85,2720163,0,06085508102,Santa Clara
6085508503,85,1468407,0,06085508503,Santa Clara
6085509105,85,1590948,0,06085509105,Santa Clara
6085510500,85,2600867,0,06085510500,Santa Clara
6085503322,85,1443947,0,06085503322,Santa Clara
6085503334,85,13197376,0,06085503334,Santa Clara
6085503802,85,1674999,0,06085503802,Santa Clara
6085504202,85,15528983,0,06085504202,Santa Clara
6085504423,85,556895,0,06085504423,Santa Clara
6085505700,85,1612246,0,06085505700,Santa Clara
6085501101,85,656885,0,06085501101,Santa Clara
6085501900,85,1546139,0,06085501900,Santa Clara
6085502908,85,2079764,0,06085502908,Santa Clara
6085503116,85,1141518,0,06085503116,Santa Clara
6085511400,85,1536655,0,06085511400,Santa Clara
6085511909,85,23730447,130817,06085511909,Santa Clara
6085512027,85,1740560,2157,06085512027,Santa Clara
6085511911,85,36550467,1619451,06085511911,Santa Clara
6087121300,87,3916485,0,06087121300,Santa Cruz
6087100600,87,1049882,0,06087100600,Santa Cruz
6087101100,87,1915936,1155268,06087101100,Santa Cruz
6087121500,87,1788076,792147,06087121500,Santa Cruz
6087121700,87,2640921,0,06087121700,Santa Cruz
6087122202,87,2628216,0,06087122202,Santa Cruz
6087110300,87,1186153,0,06087110300,Santa Cruz
6087120500,87,146170224,28806,06087120500,Santa Cruz
6087122003,87,5546406,0,06087122003,Santa Cruz
6087110501,87,1841007,0,06087110501,Santa Cruz
6087110700,87,4403333,0,06087110700,Santa Cruz
6087120301,87,49747762,330392,06087120301,Santa Cruz
6087120800,87,7920227,0,06087120800,Santa Cruz
6087121402,87,1339458,0,06087121402,Santa Cruz
6087121800,87,1860811,521221,06087121800,Santa Cruz
6087101200,87,4309482,1775966,06087101200,Santa Cruz
6087100500,87,5426895,0,06087100500,Santa Cruz
6087100700,87,936221,0,06087100700,Santa Cruz
6087100400,87,4857964,0,06087100400,Santa Cruz
6087100800,87,1887464,0,06087100800,Santa Cruz
6087110200,87,2961315,0,06087110200,Santa Cruz
6087110400,87,5984095,0,06087110400,Santa Cruz
6087122002,87,51734365,0,06087122002,Santa Cruz
6087122400,87,106082625,174881,06087122400,Santa Cruz
6087122500,87,12156088,909650,06087122500,Santa Cruz
6087110502,87,1471427,0,06087110502,Santa Cruz
6087110600,87,2441435,0,06087110600,Santa Cruz
6087120200,87,291773605,12787897,06087120200,Santa Cruz
6087123300,87,73180021,329731,06087123300,Santa Cruz
6087100900,87,1886030,718758,06087100900,Santa Cruz
6087120900,87,24775701,0,06087120900,Santa Cruz
6087121100,87,19147688,0,06087121100,Santa Cruz
6087121200,87,32579753,0,06087121200,Santa Cruz
6087122001,87,31384843,0,06087122001,Santa Cruz
6087120400,87,26826648,0,06087120400,Santa Cruz
6087120700,87,21793133,32681,06087120700,Santa Cruz
6087101000,87,2130487,858446,06087101000,Santa Cruz
6087121000,87,74299799,0,06087121000,Santa Cruz
6087122300,87,41846250,4325195,06087122300,Santa Cruz
6087100100,87,3296656,0,06087100100,Santa Cruz
6087122201,87,8631592,2066146,06087122201,Santa Cruz
6087100200,87,2439265,0,06087100200,Santa Cruz
6087121403,87,1261002,17318,06087121403,Santa Cruz
6087121600,87,2059316,1941860,06087121600,Santa Cruz
6087122100,87,2271641,1471426,06087122100,Santa Cruz
6087123100,87,7696987,415939,06087123100,Santa Cruz
6087120600,87,34484117,336609,06087120600,Santa Cruz
6087100300,87,5437465,45778,06087100300,Santa Cruz
6087110100,87,2453895,0,06087110100,Santa Cruz
6087120302,87,3442244,0,06087120302,Santa Cruz
6087121401,87,1184747,0,06087121401,Santa Cruz
6087122203,87,2480172,0,06087122203,Santa Cruz
6089010100,89,1346836,27690,06089010100,Shasta
6089011402,89,2441058,0,06089011402,Shasta
6089011702,89,4931674,14724,06089011702,Shasta
6089012601,89,2340462178,49792182,06089012601,Shasta
6089010703,89,3412378,150797,06089010703,Shasta
6089010900,89,4671740,410778,06089010900,Shasta
6089012000,89,10832948,68915,06089012000,Shasta
6089012400,89,1581283380,23824052,06089012400,Shasta
6089012500,89,1216821211,52581840,06089012500,Shasta
6089012603,89,801273800,4624010,06089012603,Shasta
6089012604,89,720413526,1671728,06089012604,Shasta
6089010200,89,2570712,805375,06089010200,Shasta
6089012701,89,1004478196,7394359,06089012701,Shasta
6089011300,89,3372679,1703,06089011300,Shasta
6089010602,89,6938604,304849,06089010602,Shasta
6089010704,89,4620134,4446,06089010704,Shasta
6089010400,89,6011774,340102,06089010400,Shasta
6089010601,89,5268597,2597,06089010601,Shasta
6089010702,89,12171523,296126,06089010702,Shasta
6089010805,89,9170722,45744,06089010805,Shasta
6089011002,89,10607304,47007,06089011002,Shasta
6089011500,89,41782461,1664628,06089011500,Shasta
6089012101,89,5631994,229414,06089012101,Shasta
6089012301,89,16997230,754592,06089012301,Shasta
6089012303,89,73926815,76071,06089012303,Shasta
6089011803,89,89612880,15005556,06089011803,Shasta
6089012102,89,10275124,756503,06089012102,Shasta
6089012200,89,51612687,1068915,06089012200,Shasta
6089010803,89,5043244,37443,06089010803,Shasta
6089010804,89,8173011,84028,06089010804,Shasta
6089010806,89,12092757,858,06089010806,Shasta
6089011100,89,4900246,594244,06089011100,Shasta
6089012702,89,1291807401,16993670,06089012702,Shasta
6089011401,89,2881282,22390,06089011401,Shasta
6089011403,89,8068816,11405,06089011403,Shasta
6089011600,89,50410415,3792530,06089011600,Shasta
6089011701,89,4464537,0,06089011701,Shasta
6089011802,89,44801155,462048,06089011802,Shasta
6089010300,89,4891702,100822,06089010300,Shasta
6089010500,89,4244527,2108,06089010500,Shasta
6089010603,89,21565897,310258,06089010603,Shasta
6089010807,89,17573861,16296,06089010807,Shasta
6089011001,89,45415117,481891,06089011001,Shasta
6089011703,89,9638844,2116,06089011703,Shasta
6089011801,89,34929482,388135,06089011801,Shasta
6089011209,89,3649167,0,06089011209,Shasta
6089012302,89,94630244,583031,06089012302,Shasta
6089011900,89,66057584,682192,06089011900,Shasta
6091010000,91,2468694587,23299110,06091010000,Sierra
6093000500,93,3191339969,9853898,06093000500,Siskiyou
6093000800,93,3204021196,11039895,06093000800,Siskiyou
6093000200,93,1300079062,72751425,06093000200,Siskiyou
6093000400,93,533341383,3118249,06093000400,Siskiyou
6093000600,93,549007008,1679498,06093000600,Siskiyou
6093000701,93,715117227,1172765,06093000701,Siskiyou
6093001000,93,406545991,2081868,06093001000,Siskiyou
6093001200,93,3191140319,7990909,06093001200,Siskiyou
6093000300,93,1422920817,14083546,06093000300,Siskiyou
6093000100,93,860379017,44664520,06093000100,Siskiyou
6093000900,93,613498711,9799862,06093000900,Siskiyou
6093000702,93,35799408,119540,06093000702,Siskiyou
6093000703,93,5033756,14100,06093000703,Siskiyou
6093001100,93,233750983,738203,06093001100,Siskiyou
6095250300,95,1099413,0,06095250300,Solano
6095251300,95,1254981,0,06095251300,Solano
6095252314,95,1790269,0,06095252314,Solano
6095252501,95,1126767,9143,06095252501,Solano
6095252607,95,792525,0,06095252607,Solano
6095252703,95,1320438,0,06095252703,Solano
6095252911,95,4216525,18288,06095252911,Solano
6095252912,95,2525063,0,06095252912,Solano
6095253106,95,1093426,0,06095253106,Solano
6095253203,95,1839317,0,06095253203,Solano
6095250200,95,1343110,0,06095250200,Solano
6095250701,95,2176467,604746,06095250701,Solano
6095251802,95,2312579,149921,06095251802,Solano
6095252106,95,2888876,0,06095252106,Solano
6095252706,95,4307727,4279,06095252706,Solano
6095251702,95,576319,0,06095251702,Solano
6095252306,95,1865857,0,06095252306,Solano
6095252312,95,1619619,0,06095252312,Solano
6095253403,95,7408884,6653,06095253403,Solano
6095251701,95,1582728,362074,06095251701,Solano
6095252402,95,15078932,252153,06095252402,Solano
6095252908,95,1094090,0,06095252908,Solano
6095251902,95,2010649,0,06095251902,Solano
6095250900,95,812851,158294,06095250900,Solano
6095251200,95,1198604,0,06095251200,Solano
6095253404,95,2738070,0,06095253404,Solano
6095250604,95,2101542,632042,06095250604,Solano
6095250801,95,38613463,58633929,06095250801,Solano
6095251000,95,727397,0,06095251000,Solano
6095251804,95,1654801,1026932,06095251804,Solano
6095252104,95,9827606,434252,06095252104,Solano
6095252107,95,2713425,0,06095252107,Solano
6095252201,95,92642980,931447,06095252201,Solano
6095252311,95,8507667,22168,06095252311,Solano
6095250103,95,2017323,1216,06095250103,Solano
6095252313,95,7145625,11967,06095252313,Solano
6095252316,95,1288711,0,06095252316,Solano
6095252317,95,31222733,313662,06095252317,Solano
6095252502,95,899544,0,06095252502,Solano
6095252604,95,1575532,0,06095252604,Solano
6095252605,95,1567243,0,06095252605,Solano
6095252610,95,982940,0,06095252610,Solano
6095252705,95,1726041,589,06095252705,Solano
6095252707,95,3779726,1666,06095252707,Solano
6095252903,95,227213557,827251,06095252903,Solano
6095253000,95,3552390,7670,06095253000,Solano
6095253108,95,8160766,338512,06095253108,Solano
6095253204,95,5593824,12214,06095253204,Solano
6095253206,95,3564425,19241,06095253206,Solano
6095250104,95,1317899,0,06095250104,Solano
6095250105,95,3447803,0,06095250105,Solano
6095250501,95,1321432,0,06095250501,Solano
6095250601,95,2382355,28927,06095250601,Solano
6095250605,95,3023607,1155424,06095250605,Solano
6095251100,95,1075019,0,06095251100,Solano
6095251400,95,2256224,0,06095251400,Solano
6095251600,95,861183,212332,06095251600,Solano
6095251803,95,3247338,1766676,06095251803,Solano
6095251901,95,3182282,239322,06095251901,Solano
6095252000,95,3086255,5097387,06095252000,Solano
6095252105,95,2657578,10968,06095252105,Solano
6095252108,95,1620734,0,06095252108,Solano
6095252202,95,53720407,523955,06095252202,Solano
6095252801,95,2411374,13175,06095252801,Solano
6095252802,95,3748798,0,06095252802,Solano
6095252904,95,55658966,392119,06095252904,Solano
6095252909,95,5654628,1700,06095252909,Solano
6095252914,95,2673211,1432,06095252914,Solano
6095252915,95,14363982,25247,06095252915,Solano
6095253101,95,6253671,0,06095253101,Solano
6095253201,95,5025049,0,06095253201,Solano
6095253205,95,2603800,3408,06095253205,Solano
6095253300,95,442716038,2198911,06095253300,Solano
6095253402,95,16744418,22211,06095253402,Solano
6095980000,95,14055100,168157,06095980000,Solano
6095253105,95,2481343,0,06095253105,Solano
6095253500,95,577017727,28766458,06095253500,Solano
6095252702,95,212095502,79025991,06095252702,Solano
6095252401,95,1400875,0,06095252401,Solano
6095252608,95,894669,7915,06095252608,Solano
6095252913,95,1730448,0,06095252913,Solano
6095250106,95,18893137,31375,06095250106,Solano
6095251500,95,1376731,0,06095251500,Solano
6095252315,95,1703705,21531,06095252315,Solano
6095250502,95,1904899,7011,06095250502,Solano
6095252102,95,46278915,32092383,06095252102,Solano
6095252103,95,2244743,281,06095252103,Solano
6095252305,95,45841074,2014198,06095252305,Solano
6095252310,95,24790816,22952,06095252310,Solano
6095252606,95,1309484,0,06095252606,Solano
6095252611,95,947287,0,06095252611,Solano
6095250400,95,1115919,0,06095250400,Solano
6095251903,95,2569625,14062,06095251903,Solano
6095252704,95,1320119,1210,06095252704,Solano
6095252910,95,1657085,0,06095252910,Solano
6095253107,95,2543547,0,06095253107,Solano
6097150204,97,2695922,0,06097150204,Sonoma
6097150603,97,3464701,0,06097150603,Sonoma
6097151306,97,1115202,0,06097151306,Sonoma
6097152100,97,2173155,0,06097152100,Sonoma
6097153002,97,2244331,0,06097153002,Sonoma
6097153806,97,1698065,0,06097153806,Sonoma
6097154303,97,133830030,25643431,06097154303,Sonoma
6097150203,97,4511497,0,06097150203,Sonoma
6097150602,97,1670111,0,06097150602,Sonoma
6097150611,97,2955013,0,06097150611,Sonoma
6097151203,97,2437096,0,06097151203,Sonoma
6097151305,97,1763148,0,06097151305,Sonoma
6097151800,97,2522620,0,06097151800,Sonoma
6097152502,97,1835980,0,06097152502,Sonoma
6097153104,97,1711348,0,06097153104,Sonoma
6097153804,97,1244829,0,06097153804,Sonoma
6097153903,97,3228205,0,06097153903,Sonoma
6097154304,97,888646098,16874323,06097154304,Sonoma
6097154000,97,224174590,671206,06097154000,Sonoma
6097151308,97,2976465,0,06097151308,Sonoma
6097152801,97,5202711,0,06097152801,Sonoma
6097153902,97,3501239,0,06097153902,Sonoma
6097152904,97,2304073,0,06097152904,Sonoma
6097151307,97,4488749,0,06097151307,Sonoma
6097151504,97,1556518,0,06097151504,Sonoma
6097151602,97,33111462,228016,06097151602,Sonoma
6097152203,97,1320236,0,06097152203,Sonoma
6097152600,97,123021711,26525,06097152600,Sonoma
6097152903,97,1669655,0,06097152903,Sonoma
6097153103,97,1586975,0,06097153103,Sonoma
6097153300,97,32708098,0,06097153300,Sonoma
6097153502,97,69502901,48862,06097153502,Sonoma
6097153706,97,41324856,340744,06097153706,Sonoma
6097153808,97,3016078,0,06097153808,Sonoma
6097154202,97,174670482,15072648,06097154202,Sonoma
6097150202,97,32187376,0,06097150202,Sonoma
6097150305,97,3252377,0,06097150305,Sonoma
