TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,pop2013,pop2013civ,POP100POV,PCT100POV,POP200POV,PCT200POV,POVERTY_POPULATION_UNIVERSE,WHITE,PCT_WHITE,NHS_WHITE,PCT_NHS_WHITE,BLACK,PCT_BLACK,NHS_BLACK,PCT_NHS_BLACK,ASIAN,PCT_ASIAN,NHS_ASIAN,PCT_NHS_ASIAN,AMIND_ESK,PCT_AMIND_ESK,NHS_AMIND_ESK,PCT_NHS_AMIND_ESK,ISLANDER,PCT_ISLAND,NHS_ISLANDER,PCT_NHS_ISLANDER,OTHER_RACE,PCT_OTHER,NHS_OTHER_RACE,PCT_NHS_OTHER_RACE,MULTI_RACE,PCT_MULTI,NHS_MULTI_RACE,PCT_NHS_MULTI_RACE,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
2121.02,6,37,212102,6037212102,Los Angeles,2121.02,78.2e,Country Club Park/Koreatown/Mid-City East,0.053535025,2192,2192,684,31.2,1572,71.72,2192,567,25.9,287,13.1,86,3.9,66,3,814,37.1,814,37.1,0,0,0,0,0,0,0,0,695,31.71,0,0,30,1.4,21,1,1004,45.8,43,1.96,234,10.68,1341,61.18,617,28.15,0.46,0.174
2125.01,6,37,212501,6037212501,Los Angeles,2125.01,78.2e,Country Club Park/Koreatown/Mid-City East,0.030732339,2154,2154,330,15.32,1422,66.02,2154,968,44.9,381,17.7,73,3.4,73,3.4,486,22.6,486,22.6,23,1.1,23,1.1,0,0,0,0,581,26.97,0,0,23,1.1,7,0.3,1184,55,167,7.75,412,19.13,1630,75.67,112,5.2,0.069,0.253
2125.02,6,37,212502,6037212502,Los Angeles,2125.02,78.2e,Country Club Park/Koreatown/Mid-City East,0.110071419,2963,2962,500,16.88,1380,46.59,2962,785,26.5,297,10,132,4.5,116,3.9,1319,44.5,1319,44.5,0,0,0,0,0,0,0,0,711,24,52,1.75,16,0.5,16,0.5,1163,39.3,165,5.57,513,17.31,2137,72.12,313,10.56,0.146,0.24
2126.1,6,37,212610,6037212610,Los Angeles,2126.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.137898768,4156,4156,965,23.22,2159,51.95,4156,669,16.1,330,7.9,162,3.9,162,3.9,2417,58.2,2406,57.9,10,0.2,0,0,0,0,0,0,834,20.07,0,0,64,1.5,0,0,1258,30.3,220,5.29,764,18.38,3027,72.83,365,8.78,0.121,0.252
2126.2,6,37,212620,6037212620,Los Angeles,2126.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.111436489,4576,4576,1183,25.85,2515,54.96,4576,768,16.8,156,3.4,292,6.4,210,4.6,2010,43.9,2010,43.9,14,0.3,0,0,7,0.2,7,0.2,1388,30.33,11,0.24,97,2.1,52,1.1,2130,46.5,354,7.74,1039,22.71,3012,65.82,525,11.47,0.174,0.345
2127.01,6,37,212701,6037212701,Los Angeles,2127.01,78.2e,Country Club Park/Koreatown/Mid-City East,0.18132099,2390,2280,281,12.32,868,38.07,2280,604,25.3,335,14,151,6.3,151,6.3,1292,54.1,1233,51.6,16,0.7,0,0,0,0,0,0,287,12.01,0,0,40,1.7,40,1.7,631,26.4,101,4.23,382,15.98,1440,60.25,568,23.77,0.394,0.265
2127.02,6,37,212702,6037212702,Los Angeles,2127.02,78.2e,Country Club Park/Koreatown/Mid-City East,0.340008991,3733,3642,311,8.54,710,19.49,3642,1057,28.3,942,25.2,368,9.9,355,9.5,1844,49.4,1844,49.4,83,2.2,68,1.8,0,0,0,0,339,9.08,61,1.63,42,1.1,32,0.9,431,11.5,284,7.61,677,18.14,2446,65.52,610,16.34,0.249,0.277
2128,6,37,212800,6037212800,Los Angeles,2128,78.2e,Country Club Park/Koreatown/Mid-City East,0.301650976,3715,3715,1056,28.43,1844,49.64,3715,1631,43.9,448,12.1,307,8.3,307,8.3,1104,29.7,1104,29.7,32,0.9,0,0,0,0,0,0,305,8.21,0,0,336,9,152,4.1,1704,45.9,113,3.04,671,18.06,2552,68.69,492,13.24,0.193,0.263
2129,6,37,212900,6037212900,Los Angeles,2129,78.2e,Country Club Park/Koreatown/Mid-City East,0.144255753,4312,4312,1327,30.77,2831,65.65,4312,1465,34,245,5.7,386,9,386,9,1024,23.7,999,23.2,32,0.7,23,0.5,0,0,0,0,1337,31.01,0,0,68,1.6,38,0.9,2621,60.8,176,4.08,900,20.87,2923,67.79,489,11.34,0.167,0.308
2131,6,37,213100,6037213100,Los Angeles,2131,78.2e,Country Club Park/Koreatown/Mid-City East,0.207353518,3073,2977,731,24.55,1711,57.47,2977,855,27.8,295,9.6,256,8.3,237,7.7,1498,48.7,1480,48.2,7,0.2,7,0.2,0,0,0,0,437,14.22,0,0,20,0.7,3,0.1,1051,34.2,156,5.08,612,19.92,2122,69.05,339,11.03,0.16,0.288
2181.1,6,37,218110,6037218110,Los Angeles,2181.1,78.2e,Country Club Park/Koreatown/Mid-City East,0.231121523,3584,3502,642,18.33,1708,48.77,3502,1054,29.4,156,4.4,859,24,841,23.5,348,9.7,348,9.7,0,0,0,0,0,0,0,0,1227,34.24,14,0.39,96,2.7,71,2,2154,60.1,206,5.75,844,23.55,2309,64.43,431,12.03,0.187,0.366
2181.2,6,37,218120,6037218120,Los Angeles,2181.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.171896635,4842,4821,1803,37.4,3453,71.62,4821,2015,41.6,357,7.4,601,12.4,592,12.2,659,13.6,659,13.6,28,0.6,0,0,0,0,0,0,1457,30.09,0,0,82,1.7,29,0.6,3205,66.2,357,7.37,1052,21.73,3399,70.2,391,8.08,0.115,0.31
2182.2,6,37,218220,6037218220,Los Angeles,2182.2,78.2e,Country Club Park/Koreatown/Mid-City East,0.259760292,4591,4563,973,21.32,2243,49.16,4563,1597,34.8,453,9.9,1541,33.6,1534,33.4,125,2.7,125,2.7,0,0,0,0,0,0,0,0,1228,26.75,0,0,100,2.2,57,1.2,2422,52.8,235,5.12,1104,24.05,2856,62.21,631,13.74,0.221,0.387
1881,6,37,188100,6037188100,Los Angeles,1881,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.816105933,3763,3723,856,22.99,1641,44.08,3723,2012,53.5,898,23.9,77,2,66,1.8,495,13.2,484,12.9,50,1.3,0,0,10,0.3,10,0.3,1028,27.32,0,0,91,2.4,37,1,2268,60.3,161,4.28,737,19.59,2720,72.28,306,8.13,0.112,0.271
1882.01,6,37,188201,6037188201,Los Angeles,1882.01,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.299698987,3240,3240,279,8.61,429,13.24,3240,2327,71.8,2149,66.3,50,1.5,50,1.5,480,14.8,480,14.8,0,0,0,0,0,0,0,0,206,6.36,0,0,177,5.5,177,5.5,384,11.9,365,11.27,406,12.53,2658,82.04,176,5.43,0.066,0.153
1882.02,6,37,188202,6037188202,Los Angeles,1882.02,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.292948346,2450,2450,159,6.49,438,17.88,2450,1440,58.8,1338,54.6,118,4.8,99,4,698,28.5,698,28.5,9,0.4,9,0.4,0,0,0,0,124,5.06,52,2.12,61,2.5,55,2.2,199,8.1,173,7.06,389,15.88,1627,66.41,434,17.71,0.267,0.239
1883,6,37,188300,6037188300,Los Angeles,1883,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.356317973,3310,3310,325,9.82,1038,31.36,3310,1936,58.5,1250,37.8,38,1.1,38,1.1,668,20.2,668,20.2,0,0,0,0,54,1.6,54,1.6,412,12.45,0,0,202,6.1,170,5.1,1130,34.1,107,3.23,492,14.86,2249,67.95,569,17.19,0.253,0.219
3010,6,37,301000,6037301000,Los Angeles,3010,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.799284732,5010,5010,261,5.21,2049,40.9,5010,3726,74.4,3097,61.8,86,1.7,69,1.4,902,18,881,17.6,0,0,0,0,0,0,0,0,151,3.01,0,0,145,2.9,123,2.5,840,16.8,398,7.94,960,19.16,3267,65.21,783,15.63,0.24,0.294
3011,6,37,301100,6037301100,Los Angeles,3011,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.519244096,6856,6856,473,6.9,1498,21.85,6856,4987,72.7,4336,63.2,7,0.1,7,0.1,1502,21.9,1502,21.9,15,0.2,15,0.2,0,0,0,0,149,2.17,0,0,196,2.9,143,2.1,853,12.4,359,5.24,1078,15.72,4376,63.83,1402,20.45,0.32,0.246
3012.03,6,37,301203,6037301203,Los Angeles,3012.03,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.211365437,4491,4489,272,6.06,1297,28.89,4489,3307,73.6,3015,67.1,52,1.2,52,1.2,877,19.5,842,18.7,0,0,0,0,0,0,0,0,88,1.96,0,0,167,3.7,127,2.8,455,10.1,256,5.7,638,14.21,2963,65.98,890,19.82,0.3,0.215
3012.04,6,37,301204,6037301204,Los Angeles,3012.04,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.15788175,4953,4917,855,17.39,2321,47.2,4917,3992,80.6,3773,76.2,137,2.8,137,2.8,484,9.8,484,9.8,65,1.3,65,1.3,0,0,0,0,132,2.67,0,0,143,2.9,115,2.3,379,7.7,297,6,798,16.11,3314,66.91,841,16.98,0.254,0.241
3012.05,6,37,301205,6037301205,Los Angeles,3012.05,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.298572583,2056,2056,33,1.61,165,8.03,2056,1487,72.3,1288,62.6,74,3.6,74,3.6,312,15.2,312,15.2,11,0.5,11,0.5,11,0.5,11,0.5,33,1.61,0,0,128,6.2,75,3.6,285,13.9,35,1.7,307,14.93,1366,66.44,383,18.63,0.28,0.225
3012.06,6,37,301206,6037301206,Los Angeles,3012.06,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.319856048,5343,5343,939,17.57,1974,36.95,5343,3565,66.7,3152,59,37,0.7,37,0.7,1256,23.5,1256,23.5,9,0.2,5,0.1,0,0,0,0,207,3.87,0,0,269,5,205,3.8,688,12.9,208,3.89,929,17.39,3555,66.54,859,16.08,0.242,0.261
3017.01,6,37,301701,6037301701,Los Angeles,3017.01,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.35982296,2784,2784,290,10.42,888,31.9,2784,2287,82.1,1825,65.6,17,0.6,17,0.6,417,15,417,15,0,0,0,0,0,0,0,0,13,0.47,0,0,50,1.8,50,1.8,475,17.1,66,2.37,382,13.72,1856,66.67,546,19.61,0.294,0.206
3017.02,6,37,301702,6037301702,Los Angeles,3017.02,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.318488219,5758,5657,621,10.98,2394,42.32,5657,4627,80.4,3827,66.5,23,0.4,23,0.4,699,12.1,699,12.1,0,0,0,0,0,0,0,0,243,4.22,0,0,166,2.9,109,1.9,1100,19.1,182,3.16,1074,18.65,3901,67.75,783,13.6,0.201,0.275
3018.01,6,37,301801,6037301801,Los Angeles,3018.01,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.279259706,3952,3943,431,10.93,1604,40.68,3943,2981,75.4,2382,60.3,50,1.3,50,1.3,631,16,631,16,0,0,0,0,0,0,0,0,69,1.75,13,0.33,221,5.6,221,5.6,655,16.6,164,4.15,824,20.85,2637,66.73,491,12.42,0.186,0.312
3018.02,6,37,301802,6037301802,Los Angeles,3018.02,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.18495328,3451,3451,861,24.95,1651,47.84,3451,2468,71.5,2162,62.6,180,5.2,141,4.1,566,16.4,566,16.4,0,0,0,0,0,0,0,0,158,4.58,0,0,79,2.3,79,2.3,503,14.6,202,5.85,756,21.91,2065,59.84,630,18.26,0.305,0.366
3019,6,37,301900,6037301900,Los Angeles,3019,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.423730803,7650,7580,1347,17.77,2891,38.14,7580,5910,77.3,5201,68,115,1.5,79,1,1138,14.9,1112,14.5,0,0,0,0,0,0,0,0,248,3.24,15,0.2,239,3.1,132,1.7,1111,14.5,366,4.78,1144,14.95,5120,66.93,1386,18.12,0.271,0.223
3020.02,6,37,302002,6037302002,Los Angeles,3020.02,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.194127501,3595,3570,825,23.11,1640,45.94,3570,2716,75.5,2265,63,120,3.3,111,3.1,584,16.2,584,16.2,0,0,0,0,15,0.4,15,0.4,84,2.34,0,0,76,2.1,68,1.9,552,15.4,222,6.18,537,14.94,2369,65.9,689,19.17,0.291,0.227
3020.03,6,37,302003,6037302003,Los Angeles,3020.03,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.091575611,3728,3728,463,12.42,1743,46.75,3728,3215,86.2,3011,80.8,0,0,0,0,300,8,297,8,10,0.3,10,0.3,47,1.3,47,1.3,51,1.37,0,0,105,2.8,52,1.4,311,8.3,82,2.2,536,14.38,2369,63.55,823,22.08,0.347,0.226
3020.04,6,37,302004,6037302004,Los Angeles,3020.04,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.131197625,4306,4306,570,13.24,1703,39.55,4306,3381,78.5,3104,72.1,53,1.2,53,1.2,578,13.4,578,13.4,0,0,0,0,0,0,0,0,246,5.71,0,0,48,1.1,48,1.1,523,12.1,141,3.27,593,13.77,3150,73.15,563,13.07,0.179,0.188
3021.04,6,37,302104,6037302104,Los Angeles,3021.04,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.2198559,3977,3884,462,11.89,1314,33.83,3884,2102,52.9,1405,35.3,260,6.5,199,5,1260,31.7,1221,30.7,0,0,0,0,0,0,0,0,206,5.18,78,1.96,149,3.7,46,1.2,1028,25.8,221,5.56,664,16.7,2808,70.61,505,12.7,0.18,0.236
2393.3,6,37,239330,6037239330,Los Angeles,2393.3,78.2ggg,South Central Northeast,0.378201564,2963,2950,825,27.97,1849,62.68,2950,792,26.7,0,0,625,21.1,625,21.1,0,0,0,0,64,2.2,0,0,0,0,0,0,1404,47.38,0,0,78,2.6,0,0,2338,78.9,247,8.34,906,30.58,1849,62.4,208,7.02,0.112,0.49
3023.01,6,37,302301,6037302301,Los Angeles,3023.01,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.270484365,4054,3944,571,14.48,1388,35.19,3944,2997,73.9,2439,60.2,100,2.5,81,2,677,16.7,677,16.7,8,0.2,8,0.2,0,0,0,0,171,4.22,0,0,101,2.5,101,2.5,748,18.5,253,6.24,894,22.05,2694,66.45,466,11.49,0.173,0.332
3023.02,6,37,302302,6037302302,Los Angeles,3023.02,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.244416972,4826,4682,1005,21.47,2751,58.76,4682,3495,72.4,2020,41.9,66,1.4,66,1.4,824,17.1,794,16.5,0,0,0,0,0,0,0,0,351,7.27,68,1.41,90,1.9,48,1,1830,37.9,306,6.34,1008,20.89,3242,67.18,576,11.94,0.178,0.311
3024.01,6,37,302401,6037302401,Los Angeles,3024.01,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,0.529399464,5737,5611,1428,25.45,3243,57.8,5611,4136,72.1,2604,45.4,90,1.6,90,1.6,780,13.6,780,13.6,100,1.7,100,1.7,0,0,0,0,535,9.33,0,0,96,1.7,96,1.7,2067,36,370,6.45,952,16.59,4147,72.29,638,11.12,0.154,0.23
9800.09,6,37,980009,6037980009,Los Angeles,9800.09,78.2ee,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,8.212051156,4,0,0,0,0,0,0,1,25,1,25,0,0,0,0,3,75,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0
5504,6,37,550400,6037550400,Los Angeles,5504,78.2eee,Downey Northeast,0.318189906,1672,1672,60,3.59,311,18.6,1672,1043,62.4,360,21.5,124,7.4,91,5.4,181,10.8,181,10.8,4,0.2,4,0.2,0,0,0,0,288,17.22,6,0.36,32,1.9,14,0.8,1016,60.8,123,7.36,472,28.23,1027,61.42,173,10.35,0.168,0.46
5505,6,37,550500,6037550500,Los Angeles,5505,78.2eee,Downey Northeast,1.036524696,7608,7541,528,7,1972,26.15,7541,6072,79.8,1195,15.7,252,3.3,252,3.3,559,7.3,559,7.3,0,0,0,0,0,0,0,0,653,8.58,0,0,72,0.9,36,0.5,5566,73.2,488,6.41,1571,20.65,4983,65.5,1054,13.85,0.212,0.315
5506.01,6,37,550601,6037550601,Los Angeles,5506.01,78.2eee,Downey Northeast,0.452539572,5533,5423,540,9.96,1432,26.41,5423,3544,64.1,967,17.5,259,4.7,248,4.5,466,8.4,466,8.4,0,0,0,0,0,0,0,0,1140,20.6,0,0,124,2.2,0,0,3852,69.6,464,8.39,1537,27.78,3410,61.63,586,10.59,0.172,0.451
5506.02,6,37,550602,6037550602,Los Angeles,5506.02,78.2eee,Downey Northeast,0.570264221,4359,4342,175,4.03,975,22.46,4342,3098,71.1,1045,24,13,0.3,13,0.3,446,10.2,446,10.2,0,0,0,0,0,0,0,0,712,16.33,10,0.23,90,2.1,10,0.2,2835,65,282,6.47,1105,25.35,2688,61.67,566,12.98,0.211,0.411
5507,6,37,550700,6037550700,Los Angeles,5507,78.2eee,Downey Northeast,0.86008235,7176,7153,378,5.28,1434,20.05,7153,5453,76,1495,20.8,64,0.9,64,0.9,379,5.3,350,4.9,0,0,0,0,0,0,0,0,1076,14.99,0,0,204,2.8,101,1.4,5166,72,441,6.15,1501,20.92,4634,64.58,1041,14.51,0.225,0.324
5508,6,37,550800,6037550800,Los Angeles,5508,78.2eee,Downey Northeast,1.119459089,7090,7090,509,7.18,2066,29.14,7090,4516,63.7,1723,24.3,32,0.5,32,0.5,357,5,357,5,0,0,0,0,0,0,0,0,2096,29.56,0,0,89,1.3,64,0.9,4914,69.3,419,5.91,1712,24.15,4308,60.76,1070,15.09,0.248,0.397
5509.01,6,37,550901,6037550901,Los Angeles,5509.01,78.2eee,Downey Northeast,0.434638711,3833,3814,512,13.42,1501,39.36,3814,2040,53.2,541,14.1,224,5.8,224,5.8,279,7.3,279,7.3,0,0,0,0,0,0,0,0,1143,29.82,0,0,147,3.8,115,3,2674,69.8,321,8.37,863,22.52,2578,67.26,392,10.23,0.152,0.335
5509.02,6,37,550902,6037550902,Los Angeles,5509.02,78.2eee,Downey Northeast,0.373590079,5876,5863,647,11.04,2424,41.34,5863,3249,55.3,722,12.3,505,8.6,456,7.8,518,8.8,518,8.8,8,0.1,8,0.1,0,0,0,0,1444,24.57,0,0,152,2.6,40,0.7,4132,70.3,450,7.66,1646,28.01,3842,65.38,388,6.6,0.101,0.428
5510,6,37,551000,6037551000,Los Angeles,5510,78.2eee,Downey Northeast,0.946579794,7124,7077,709,10.02,2197,31.04,7077,4816,67.6,1614,22.7,0,0,0,0,739,10.4,739,10.4,0,0,0,0,0,0,0,0,1487,20.87,0,0,82,1.2,37,0.5,4734,66.5,474,6.65,1753,24.61,4405,61.83,966,13.56,0.219,0.398
5511.01,6,37,551101,6037551101,Los Angeles,5511.01,78.2eee,Downey Northeast,0.651119427,4104,4104,1082,26.36,2035,49.59,4104,1867,45.5,308,7.5,263,6.4,263,6.4,215,5.2,215,5.2,0,0,0,0,26,0.6,26,0.6,1558,37.96,0,0,175,4.3,38,0.9,3254,79.3,362,8.82,1283,31.26,2534,61.74,287,6.99,0.113,0.506
5511.02,6,37,551102,6037551102,Los Angeles,5511.02,78.2eee,Downey Northeast,0.650630486,5119,5078,1094,21.54,2565,50.51,5078,2159,42.2,364,7.1,403,7.9,403,7.9,131,2.6,131,2.6,14,0.3,0,0,0,0,0,0,2246,43.88,0,0,166,3.2,9,0.2,4212,82.3,377,7.36,1462,28.56,3446,67.32,211,4.12,0.061,0.424
5513,6,37,551300,6037551300,Los Angeles,5513,78.2eee,Downey Northeast,0.590807557,5523,5438,880,16.18,2386,43.88,5438,3704,67.1,832,15.1,201,3.6,201,3.6,209,3.8,209,3.8,0,0,0,0,0,0,0,0,1280,23.18,8,0.14,129,2.3,74,1.3,4199,76,349,6.32,1370,24.81,3469,62.81,684,12.38,0.197,0.395
5514.01,6,37,551401,6037551401,Los Angeles,5514.01,78.2eee,Downey Northeast,0.282579066,5207,5207,1393,26.75,2705,51.95,5207,3160,60.7,811,15.6,70,1.3,61,1.2,470,9,470,9,28,0.5,0,0,0,0,0,0,1431,27.48,0,0,48,0.9,6,0.1,3859,74.1,448,8.6,1530,29.38,3390,65.1,287,5.51,0.085,0.451
5514.02,6,37,551402,6037551402,Los Angeles,5514.02,78.2eee,Downey Northeast,0.447235156,4316,4310,204,4.73,1285,29.81,4310,2590,60,859,19.9,119,2.8,119,2.8,402,9.3,402,9.3,22,0.5,0,0,9,0.2,9,0.2,922,21.36,0,0,252,5.8,71,1.6,2856,66.2,271,6.28,1055,24.44,2721,63.04,540,12.51,0.198,0.388
5518,6,37,551800,6037551800,Los Angeles,5518,78.2eee,Downey Northeast,0.860309336,7549,7549,807,10.69,2192,29.04,7549,3336,44.2,914,12.1,358,4.7,358,4.7,671,8.9,655,8.7,26,0.3,0,0,15,0.2,0,0,2930,38.81,0,0,213,2.8,106,1.4,5516,73.1,502,6.65,1987,26.32,4986,66.05,576,7.63,0.116,0.399
2014.02,6,37,201402,6037201402,Los Angeles,2014.02,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.74951471,4690,4680,560,11.97,1393,29.76,4680,3110,66.3,246,5.2,34,0.7,34,0.7,828,17.7,828,17.7,9,0.2,0,0,0,0,0,0,623,13.28,0,0,86,1.8,11,0.2,3571,76.1,214,4.56,893,19.04,3041,64.84,756,16.12,0.249,0.294
2017,6,37,201700,6037201700,Los Angeles,2017,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.654347761,5637,4418,1046,23.68,1980,44.82,4418,3397,60.3,667,11.8,234,4.2,234,4.2,799,14.2,765,13.6,111,2,0,0,43,0.8,43,0.8,942,16.71,8,0.14,111,2,58,1,3862,68.5,321,5.69,972,17.24,4270,75.75,395,7.01,0.093,0.228
4803.02,6,37,480302,6037480302,Los Angeles,4803.02,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.405586807,4447,4428,698,15.76,1541,34.8,4428,1589,35.7,862,19.4,247,5.6,226,5.1,1748,39.3,1748,39.3,9,0.2,0,0,0,0,0,0,673,15.13,0,0,181,4.1,70,1.6,1541,34.7,247,5.55,829,18.64,2905,65.32,713,16.03,0.245,0.285
4803.03,6,37,480303,6037480303,Los Angeles,4803.03,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.174376168,4253,4253,889,20.9,1430,33.62,4253,742,17.4,385,9.1,140,3.3,140,3.3,1944,45.7,1903,44.7,22,0.5,0,0,0,0,0,0,1137,26.73,0,0,268,6.3,47,1.1,1778,41.8,304,7.15,793,18.65,3066,72.09,394,9.26,0.129,0.259
4803.04,6,37,480304,6037480304,Los Angeles,4803.04,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.168587778,4238,4186,960,22.93,1851,44.22,4186,939,22.2,337,8,129,3,113,2.7,2449,57.8,2446,57.7,13,0.3,13,0.3,0,0,0,0,687,16.21,0,0,21,0.5,4,0.1,1325,31.3,286,6.75,594,14.02,3139,74.07,505,11.92,0.161,0.189
4804,6,37,480400,6037480400,Los Angeles,4804,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.496352765,5554,5504,481,8.74,1707,31.01,5504,2478,44.6,1319,23.7,4,0.1,4,0.1,2164,39,2109,38,52,0.9,0,0,31,0.6,0,0,656,11.81,23,0.41,169,3,104,1.9,1995,35.9,418,7.53,1145,20.62,3438,61.9,971,17.48,0.282,0.333
4808.02,6,37,480802,6037480802,Los Angeles,4808.02,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.661485279,3164,3126,236,7.55,710,22.71,3126,932,29.5,263,8.3,67,2.1,67,2.1,1228,38.8,1216,38.4,0,0,0,0,0,0,0,0,897,28.35,0,0,40,1.3,30,0.9,1588,50.2,89,2.81,491,15.52,2094,66.18,579,18.3,0.277,0.234
4808.03,6,37,480803,6037480803,Los Angeles,4808.03,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.42147341,3545,3502,166,4.74,836,23.87,3502,1895,53.5,587,16.6,5,0.1,5,0.1,1102,31.1,1102,31.1,19,0.5,0,0,0,0,0,0,364,10.27,0,0,160,4.5,34,1,1817,51.3,165,4.65,642,18.11,2374,66.97,529,14.92,0.223,0.27
4808.04,6,37,480804,6037480804,Los Angeles,4808.04,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.323706566,5660,5660,794,14.03,1782,31.48,5660,1425,25.2,649,11.5,84,1.5,84,1.5,2534,44.8,2534,44.8,0,0,0,0,0,0,0,0,1433,25.32,0,0,184,3.3,155,2.7,2238,39.5,326,5.76,1180,20.85,3995,70.58,485,8.57,0.121,0.295
4809.01,6,37,480901,6037480901,Los Angeles,4809.01,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.367340668,4350,4295,554,12.9,2211,51.48,4295,1162,26.7,139,3.2,28,0.6,28,0.6,2739,63,2642,60.7,0,0,0,0,0,0,0,0,319,7.33,0,0,102,2.3,19,0.4,1522,35,158,3.63,871,20.02,3055,70.23,424,9.75,0.139,0.285
4809.02,6,37,480902,6037480902,Los Angeles,4809.02,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.201171958,3808,3808,807,21.19,1808,47.48,3808,870,22.8,278,7.3,0,0,0,0,2008,52.7,1994,52.4,0,0,0,0,23,0.6,23,0.6,691,18.15,0,0,216,5.7,103,2.7,1410,37,248,6.51,789,20.72,2719,71.4,300,7.88,0.11,0.29
4809.03,6,37,480903,6037480903,Los Angeles,4809.03,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.310359675,2904,2764,427,15.45,1189,43.02,2764,678,23.3,200,6.9,182,6.3,171,5.9,1747,60.2,1747,60.2,0,0,0,0,12,0.4,12,0.4,285,9.81,0,0,0,0,0,0,774,26.7,111,3.82,455,15.67,1929,66.43,520,17.91,0.27,0.236
4810.01,6,37,481001,6037481001,Los Angeles,4810.01,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.405269209,4169,3884,545,14.03,1205,31.02,3884,883,21.2,581,13.9,56,1.3,50,1.2,2034,48.8,2001,48,0,0,0,0,0,0,0,0,1093,26.22,7,0.17,103,2.5,42,1,1488,35.7,245,5.88,706,16.93,2585,62.01,878,21.06,0.34,0.273
4810.02,6,37,481002,6037481002,Los Angeles,4810.02,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.360860129,5674,5633,831,14.75,2076,36.85,5633,978,17.2,250,4.4,63,1.1,33,0.6,2913,51.3,2905,51.2,3,0.1,0,0,0,0,0,0,1513,26.67,156,2.75,204,3.6,95,1.7,2235,39.4,354,6.24,1114,19.63,3845,67.77,715,12.6,0.186,0.29
4811.01,6,37,481101,6037481101,Los Angeles,4811.01,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,0.340791713,4086,3822,459,12.01,1560,40.82,3822,994,24.3,473,11.6,52,1.3,52,1.3,1994,48.8,1983,48.5,0,0,0,0,0,0,0,0,912,22.32,0,0,134,3.3,94,2.3,1484,36.3,130,3.18,634,15.52,2810,68.77,642,15.71,0.228,0.226
