OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
2079015682044086|06073016812|Census Tract 168.12|21367020|656787|G5020|S|20740676339980|06073016802|Census Tract 168.02|29994343|1188467|G5020|S|21367020|656787
2079015682044084|06073016813|Census Tract 168.13|8627323|531680|G5020|S|20740676339980|06073016802|Census Tract 168.02|29994343|1188467|G5020|S|8627323|531680
20790676339929|06073016901|Census Tract 169.01|42451983|826878|G5020|S|20740676339929|06073016901|Census Tract 169.01|42451983|826878|G5020|S|42451983|826878
20790676339923|06073016902|Census Tract 169.02|121406653|3229088|G5020|S|20740676339923|06073016902|Census Tract 169.02|121379205|3229088|G5020|S|121368679|3229088
20790676339923|06073016902|Census Tract 169.02|121406653|3229088|G5020|S|207403717294762|06073020811|Census Tract 208.11|48026329|0|G5020|S|37974|0
20790676339916|06073017006|Census Tract 170.06|2573062|0|G5020|S|20740676339916|06073017006|Census Tract 170.06|2573062|0|G5020|S|2573062|0
20790676339903|06073017009|Census Tract 170.09|3491215|0|G5020|S|20740676339903|06073017009|Census Tract 170.09|3491215|0|G5020|S|3491215|0
20790676339895|06073017010|Census Tract 170.10|15261567|0|G5020|S|20740676339895|06073017010|Census Tract 170.10|15261567|0|G5020|S|15261567|0
20790676339888|06073017014|Census Tract 170.14|2006792|0|G5020|S|20740676339888|06073017014|Census Tract 170.14|2006792|0|G5020|S|2006792|0
20790676339875|06073017018|Census Tract 170.18|1831048|0|G5020|S|20740676339875|06073017018|Census Tract 170.18|1801849|0|G5020|S|1801849|0
20790676339875|06073017018|Census Tract 170.18|1831048|0|G5020|S|20740676339765|06073017039|Census Tract 170.39|4816999|5258|G5020|S|29199|0
20790676339860|06073017020|Census Tract 170.20|28764702|0|G5020|S|20740676339860|06073017020|Census Tract 170.20|28768510|0|G5020|S|28764702|0
20790676339853|06073017021|Census Tract 170.21|32209568|223435|G5020|S|20740676339853|06073017021|Census Tract 170.21|32209568|223435|G5020|S|32209568|223435
20790676339845|06073017022|Census Tract 170.22|4465535|11354|G5020|S|20740676340240|06073009400|Census Tract 94|62278843|11500|G5020|S|1661|0
20790676339845|06073017022|Census Tract 170.22|4465535|11354|G5020|S|20740676339845|06073017022|Census Tract 170.22|4463874|11354|G5020|S|4463874|11354
20790676339818|06073017031|Census Tract 170.31|1058526|0|G5020|S|20740676339818|06073017031|Census Tract 170.31|1058526|0|G5020|S|1058526|0
20790676339804|06073017033|Census Tract 170.33|9222754|0|G5020|S|20740676339831|06073017029|Census Tract 170.29|30524645|12376|G5020|S|98655|0
20790676339804|06073017033|Census Tract 170.33|9222754|0|G5020|S|20740676339811|06073017032|Census Tract 170.32|10123316|44822|G5020|S|13021|0
20790676339804|06073017033|Census Tract 170.33|9222754|0|G5020|S|20740676339804|06073017033|Census Tract 170.33|9166442|0|G5020|S|9111078|0
20790676339798|06073017034|Census Tract 170.34|2668903|0|G5020|S|20740676339798|06073017034|Census Tract 170.34|2668903|0|G5020|S|2668903|0
20790676339791|06073017035|Census Tract 170.35|2335760|0|G5020|S|20740676339791|06073017035|Census Tract 170.35|2335760|0|G5020|S|2335760|0
20790676339783|06073017036|Census Tract 170.36|990808|0|G5020|S|20740676339783|06073017036|Census Tract 170.36|990808|0|G5020|S|990808|0
20790676339778|06073017037|Census Tract 170.37|3179955|0|G5020|S|20740676339778|06073017037|Census Tract 170.37|3170497|0|G5020|S|3170497|0
20790676339778|06073017037|Census Tract 170.37|3179955|0|G5020|S|20740676339744|06073017042|Census Tract 170.42|5720245|0|G5020|S|9458|0
20790676339765|06073017039|Census Tract 170.39|4787636|5258|G5020|S|20740676339765|06073017039|Census Tract 170.39|4816999|5258|G5020|S|4787636|5258
20790676339758|06073017040|Census Tract 170.40|2952353|0|G5020|S|20740676339758|06073017040|Census Tract 170.40|2952353|0|G5020|S|2952353|0
20790676339751|06073017041|Census Tract 170.41|3108340|0|G5020|S|20740676339751|06073017041|Census Tract 170.41|3108340|0|G5020|S|3108340|0
20790676339738|06073017043|Census Tract 170.43|3035942|0|G5020|S|20740676339738|06073017043|Census Tract 170.43|3035942|0|G5020|S|3035942|0
20790676339732|06073017044|Census Tract 170.44|2414948|0|G5020|S|20740676339732|06073017044|Census Tract 170.44|2414948|0|G5020|S|2414948|0
20790676339725|06073017045|Census Tract 170.45|1950190|0|G5020|S|20740676339725|06073017045|Census Tract 170.45|1968964|0|G5020|S|1950190|0
20790676339719|06073017046|Census Tract 170.46|3282488|493481|G5020|S|20740676339719|06073017046|Census Tract 170.46|3282488|493481|G5020|S|3282488|493481
20790676339713|06073017047|Census Tract 170.47|2128993|0|G5020|S|20740676339713|06073017047|Census Tract 170.47|2128993|0|G5020|S|2128993|0
20790676339706|06073017048|Census Tract 170.48|3782336|0|G5020|S|20740676339706|06073017048|Census Tract 170.48|3782336|0|G5020|S|3782336|0
20790676339700|06073017049|Census Tract 170.49|10807638|0|G5020|S|20740676340227|06073009504|Census Tract 95.04|59527012|6803|G5020|S|1925|0
20790676339700|06073017049|Census Tract 170.49|10807638|0|G5020|S|20740676339725|06073017045|Census Tract 170.45|1968964|0|G5020|S|18774|0
20790676339700|06073017049|Census Tract 170.49|10807638|0|G5020|S|20740676339700|06073017049|Census Tract 170.49|10786939|0|G5020|S|10786939|0
20790676339694|06073017050|Census Tract 170.50|4973504|0|G5020|S|20740676339765|06073017039|Census Tract 170.39|4816999|5258|G5020|S|164|0
20790676339694|06073017050|Census Tract 170.50|4973504|0|G5020|S|20740676339694|06073017050|Census Tract 170.50|4973340|0|G5020|S|4973340|0
207903717294769|06073017051|Census Tract 170.51|2484502|0|G5020|S|207403717294769|06073017051|Census Tract 170.51|2484502|0|G5020|S|2484502|0
207903717294388|06073017052|Census Tract 170.52|2197847|0|G5020|S|207403717294388|06073017052|Census Tract 170.52|2197847|0|G5020|S|2197847|0
207903717294876|06073017053|Census Tract 170.53|5315390|0|G5020|S|207403717294876|06073017053|Census Tract 170.53|5315390|0|G5020|S|5315390|0
207903717294853|06073017054|Census Tract 170.54|6725969|0|G5020|S|207403717294853|06073017054|Census Tract 170.54|6725969|0|G5020|S|6725969|0
207903717294392|06073017055|Census Tract 170.55|2060658|0|G5020|S|207403717294392|06073017055|Census Tract 170.55|2060658|0|G5020|S|2060658|0
207903717294395|06073017056|Census Tract 170.56|2783400|0|G5020|S|207403717294395|06073017056|Census Tract 170.56|2783400|0|G5020|S|2783400|0
2079015682042995|06073017057|Census Tract 170.57|2970987|16240|G5020|S|20740676339881|06073017015|Census Tract 170.15|4752221|16240|G5020|S|2970987|16240
2079015682044340|06073017058|Census Tract 170.58|1781234|0|G5020|S|20740676339881|06073017015|Census Tract 170.15|4752221|16240|G5020|S|1781234|0
2079015682043433|06073017059|Census Tract 170.59|2141257|0|G5020|S|20740676339868|06073017019|Census Tract 170.19|6298003|0|G5020|S|2141257|0
2079015682044327|06073017060|Census Tract 170.60|4160554|0|G5020|S|20740676339868|06073017019|Census Tract 170.19|6298003|0|G5020|S|4156746|0
2079015682044327|06073017060|Census Tract 170.60|4160554|0|G5020|S|20740676339860|06073017020|Census Tract 170.20|28768510|0|G5020|S|3808|0
2079015682044315|06073017061|Census Tract 170.61|18000059|0|G5020|S|20740676339831|06073017029|Census Tract 170.29|30524645|12376|G5020|S|17797225|0
2079015682044315|06073017061|Census Tract 170.61|18000059|0|G5020|S|20740676339811|06073017032|Census Tract 170.32|10123316|44822|G5020|S|155003|0
2079015682044315|06073017061|Census Tract 170.61|18000059|0|G5020|S|20740676339804|06073017033|Census Tract 170.33|9166442|0|G5020|S|47831|0
2079015682043753|06073017062|Census Tract 170.62|12630844|12376|G5020|S|20740676341966|06073008335|Census Tract 83.35|4454179|0|G5020|S|16138|0
2079015682043753|06073017062|Census Tract 170.62|12630844|12376|G5020|S|20740676339831|06073017029|Census Tract 170.29|30524645|12376|G5020|S|12614706|12376
2079015682044305|06073017063|Census Tract 170.63|1744975|0|G5020|S|20740676339825|06073017030|Census Tract 170.30|33370877|1297199|G5020|S|1744975|0
2079015682044310|06073017064|Census Tract 170.64|1872375|0|G5020|S|20740676339825|06073017030|Census Tract 170.30|33370877|1297199|G5020|S|1872375|0
2079015682044307|06073017065|Census Tract 170.65|4676707|0|G5020|S|20740676339825|06073017030|Census Tract 170.30|33370877|1297199|G5020|S|4676707|0
2079015682043840|06073017066|Census Tract 170.66|25076344|1297199|G5020|S|20740676339825|06073017030|Census Tract 170.30|33370877|1297199|G5020|S|25076344|1297199
2079015682044179|06073017067|Census Tract 170.67|2455802|0|G5020|S|20740676339744|06073017042|Census Tract 170.42|5720245|0|G5020|S|2455802|0
2079015682044580|06073017068|Census Tract 170.68|3254985|0|G5020|S|20740676339744|06073017042|Census Tract 170.42|5720245|0|G5020|S|3254985|0
2079015682044880|06073017069|Census Tract 170.69|984288|0|G5020|S|20740676339811|06073017032|Census Tract 170.32|10123316|44822|G5020|S|984288|0
2079015682043114|06073017070|Census Tract 170.70|2596020|22002|G5020|S|20740676339831|06073017029|Census Tract 170.29|30524645|12376|G5020|S|1606|0
2079015682043114|06073017070|Census Tract 170.70|2596020|22002|G5020|S|20740676339825|06073017030|Census Tract 170.30|33370877|1297199|G5020|S|476|0
2079015682043114|06073017070|Census Tract 170.70|2596020|22002|G5020|S|20740676339811|06073017032|Census Tract 170.32|10123316|44822|G5020|S|2593938|22002
2079015682044293|06073017071|Census Tract 170.71|6384599|22820|G5020|S|20740676339811|06073017032|Census Tract 170.32|10123316|44822|G5020|S|6377066|22820
2079015682044293|06073017071|Census Tract 170.71|6384599|22820|G5020|S|20740676339804|06073017033|Census Tract 170.33|9166442|0|G5020|S|7533|0
20790676339688|06073017104|Census Tract 171.04|2195133|0|G5020|S|20740676339688|06073017104|Census Tract 171.04|2195133|0|G5020|S|2195133|0
20790676339677|06073017106|Census Tract 171.06|29902168|408077|G5020|S|20740676339677|06073017106|Census Tract 171.06|29902168|450332|G5020|S|29902168|408077
20790676339670|06073017107|Census Tract 171.07|1887835|0|G5020|S|20740676339670|06073017107|Census Tract 171.07|1887835|0|G5020|S|1887835|0
20790676339665|06073017108|Census Tract 171.08|2099887|0|G5020|S|20740676339665|06073017108|Census Tract 171.08|2099887|0|G5020|S|2099887|0
207903717294779|06073017109|Census Tract 171.09|4415562|0|G5020|S|207403717294779|06073017109|Census Tract 171.09|4407420|0|G5020|S|4372719|0
207903717294779|06073017109|Census Tract 171.09|4415562|0|G5020|S|207403717294788|06073017110|Census Tract 171.10|46247152|161532|G5020|S|42843|0
2079015682043430|06073017111|Census Tract 171.11|23154821|161532|G5020|S|207403717294779|06073017109|Census Tract 171.09|4407420|0|G5020|S|34701|0
2079015682043430|06073017111|Census Tract 171.11|23154821|161532|G5020|S|207403717294788|06073017110|Census Tract 171.10|46247152|161532|G5020|S|23120120|161532
2079015682043451|06073017112|Census Tract 171.12|13902869|0|G5020|S|207403717294788|06073017110|Census Tract 171.10|46247152|161532|G5020|S|13892468|0
2079015682043451|06073017112|Census Tract 171.12|13902869|0|G5020|S|20740676338863|06073020306|Census Tract 203.06|20589942|0|G5020|S|10401|0
2079015682043491|06073017113|Census Tract 171.13|8997980|0|G5020|S|207403717294788|06073017110|Census Tract 171.10|46247152|161532|G5020|S|8997980|0
2079015682043024|06073017201|Census Tract 172.01|1451764|1018333|G5020|S|20740676339658|06073017200|Census Tract 172|4386113|1154956|G5020|S|1451764|1018333
2079015682044553|06073017202|Census Tract 172.02|2931377|136623|G5020|S|20740676339658|06073017200|Census Tract 172|4386113|1154956|G5020|S|2931377|136623
20790676339651|06073017303|Census Tract 173.03|2698029|734557|G5020|S|20740676339651|06073017303|Census Tract 173.03|2698029|962084|G5020|S|2698029|734557
20790676339639|06073017305|Census Tract 173.05|3963148|241875|G5020|S|20740676339639|06073017305|Census Tract 173.05|3963148|241875|G5020|S|3963148|241875
20790676339632|06073017306|Census Tract 173.06|4700975|0|G5020|S|20740676339632|06073017306|Census Tract 173.06|4700975|0|G5020|S|4700975|0
2079015682044442|06073017307|Census Tract 173.07|1473519|142918|G5020|S|20740676339658|06073017200|Census Tract 172|4386113|1154956|G5020|S|2972|0
2079015682044442|06073017307|Census Tract 173.07|1473519|142918|G5020|S|20740676339645|06073017304|Census Tract 173.04|2729735|263564|G5020|S|1470547|142918
2079015682043775|06073017308|Census Tract 173.08|1259188|0|G5020|S|20740676339645|06073017304|Census Tract 173.04|2729735|263564|G5020|S|1259188|0
20790676339619|06073017403|Census Tract 174.03|4242863|0|G5020|S|20740676339619|06073017403|Census Tract 174.03|4242863|0|G5020|S|4242863|0
2079015682044439|06073017405|Census Tract 174.05|1274736|0|G5020|S|20740676339612|06073017404|Census Tract 174.04|4790020|171491|G5020|S|1274736|0
2079015682044437|06073017406|Census Tract 174.06|3515284|213746|G5020|S|20740676339677|06073017106|Census Tract 171.06|29902168|450332|G5020|S|0|42255
2079015682044437|06073017406|Census Tract 174.06|3515284|213746|G5020|S|20740676339612|06073017404|Census Tract 174.04|4790020|171491|G5020|S|3515284|171491
2079015682044447|06073017407|Census Tract 174.07|1899318|249035|G5020|S|20740676339625|06073017401|Census Tract 174.01|2977014|722826|G5020|S|1885322|249035
2079015682044447|06073017407|Census Tract 174.07|1899318|249035|G5020|S|20740676339606|06073017501|Census Tract 175.01|1685876|345270|G5020|S|13996|0
2079015682044444|06073017408|Census Tract 174.08|1091692|399505|G5020|S|20740676339625|06073017401|Census Tract 174.01|2977014|722826|G5020|S|1091692|399505
20790676339606|06073017501|Census Tract 175.01|1666992|345270|G5020|S|20740676339606|06073017501|Census Tract 175.01|1685876|345270|G5020|S|1666684|345270
20790676339606|06073017501|Census Tract 175.01|1666992|345270|G5020|S|20740676339566|06073017702|Census Tract 177.02|1175352|316932|G5020|S|308|0
20790676339599|06073017502|Census Tract 175.02|1908250|0|G5020|S|20740676339599|06073017502|Census Tract 175.02|1908250|0|G5020|S|1908250|0
20790676339592|06073017601|Census Tract 176.01|7999055|727228|G5020|S|20740676339592|06073017601|Census Tract 176.01|7999055|727228|G5020|S|7999055|727228
20790676339586|06073017603|Census Tract 176.03|1657916|0|G5020|S|20740676339606|06073017501|Census Tract 175.01|1685876|345270|G5020|S|5196|0
20790676339586|06073017603|Census Tract 176.03|1657916|0|G5020|S|20740676339586|06073017603|Census Tract 176.03|1652720|0|G5020|S|1652720|0
2079015682043148|06073017605|Census Tract 176.05|2918903|22969|G5020|S|20740676339580|06073017604|Census Tract 176.04|4913297|22969|G5020|S|2918903|22969
2079015682043146|06073017606|Census Tract 176.06|1994394|0|G5020|S|20740676339580|06073017604|Census Tract 176.04|4913297|22969|G5020|S|1994394|0
20790676339573|06073017701|Census Tract 177.01|2124722|798482|G5020|S|20740676339573|06073017701|Census Tract 177.01|2124722|798482|G5020|S|2124722|798482
20790676339566|06073017702|Census Tract 177.02|1175044|316932|G5020|S|20740676339566|06073017702|Census Tract 177.02|1175352|316932|G5020|S|1175044|316932
20790676339560|06073017801|Census Tract 178.01|4345848|116020|G5020|S|20740676339560|06073017801|Census Tract 178.01|4343027|118134|G5020|S|4307182|97578
20790676339560|06073017801|Census Tract 178.01|4345848|116020|G5020|S|20740676339462|06073018504|Census Tract 185.04|6271686|85278|G5020|S|38666|18442
20790676339539|06073017808|Census Tract 178.08|5187448|456098|G5020|S|20740676339539|06073017808|Census Tract 178.08|5187448|456098|G5020|S|5187448|456098
20790676339531|06073017809|Census Tract 178.09|1557483|0|G5020|S|20740676339531|06073017809|Census Tract 178.09|1557483|0|G5020|S|1557483|0
20790676339525|06073017810|Census Tract 178.10|3429890|410586|G5020|S|20740676339525|06073017810|Census Tract 178.10|3429890|410586|G5020|S|3429890|410586
20790676339517|06073017811|Census Tract 178.11|3324088|0|G5020|S|20740676339517|06073017811|Census Tract 178.11|3324088|0|G5020|S|3324088|0
207903717294798|06073017813|Census Tract 178.13|4725275|2140496|G5020|S|207403717294798|06073017813|Census Tract 178.13|4725275|2140968|G5020|S|4725275|2140496
2079015682043110|06073017901|Census Tract 179.01|1368630|249612|G5020|S|20740676339502|06073017900|Census Tract 179|2081614|319279|G5020|S|1353708|241612
2079015682043110|06073017901|Census Tract 179.01|1368630|249612|G5020|S|20740676339488|06073018100|Census Tract 181|2517744|353906|G5020|S|14922|8000
2079015682043132|06073017902|Census Tract 179.02|727906|77667|G5020|S|20740676339502|06073017900|Census Tract 179|2081614|319279|G5020|S|727906|77667
20790676339496|06073018000|Census Tract 180|1287198|498824|G5020|S|207403717294798|06073017813|Census Tract 178.13|4725275|2140968|G5020|S|0|472
20790676339496|06073018000|Census Tract 180|1287198|498824|G5020|S|20740676339496|06073018000|Census Tract 180|1270641|486992|G5020|S|1270641|486992
20790676339496|06073018000|Census Tract 180|1287198|498824|G5020|S|20740676339488|06073018100|Census Tract 181|2517744|353906|G5020|S|16557|11360
2079015682044551|06073018101|Census Tract 181.01|1252182|0|G5020|S|20740676339488|06073018100|Census Tract 181|2517744|353906|G5020|S|1252182|0
2079015682043097|06073018102|Census Tract 181.02|1234083|334546|G5020|S|20740676339488|06073018100|Census Tract 181|2517744|353906|G5020|S|1234083|334546
2079015682044549|06073018201|Census Tract 182.01|969847|0|G5020|S|20740676339482|06073018200|Census Tract 182|1585008|0|G5020|S|969847|0
2079015682043087|06073018202|Census Tract 182.02|615161|0|G5020|S|20740676339482|06073018200|Census Tract 182|1585008|0|G5020|S|615161|0
2079015682043130|06073018301|Census Tract 183.01|785421|1680663|G5020|S|20740676339475|06073018300|Census Tract 183|1238952|1682346|G5020|S|785421|1680663
2079015682044573|06073018302|Census Tract 183.02|412782|1683|G5020|S|20740676339475|06073018300|Census Tract 183|1238952|1682346|G5020|S|412782|1683
20790676339468|06073018400|Census Tract 184|1286446|27604|G5020|S|20740676339468|06073018400|Census Tract 184|1311670|15027|G5020|S|1286446|15027
20790676339468|06073018400|Census Tract 184|1286446|27604|G5020|S|20740676339378|06073018601|Census Tract 186.01|4352142|196650|G5020|S|0|12577
20790676339462|06073018504|Census Tract 185.04|6268865|87392|G5020|S|20740676339560|06073017801|Census Tract 178.01|4343027|118134|G5020|S|35845|20556
20790676339462|06073018504|Census Tract 185.04|6268865|87392|G5020|S|20740676339462|06073018504|Census Tract 185.04|6271686|85278|G5020|S|6233020|66836
20790676339449|06073018509|Census Tract 185.09|2039856|0|G5020|S|20740676339449|06073018509|Census Tract 185.09|2039856|0|G5020|S|2039856|0
20790676339442|06073018510|Census Tract 185.10|1992058|5513|G5020|S|20740676339442|06073018510|Census Tract 185.10|1992058|5513|G5020|S|1992058|5513
20790676339436|06073018511|Census Tract 185.11|1689367|0|G5020|S|20740676339436|06073018511|Census Tract 185.11|1689367|0|G5020|S|1689367|0
20790676339430|06073018512|Census Tract 185.12|2304128|9988|G5020|S|20740676339430|06073018512|Census Tract 185.12|2304128|9988|G5020|S|2304128|9988
20790676339410|06073018515|Census Tract 185.15|4117850|0|G5020|S|20740676339410|06073018515|Census Tract 185.15|4117850|0|G5020|S|4117850|0
20790676339404|06073018516|Census Tract 185.16|2169180|0|G5020|S|20740676339404|06073018516|Census Tract 185.16|2169180|0|G5020|S|2169180|0
20790676339398|06073018517|Census Tract 185.17|1941354|0|G5020|S|20740676339398|06073018517|Census Tract 185.17|1941354|0|G5020|S|1941354|0
20790676339392|06073018518|Census Tract 185.18|990329|0|G5020|S|20740676339392|06073018518|Census Tract 185.18|989554|0|G5020|S|989554|0
20790676339392|06073018518|Census Tract 185.18|990329|0|G5020|S|20740676339385|06073018519|Census Tract 185.19|1554474|0|G5020|S|775|0
20790676339385|06073018519|Census Tract 185.19|1553699|0|G5020|S|20740676339385|06073018519|Census Tract 185.19|1554474|0|G5020|S|1553699|0
2079015682044239|06073018520|Census Tract 185.20|1371760|0|G5020|S|20740676339456|06073018507|Census Tract 185.07|4382282|286950|G5020|S|1371760|0
2079015682044241|06073018521|Census Tract 185.21|3010522|286950|G5020|S|20740676339456|06073018507|Census Tract 185.07|4382282|286950|G5020|S|3010522|286950
2079015682044161|06073018522|Census Tract 185.22|7105136|0|G5020|S|20740676339424|06073018513|Census Tract 185.13|8717935|0|G5020|S|7105136|0
2079015682044236|06073018523|Census Tract 185.23|1612799|0|G5020|S|20740676339424|06073018513|Census Tract 185.13|8717935|0|G5020|S|1612799|0
2079015682044158|06073018524|Census Tract 185.24|1822413|0|G5020|S|20740676339418|06073018514|Census Tract 185.14|4105682|0|G5020|S|1822413|0
2079015682044140|06073018525|Census Tract 185.25|2282894|0|G5020|S|20740676339418|06073018514|Census Tract 185.14|4105682|0|G5020|S|2282894|0
20790676339378|06073018601|Census Tract 186.01|4352142|44765|G5020|S|20740676339378|06073018601|Census Tract 186.01|4352142|196650|G5020|S|4352142|44765
20790676339358|06073018608|Census Tract 186.08|3936495|147401|G5020|S|20740676339358|06073018608|Census Tract 186.08|3936495|147401|G5020|S|3936495|147401
20790676339353|06073018609|Census Tract 186.09|1315947|0|G5020|S|20740676339353|06073018609|Census Tract 186.09|1315947|0|G5020|S|1315947|0
20790676339335|06073018612|Census Tract 186.12|5482443|573412|G5020|S|20740676339335|06073018612|Census Tract 186.12|5464994|573412|G5020|S|5464994|573412
20790676339335|06073018612|Census Tract 186.12|5482443|573412|G5020|S|20740676339199|06073019303|Census Tract 193.03|8413503|61323|G5020|S|17449|0
207903717294693|06073018613|Census Tract 186.13|1412066|270885|G5020|S|207403717294693|06073018613|Census Tract 186.13|1412066|270885|G5020|S|1412066|270885
2079015682043698|06073018615|Census Tract 186.15|1176058|28506|G5020|S|20740676339468|06073018400|Census Tract 184|1311670|15027|G5020|S|25224|0
2079015682043698|06073018615|Census Tract 186.15|1176058|28506|G5020|S|20740676339378|06073018601|Census Tract 186.01|4352142|196650|G5020|S|0|15136
2079015682043698|06073018615|Census Tract 186.15|1176058|28506|G5020|S|20740676339372|06073018603|Census Tract 186.03|4586229|281806|G5020|S|1150834|13370
2079015682043091|06073018616|Census Tract 186.16|3435395|392608|G5020|S|20740676339378|06073018601|Census Tract 186.01|4352142|196650|G5020|S|0|124172
2079015682043091|06073018616|Census Tract 186.16|3435395|392608|G5020|S|20740676339372|06073018603|Census Tract 186.03|4586229|281806|G5020|S|3435395|268436
2079015682044208|06073018617|Census Tract 186.17|1693389|11656|G5020|S|20740676339347|06073018610|Census Tract 186.10|2463560|46009|G5020|S|1693389|11656
2079015682044219|06073018618|Census Tract 186.18|770171|34353|G5020|S|20740676339347|06073018610|Census Tract 186.10|2463560|46009|G5020|S|770171|34353
2079015682044197|06073018619|Census Tract 186.19|23865998|92324|G5020|S|20740676339342|06073018611|Census Tract 186.11|24585685|92324|G5020|S|23865998|92324
2079015682044195|06073018620|Census Tract 186.20|719687|0|G5020|S|20740676339342|06073018611|Census Tract 186.11|24585685|92324|G5020|S|719687|0
2079015682044863|06073018621|Census Tract 186.21|601061|0|G5020|S|207403717294438|06073018614|Census Tract 186.14|1676867|0|G5020|S|601061|0
2079015682044222|06073018622|Census Tract 186.22|1075806|0|G5020|S|207403717294438|06073018614|Census Tract 186.14|1676867|0|G5020|S|1075806|0
20790676339330|06073018700|Census Tract 187|548433004|10713937|G5020|S|20740676339475|06073018300|Census Tract 183|1238952|1682346|G5020|S|40749|0
20790676339330|06073018700|Census Tract 187|548433004|10713937|G5020|S|20740676339330|06073018700|Census Tract 187|542795338|10713937|G5020|S|542043991|10713937
20790676339330|06073018700|Census Tract 187|548433004|10713937|G5020|S|20740676339286|06073019001|Census Tract 190.01|170470066|138703|G5020|S|6348264|0
20790676339326|06073018801|Census Tract 188.01|12562232|36520|G5020|S|20740676339326|06073018801|Census Tract 188.01|12562232|36520|G5020|S|12562232|36520
20790676339315|06073018803|Census Tract 188.03|47562480|1207760|G5020|S|20740676339315|06073018803|Census Tract 188.03|47574071|1207760|G5020|S|47562480|1207760
2079015682044136|06073018804|Census Tract 188.04|23186026|3161|G5020|S|20740676339320|06073018802|Census Tract 188.02|40597967|40916|G5020|S|23186026|3161
2079015682044119|06073018805|Census Tract 188.05|17423532|37755|G5020|S|20740676339320|06073018802|Census Tract 188.02|40597967|40916|G5020|S|17411941|37755
2079015682044119|06073018805|Census Tract 188.05|17423532|37755|G5020|S|20740676339315|06073018803|Census Tract 188.03|47574071|1207760|G5020|S|11591|0
20790676339309|06073018903|Census Tract 189.03|7017468|0|G5020|S|20740676339309|06073018903|Census Tract 189.03|7017468|0|G5020|S|7017468|0
20790676339303|06073018904|Census Tract 189.04|2907853|0|G5020|S|20740676339303|06073018904|Census Tract 189.04|2907853|0|G5020|S|2907853|0
20790676339297|06073018905|Census Tract 189.05|2830246|0|G5020|S|20740676339297|06073018905|Census Tract 189.05|2833607|0|G5020|S|2830246|0
20790676339291|06073018906|Census Tract 189.06|4467996|9462|G5020|S|20740676339297|06073018905|Census Tract 189.05|2833607|0|G5020|S|3361|0
20790676339291|06073018906|Census Tract 189.06|4467996|9462|G5020|S|20740676339291|06073018906|Census Tract 189.06|4464635|9462|G5020|S|4464635|9462
20790676339286|06073019001|Census Tract 190.01|164873149|138703|G5020|S|20740676339330|06073018700|Census Tract 187|542795338|10713937|G5020|S|751347|0
20790676339286|06073019001|Census Tract 190.01|164873149|138703|G5020|S|20740676339286|06073019001|Census Tract 190.01|170470066|138703|G5020|S|164121802|138703
20790676339282|06073019002|Census Tract 190.02|37771966|153174|G5020|S|20740676339282|06073019002|Census Tract 190.02|37771966|153174|G5020|S|37771966|153174
20790676339273|06073019103|Census Tract 191.03|62950063|0|G5020|S|20740676339273|06073019103|Census Tract 191.03|62950063|0|G5020|S|62950063|0
20790676339268|06073019105|Census Tract 191.05|45328181|159670|G5020|S|20740676339268|06073019105|Census Tract 191.05|45315785|159670|G5020|S|45315785|159670
20790676339268|06073019105|Census Tract 191.05|45328181|159670|G5020|S|20740676338971|06073020103|Census Tract 201.03|60843459|770848|G5020|S|12396|0
20790676339254|06073019107|Census Tract 191.07|102040323|0|G5020|S|20740676339254|06073019107|Census Tract 191.07|103003102|0|G5020|S|102040323|0
2079015682043826|06073019108|Census Tract 191.08|198034116|0|G5020|S|20740676339278|06073019101|Census Tract 191.01|292310238|82207|G5020|S|197833323|0
2079015682043826|06073019108|Census Tract 191.08|198034116|0|G5020|S|20740676339261|06073019106|Census Tract 191.06|79749047|0|G5020|S|1747|0
2079015682043826|06073019108|Census Tract 191.08|198034116|0|G5020|S|20740676339254|06073019107|Census Tract 191.07|103003102|0|G5020|S|39453|0
2079015682043826|06073019108|Census Tract 191.08|198034116|0|G5020|S|20740676338726|06073020903|Census Tract 209.03|1276248760|15089611|G5020|S|159593|0
2079015682043428|06073019109|Census Tract 191.09|89501517|82207|G5020|S|20740676339278|06073019101|Census Tract 191.01|292310238|82207|G5020|S|89501517|82207
2079015682043694|06073019110|Census Tract 191.10|53558180|0|G5020|S|20740676339278|06073019101|Census Tract 191.01|292310238|82207|G5020|S|2032592|0
2079015682043694|06073019110|Census Tract 191.10|53558180|0|G5020|S|20740676339261|06073019106|Census Tract 191.06|79749047|0|G5020|S|50621129|0
2079015682043694|06073019110|Census Tract 191.10|53558180|0|G5020|S|20740676339254|06073019107|Census Tract 191.07|103003102|0|G5020|S|904459|0
2079015682043692|06073019111|Census Tract 191.11|29050779|0|G5020|S|20740676339261|06073019106|Census Tract 191.06|79749047|0|G5020|S|29050779|0
20790676339249|06073019203|Census Tract 192.03|3806917|0|G5020|S|20740676339249|06073019203|Census Tract 192.03|3806917|0|G5020|S|3806917|0
